trade_id,direction,momentum_status,roc_atr_3,alignment_status,alignment,structure_status,origin_dist_atr,context_status,weekday,all_available
L02528,LONG,AVAILABLE,0.0540151333609042,AVAILABLE,NEUTRAL,AVAILABLE,1.7707455254012228,AVAILABLE,Monday,True
L02530,SHORT,AVAILABLE,1.832557994488858,AVAILABLE,NEUTRAL,AVAILABLE,2.61072715206007,AVAILABLE,Tuesday,True
L02531,LONG,AVAILABLE,1.563976650755294,AVAILABLE,NEUTRAL,AVAILABLE,2.006567379153569,AVAILABLE,Tuesday,True
L02532,LONG,AVAILABLE,0.940758149655452,AVAILABLE,NEUTRAL,AVAILABLE,2.376583995437968,AVAILABLE,Tuesday,True
L02533,SHORT,AVAILABLE,1.7279283018559592,AVAILABLE,NEUTRAL,AVAILABLE,2.205130551609966,AVAILABLE,Tuesday,True
L02534,SHORT,AVAILABLE,1.3469669740771513,AVAILABLE,NEUTRAL,AVAILABLE,1.678133499352375,AVAILABLE,Tuesday,True
L02535,LONG,AVAILABLE,0.2246683328526071,AVAILABLE,NEUTRAL,AVAILABLE,0.6443114503552491,AVAILABLE,Tuesday,True
L02537,LONG,AVAILABLE,-0.2704613808590055,AVAILABLE,NEUTRAL,AVAILABLE,0.8999559210014296,AVAILABLE,Tuesday,True
L02538,LONG,AVAILABLE,1.1492044182220178,AVAILABLE,NEUTRAL,AVAILABLE,1.3302040691555763,AVAILABLE,Tuesday,True
L02539,SHORT,AVAILABLE,-0.2880515839647303,AVAILABLE,NEUTRAL,AVAILABLE,1.4652615715938873,AVAILABLE,Tuesday,True
L02540,LONG,AVAILABLE,1.6141487522619786,AVAILABLE,NEUTRAL,AVAILABLE,2.058500580931624,AVAILABLE,Tuesday,True
L02541,LONG,AVAILABLE,0.3402973841495786,AVAILABLE,NEUTRAL,AVAILABLE,1.1116140351721473,AVAILABLE,Tuesday,True
L02542,LONG,AVAILABLE,0.9861311825380028,AVAILABLE,NEUTRAL,AVAILABLE,1.3597662979554654,AVAILABLE,Tuesday,True
L02543,LONG,AVAILABLE,-0.482146865045778,AVAILABLE,NEUTRAL,AVAILABLE,1.9039529986020136,AVAILABLE,Tuesday,True
L02544,LONG,AVAILABLE,1.357215499551468,AVAILABLE,NEUTRAL,AVAILABLE,2.541368879326901,AVAILABLE,Wednesday,True
L02546,LONG,AVAILABLE,0.1870841195020511,AVAILABLE,NEUTRAL,AVAILABLE,1.8438459733796664,AVAILABLE,Wednesday,True
L02547,LONG,AVAILABLE,0.3993482071473094,AVAILABLE,NEUTRAL,AVAILABLE,1.3197855889694068,AVAILABLE,Wednesday,True
L02548,LONG,AVAILABLE,0.2964535928352095,AVAILABLE,NEUTRAL,AVAILABLE,1.0952968259787608,AVAILABLE,Wednesday,True
L02549,LONG,AVAILABLE,1.9218401382428087,AVAILABLE,NEUTRAL,AVAILABLE,2.132528316106393,AVAILABLE,Wednesday,True
L02551,SHORT,AVAILABLE,0.8167365078249558,AVAILABLE,NEUTRAL,AVAILABLE,1.1822201413543354,AVAILABLE,Wednesday,True
L02552,LONG,AVAILABLE,1.0892380544478275,AVAILABLE,NEUTRAL,AVAILABLE,1.6136257858391048,AVAILABLE,Wednesday,True
L02554,LONG,AVAILABLE,0.7758854637950955,AVAILABLE,NEUTRAL,AVAILABLE,2.711120709963802,AVAILABLE,Wednesday,True
L02556,SHORT,AVAILABLE,0.6657060304244741,AVAILABLE,NEUTRAL,AVAILABLE,2.148561750255156,AVAILABLE,Thursday,True
L02557,SHORT,AVAILABLE,1.0668060763696123,AVAILABLE,NEUTRAL,AVAILABLE,1.9679117280507448,AVAILABLE,Thursday,True
L02558,SHORT,AVAILABLE,1.118792729840172,AVAILABLE,NEUTRAL,AVAILABLE,1.5962158747011264,AVAILABLE,Thursday,True
L02559,SHORT,AVAILABLE,1.309303213217051,AVAILABLE,NEUTRAL,AVAILABLE,1.793463204990595,AVAILABLE,Thursday,True
L02560,SHORT,AVAILABLE,0.7013919920999108,AVAILABLE,NEUTRAL,AVAILABLE,3.0877664522464165,AVAILABLE,Thursday,True
L02562,LONG,AVAILABLE,0.9679048741587066,AVAILABLE,NEUTRAL,AVAILABLE,2.7676098129412186,AVAILABLE,Thursday,True
L02563,LONG,AVAILABLE,1.9407732304915704,AVAILABLE,NEUTRAL,AVAILABLE,2.1817991726024912,AVAILABLE,Friday,True
L02564,LONG,AVAILABLE,0.8426470684025722,AVAILABLE,NEUTRAL,AVAILABLE,1.4600074447372724,AVAILABLE,Friday,True
L02565,LONG,AVAILABLE,0.3363687698897735,AVAILABLE,NEUTRAL,AVAILABLE,1.2129962390801483,AVAILABLE,Friday,True
L02566,LONG,AVAILABLE,0.6616544825513638,AVAILABLE,NEUTRAL,AVAILABLE,2.334333915149114,AVAILABLE,Friday,True
L02567,LONG,AVAILABLE,1.2465960564317045,AVAILABLE,NEUTRAL,AVAILABLE,1.7319425709444618,AVAILABLE,Friday,True
L02568,SHORT,AVAILABLE,0.3402015034681479,AVAILABLE,NEUTRAL,AVAILABLE,2.219095893378244,AVAILABLE,Friday,True
L02570,LONG,AVAILABLE,1.9220661979412264,AVAILABLE,NEUTRAL,AVAILABLE,2.0096296088145835,AVAILABLE,Friday,True
L02572,LONG,AVAILABLE,1.3300611960785675,AVAILABLE,NEUTRAL,AVAILABLE,1.3192597479070718,AVAILABLE,Friday,True
L02574,LONG,AVAILABLE,0.1906637758435951,AVAILABLE,NEUTRAL,AVAILABLE,1.874226668012527,AVAILABLE,Sunday,True
L02575,SHORT,AVAILABLE,1.0966309711911046,AVAILABLE,NEUTRAL,AVAILABLE,1.4974575157749874,AVAILABLE,Monday,True
L02576,LONG,AVAILABLE,0.9734132996769868,AVAILABLE,NEUTRAL,AVAILABLE,2.276905837646999,AVAILABLE,Monday,True
L02577,LONG,AVAILABLE,1.9246534804151345,AVAILABLE,NEUTRAL,AVAILABLE,3.395832275093664,AVAILABLE,Monday,True
L02578,SHORT,AVAILABLE,1.1168168735533184,AVAILABLE,NEUTRAL,AVAILABLE,1.5018042585703666,AVAILABLE,Monday,True
L02579,SHORT,AVAILABLE,0.4949524444975254,AVAILABLE,NEUTRAL,AVAILABLE,1.39428109618272,AVAILABLE,Monday,True
L02582,LONG,AVAILABLE,0.86655834809585,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3304529192420271,AVAILABLE,Monday,True
L02583,LONG,AVAILABLE,1.3419369347909806,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.0082453773197746,AVAILABLE,Tuesday,True
L02584,SHORT,AVAILABLE,1.1003775263914617,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4199787213094517,AVAILABLE,Tuesday,True
L02585,SHORT,AVAILABLE,1.1466391116045302,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.231492047606482,AVAILABLE,Tuesday,True
L02586,SHORT,AVAILABLE,0.6232859428329348,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.1778539574383968,AVAILABLE,Tuesday,True
L02587,SHORT,AVAILABLE,0.4052979596715723,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.064166014211188,AVAILABLE,Tuesday,True
L02589,LONG,AVAILABLE,0.4829045521838094,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.090343021031855,AVAILABLE,Tuesday,True
L02590,SHORT,AVAILABLE,0.6641597187474527,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.1393317485966357,AVAILABLE,Tuesday,True
L02592,LONG,AVAILABLE,3.1663043496109493,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7266493529350015,AVAILABLE,Tuesday,True
L02594,LONG,AVAILABLE,1.092628787987607,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7710603226151107,AVAILABLE,Tuesday,True
L02595,LONG,AVAILABLE,0.99394232010392,AVAILABLE,NEUTRAL,AVAILABLE,2.233806390284859,AVAILABLE,Wednesday,True
L02596,LONG,AVAILABLE,1.7076566123492565,AVAILABLE,NEUTRAL,AVAILABLE,1.9944130527021209,AVAILABLE,Wednesday,True
L02597,LONG,AVAILABLE,1.8235126793420475,AVAILABLE,NEUTRAL,AVAILABLE,2.1541460700341672,AVAILABLE,Wednesday,True
L02598,LONG,AVAILABLE,0.8270805856812325,AVAILABLE,NEUTRAL,AVAILABLE,1.307628264991149,AVAILABLE,Wednesday,True
L02599,LONG,AVAILABLE,0.541821701700648,AVAILABLE,NEUTRAL,AVAILABLE,0.8562458931513252,AVAILABLE,Wednesday,True
L02600,LONG,AVAILABLE,0.3774117175602014,AVAILABLE,NEUTRAL,AVAILABLE,0.8679592865232862,AVAILABLE,Wednesday,True
L02601,LONG,AVAILABLE,0.5360825699582427,AVAILABLE,NEUTRAL,AVAILABLE,1.3351934965582437,AVAILABLE,Wednesday,True
L02602,LONG,AVAILABLE,1.021011966610133,AVAILABLE,NEUTRAL,AVAILABLE,1.522366192660498,AVAILABLE,Wednesday,True
L02603,LONG,AVAILABLE,-0.7657834027375278,AVAILABLE,NEUTRAL,AVAILABLE,1.8098374855523949,AVAILABLE,Wednesday,True
L02605,SHORT,AVAILABLE,0.8532277028606109,AVAILABLE,NEUTRAL,AVAILABLE,1.9536992475584536,AVAILABLE,Wednesday,True
L02606,SHORT,AVAILABLE,0.2951088535029235,AVAILABLE,NEUTRAL,AVAILABLE,1.6104971311171694,AVAILABLE,Wednesday,True
L02607,LONG,AVAILABLE,0.0157879574203685,AVAILABLE,NEUTRAL,AVAILABLE,1.7573543333304371,AVAILABLE,Wednesday,True
L02608,LONG,AVAILABLE,1.005676069202641,AVAILABLE,NEUTRAL,AVAILABLE,1.596479284547489,AVAILABLE,Wednesday,True
L02609,LONG,AVAILABLE,3.3068316415098478,AVAILABLE,NEUTRAL,AVAILABLE,2.7470423320178377,AVAILABLE,Wednesday,True
L02610,LONG,AVAILABLE,2.907428621567832,AVAILABLE,NEUTRAL,AVAILABLE,2.3369995236493866,AVAILABLE,Wednesday,True
L02612,LONG,AVAILABLE,0.7703272971532201,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.052787866801857,AVAILABLE,Thursday,True
L02613,SHORT,AVAILABLE,-0.242587123391762,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.4291903390363688,AVAILABLE,Thursday,True
L02614,LONG,AVAILABLE,0.1947829314893843,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.0916201864998407,AVAILABLE,Thursday,True
L02615,LONG,AVAILABLE,1.7379330971664189,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.0579278558533445,AVAILABLE,Thursday,True
L02616,LONG,AVAILABLE,1.525349735019538,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.861067207597372,AVAILABLE,Thursday,True
L02617,SHORT,AVAILABLE,0.5211097224875557,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.0328543737542444,AVAILABLE,Thursday,True
L02618,SHORT,AVAILABLE,0.3664020630531991,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.3932859441336405,AVAILABLE,Thursday,True
L02619,SHORT,AVAILABLE,2.295978870654861,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.625508789062569,AVAILABLE,Thursday,True
L02620,LONG,AVAILABLE,1.2034779619073066,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.9767934900841768,AVAILABLE,Friday,True
L02621,LONG,AVAILABLE,1.0237630267956663,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.762924714445247,AVAILABLE,Friday,True
L02622,LONG,AVAILABLE,0.0735017594821614,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.375963284078208,AVAILABLE,Friday,True
L02623,LONG,AVAILABLE,1.2030725432074616,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.759517850660644,AVAILABLE,Friday,True
L02624,LONG,AVAILABLE,0.8932089961427508,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.914984262915295,AVAILABLE,Friday,True
L02625,LONG,AVAILABLE,0.9403683391898568,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.4448388016823368,AVAILABLE,Friday,True
L02626,LONG,AVAILABLE,0.5605122621231708,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.235870366572994,AVAILABLE,Friday,True
L02628,SHORT,AVAILABLE,1.4606222493481462,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3286836870483523,AVAILABLE,Friday,True
L02629,SHORT,AVAILABLE,1.0867855335868672,AVAILABLE,NEUTRAL,AVAILABLE,2.0588254904698178,AVAILABLE,Monday,True
L02630,LONG,AVAILABLE,0.5242596127313476,AVAILABLE,NEUTRAL,AVAILABLE,3.93414671585325,AVAILABLE,Monday,True
L02631,SHORT,AVAILABLE,1.3007800339292397,AVAILABLE,NEUTRAL,AVAILABLE,1.4610406439417736,AVAILABLE,Monday,True
L02632,SHORT,AVAILABLE,0.5935263731836676,AVAILABLE,NEUTRAL,AVAILABLE,1.5991140665140489,AVAILABLE,Monday,True
L02634,LONG,AVAILABLE,1.1269854761592577,AVAILABLE,NEUTRAL,AVAILABLE,2.0375216627545925,AVAILABLE,Monday,True
L02635,SHORT,AVAILABLE,1.2770609424442425,AVAILABLE,NEUTRAL,AVAILABLE,1.6559083616962824,AVAILABLE,Monday,True
L02636,LONG,AVAILABLE,1.322730530811641,AVAILABLE,NEUTRAL,AVAILABLE,1.7474724239852268,AVAILABLE,Monday,True
L02637,LONG,AVAILABLE,0.9810687821339864,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8781534137427611,AVAILABLE,Monday,True
L02638,LONG,AVAILABLE,1.13662561784635,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.3595965220836752,AVAILABLE,Monday,True
L02639,SHORT,AVAILABLE,0.7899613887187512,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1017042483832251,AVAILABLE,Monday,True
L02640,SHORT,AVAILABLE,0.623353098408271,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.0489943054028503,AVAILABLE,Tuesday,True
L02641,SHORT,AVAILABLE,0.7751989226797821,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.8806390639540456,AVAILABLE,Tuesday,True
L02642,SHORT,AVAILABLE,0.9609712443597436,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.914590902186958,AVAILABLE,Tuesday,True
L02643,SHORT,AVAILABLE,0.5731273007671619,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.4590336815957057,AVAILABLE,Tuesday,True
L02645,LONG,AVAILABLE,0.5308320522355782,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.5187468550168275,AVAILABLE,Tuesday,True
L02647,LONG,AVAILABLE,0.176515732572035,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,2.282848102925448,AVAILABLE,Tuesday,True
L02648,LONG,AVAILABLE,0.3672599582666789,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.0806717566547777,AVAILABLE,Tuesday,True
L02649,SHORT,AVAILABLE,0.934686585452551,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6024113000014304,AVAILABLE,Tuesday,True
L02650,SHORT,AVAILABLE,1.0579591301210136,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7812551421851026,AVAILABLE,Wednesday,True
L02651,SHORT,AVAILABLE,0.8851015896127781,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.2501785020609746,AVAILABLE,Wednesday,True
L02652,LONG,AVAILABLE,0.4607791495616815,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.282301427457289,AVAILABLE,Wednesday,True
L02653,LONG,AVAILABLE,0.9302533588542128,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.4746314981811977,AVAILABLE,Wednesday,True
L02654,LONG,AVAILABLE,1.046172469851522,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.6225682626936695,AVAILABLE,Wednesday,True
L02655,LONG,AVAILABLE,1.1454660960471652,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5754060921931752,AVAILABLE,Wednesday,True
L02656,SHORT,AVAILABLE,1.0284563699490328,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.640207317623174,AVAILABLE,Wednesday,True
L02657,SHORT,AVAILABLE,1.9854983266708932,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.1414518737063792,AVAILABLE,Wednesday,True
L02660,LONG,AVAILABLE,1.681119246463862,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.5066374410563155,AVAILABLE,Wednesday,True
L02662,SHORT,AVAILABLE,0.934388774972798,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3896985140766691,AVAILABLE,Wednesday,True
L02663,SHORT,AVAILABLE,0.7214327389474933,AVAILABLE,NEUTRAL,AVAILABLE,1.332222112731991,AVAILABLE,Thursday,True
L02665,SHORT,AVAILABLE,1.4758440569615496,AVAILABLE,NEUTRAL,AVAILABLE,2.622759114989928,AVAILABLE,Thursday,True
L02666,SHORT,AVAILABLE,1.6454048329030688,AVAILABLE,NEUTRAL,AVAILABLE,2.2516688274025176,AVAILABLE,Thursday,True
L02667,LONG,AVAILABLE,0.9521804561075567,AVAILABLE,NEUTRAL,AVAILABLE,1.4929891175413468,AVAILABLE,Thursday,True
L02668,LONG,AVAILABLE,0.9347974866515196,AVAILABLE,NEUTRAL,AVAILABLE,1.4266316923031976,AVAILABLE,Thursday,True
L02669,LONG,AVAILABLE,1.7780158754478168,AVAILABLE,NEUTRAL,AVAILABLE,2.088949134902069,AVAILABLE,Thursday,True
L02671,LONG,AVAILABLE,0.8968730250657383,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.1313873012823128,AVAILABLE,Friday,True
L02672,LONG,AVAILABLE,0.9307864490028508,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.9869027958306128,AVAILABLE,Friday,True
L02673,LONG,AVAILABLE,0.5935613738526448,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.1036084602550025,AVAILABLE,Friday,True
L02675,SHORT,AVAILABLE,0.9168790363086738,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.682506257124896,AVAILABLE,Friday,True
L02676,SHORT,AVAILABLE,0.5429846322986978,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.254961259060124,AVAILABLE,Friday,True
L02677,SHORT,AVAILABLE,0.8708504363264562,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.546998819137235,AVAILABLE,Sunday,True
L02678,SHORT,AVAILABLE,1.0202946496224563,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9620278151879864,AVAILABLE,Sunday,True
L02679,LONG,AVAILABLE,1.7740358270081429,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.8540346008608717,AVAILABLE,Monday,True
L02680,SHORT,AVAILABLE,0.3076580822400658,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.880269863003443,AVAILABLE,Monday,True
L02681,LONG,AVAILABLE,0.2688833304566207,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3457318177164368,AVAILABLE,Monday,True
L02682,LONG,AVAILABLE,2.3413973485324333,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.9294815388179083,AVAILABLE,Monday,True
L02683,LONG,AVAILABLE,0.8608489354771759,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.093173315669993,AVAILABLE,Monday,True
L02684,SHORT,AVAILABLE,0.4285851230835084,AVAILABLE,NEUTRAL,AVAILABLE,1.184230188489992,AVAILABLE,Monday,True
L02686,LONG,AVAILABLE,0.6636639088963685,AVAILABLE,NEUTRAL,AVAILABLE,1.1888208997103034,AVAILABLE,Monday,True
L02688,LONG,AVAILABLE,1.0372100838636398,AVAILABLE,NEUTRAL,AVAILABLE,2.1053045426139017,AVAILABLE,Tuesday,True
L02689,SHORT,AVAILABLE,0.6537131141542216,AVAILABLE,NEUTRAL,AVAILABLE,2.074972401001926,AVAILABLE,Tuesday,True
L02690,LONG,AVAILABLE,1.332358235296771,AVAILABLE,NEUTRAL,AVAILABLE,2.051657050804581,AVAILABLE,Tuesday,True
L02691,LONG,AVAILABLE,0.9152991913877676,AVAILABLE,NEUTRAL,AVAILABLE,1.9743602454699016,AVAILABLE,Tuesday,True
L02692,LONG,AVAILABLE,0.5373599068922048,AVAILABLE,NEUTRAL,AVAILABLE,2.4001303823479776,AVAILABLE,Tuesday,True
L02693,LONG,AVAILABLE,0.5632208790393708,AVAILABLE,NEUTRAL,AVAILABLE,1.1389828605428525,AVAILABLE,Tuesday,True
L02694,LONG,AVAILABLE,0.5577594759943247,AVAILABLE,NEUTRAL,AVAILABLE,1.7630658198042788,AVAILABLE,Tuesday,True
L02695,SHORT,AVAILABLE,0.9344950245639604,AVAILABLE,NEUTRAL,AVAILABLE,1.2584544153642303,AVAILABLE,Tuesday,True
L02696,LONG,AVAILABLE,0.7260170917499875,AVAILABLE,NEUTRAL,AVAILABLE,1.3468239832916231,AVAILABLE,Tuesday,True
L02697,LONG,AVAILABLE,0.0047382216862093,AVAILABLE,NEUTRAL,AVAILABLE,1.387466868977693,AVAILABLE,Tuesday,True
L02698,SHORT,AVAILABLE,0.6154560723780375,AVAILABLE,NEUTRAL,AVAILABLE,1.5592217008829152,AVAILABLE,Tuesday,True
L02699,SHORT,AVAILABLE,0.129382541789125,AVAILABLE,NEUTRAL,AVAILABLE,0.8134695412232618,AVAILABLE,Tuesday,True
L02700,LONG,AVAILABLE,2.3892127276043733,AVAILABLE,NEUTRAL,AVAILABLE,2.953439596893397,AVAILABLE,Tuesday,True
L02701,LONG,AVAILABLE,1.0435536016095326,AVAILABLE,NEUTRAL,AVAILABLE,2.760212250078556,AVAILABLE,Wednesday,True
L02702,LONG,AVAILABLE,1.3086968761789215,AVAILABLE,NEUTRAL,AVAILABLE,1.496127358443963,AVAILABLE,Wednesday,True
L02703,LONG,AVAILABLE,0.7015577789340784,AVAILABLE,NEUTRAL,AVAILABLE,1.702484755587253,AVAILABLE,Wednesday,True
L02705,LONG,AVAILABLE,1.87391975682896,AVAILABLE,NEUTRAL,AVAILABLE,3.1037923177739803,AVAILABLE,Wednesday,True
L02707,LONG,AVAILABLE,2.3664095973541035,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,2.4449547439374264,AVAILABLE,Thursday,True
L02708,LONG,AVAILABLE,0.6085326545649741,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.787215396502991,AVAILABLE,Thursday,True
L02709,LONG,AVAILABLE,0.4060717070172166,AVAILABLE,AGAINST_CONFIRMED,AVAILABLE,1.2176884633112344,AVAILABLE,Thursday,True
L02710,SHORT,AVAILABLE,0.969458857192228,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.952592623914528,AVAILABLE,Thursday,True
L02711,SHORT,AVAILABLE,0.719249879339022,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.0927099710566148,AVAILABLE,Thursday,True
L02712,SHORT,AVAILABLE,0.6120113570502042,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.5353418370739194,AVAILABLE,Thursday,True
L02715,SHORT,AVAILABLE,0.9819671351422729,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9884182377434505,AVAILABLE,Thursday,True
L02716,LONG,AVAILABLE,0.9986892552656116,AVAILABLE,NEUTRAL,AVAILABLE,1.6456538609200493,AVAILABLE,Friday,True
L02717,LONG,AVAILABLE,1.246510483376995,AVAILABLE,NEUTRAL,AVAILABLE,2.349896172399998,AVAILABLE,Friday,True
L02718,SHORT,AVAILABLE,1.6078426597356152,AVAILABLE,NEUTRAL,AVAILABLE,1.8014010878626745,AVAILABLE,Friday,True
L02719,SHORT,AVAILABLE,0.6181533528308306,AVAILABLE,NEUTRAL,AVAILABLE,1.491741238147139,AVAILABLE,Friday,True
L02720,SHORT,AVAILABLE,1.53653318444717,AVAILABLE,NEUTRAL,AVAILABLE,1.1434585180520178,AVAILABLE,Friday,True
L02721,LONG,AVAILABLE,0.8065999923875434,AVAILABLE,NEUTRAL,AVAILABLE,1.3149728687643891,AVAILABLE,Friday,True
L02723,SHORT,AVAILABLE,0.1426054271923034,AVAILABLE,NEUTRAL,AVAILABLE,2.8074894691826824,AVAILABLE,Friday,True
L02724,SHORT,AVAILABLE,1.1184289587542602,AVAILABLE,NEUTRAL,AVAILABLE,1.6882747086264822,AVAILABLE,Friday,True
L02725,SHORT,AVAILABLE,0.6038818792065604,AVAILABLE,NEUTRAL,AVAILABLE,1.234658278510913,AVAILABLE,Friday,True
L02727,LONG,AVAILABLE,1.8746773141164876,AVAILABLE,NEUTRAL,AVAILABLE,2.027227264062469,AVAILABLE,Sunday,True
L02728,LONG,AVAILABLE,0.982776365356382,AVAILABLE,NEUTRAL,AVAILABLE,1.856601803480819,AVAILABLE,Sunday,True
L02731,LONG,AVAILABLE,0.1965685027317484,AVAILABLE,NEUTRAL,AVAILABLE,2.4431993166478465,AVAILABLE,Monday,True
L02732,SHORT,AVAILABLE,1.486701312310143,AVAILABLE,NEUTRAL,AVAILABLE,2.2096843105356507,AVAILABLE,Monday,True
L02733,LONG,AVAILABLE,1.1995335271282377,AVAILABLE,NEUTRAL,AVAILABLE,3.441420550095653,AVAILABLE,Monday,True
L02734,LONG,AVAILABLE,0.6915798320075929,AVAILABLE,NEUTRAL,AVAILABLE,2.69386228535506,AVAILABLE,Tuesday,True
L02738,SHORT,AVAILABLE,0.6774105191203277,AVAILABLE,NEUTRAL,AVAILABLE,2.407199883170607,AVAILABLE,Tuesday,True
L02740,SHORT,AVAILABLE,1.2800215964149046,AVAILABLE,NEUTRAL,AVAILABLE,1.1749417683693384,AVAILABLE,Tuesday,True
L02741,LONG,AVAILABLE,1.8016922713890076,AVAILABLE,NEUTRAL,AVAILABLE,1.044537223077273,AVAILABLE,Tuesday,True
L02743,LONG,AVAILABLE,0.9969598106491128,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7092630488306952,AVAILABLE,Wednesday,True
L02744,LONG,AVAILABLE,1.258199744589792,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3606152657309722,AVAILABLE,Wednesday,True
L02745,LONG,AVAILABLE,0.9420185715882876,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.4416618001242605,AVAILABLE,Wednesday,True
L02746,LONG,AVAILABLE,0.6744240015998012,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.564278777944296,AVAILABLE,Wednesday,True
L02747,SHORT,AVAILABLE,1.5050334779831136,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.348413778233835,AVAILABLE,Wednesday,True
L02748,SHORT,AVAILABLE,1.8979568560451896,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.1232249694392467,AVAILABLE,Wednesday,True
L02749,SHORT,AVAILABLE,-0.6860125338452264,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.6150252490401578,AVAILABLE,Wednesday,True
L02752,SHORT,AVAILABLE,1.6767124937660716,AVAILABLE,NEUTRAL,AVAILABLE,1.6884088945996163,AVAILABLE,Thursday,True
L02753,SHORT,AVAILABLE,2.033801376705518,AVAILABLE,NEUTRAL,AVAILABLE,2.480619523109698,AVAILABLE,Thursday,True
L02754,SHORT,AVAILABLE,1.3285982725156458,AVAILABLE,NEUTRAL,AVAILABLE,1.7230324336398062,AVAILABLE,Thursday,True
L02755,SHORT,AVAILABLE,1.167033140577961,AVAILABLE,NEUTRAL,AVAILABLE,1.8286939349266689,AVAILABLE,Thursday,True
L02757,SHORT,AVAILABLE,1.3362437752846867,AVAILABLE,NEUTRAL,AVAILABLE,1.2988757235535784,AVAILABLE,Thursday,True
L02758,SHORT,AVAILABLE,0.2343385894665094,AVAILABLE,NEUTRAL,AVAILABLE,1.401554155663751,AVAILABLE,Thursday,True
