trade_id,limit_created_bar,limit_created_time_utc,direction,momentum_status,roc_atr_3,alignment_status,alignment,structure_status,origin_dist_atr,context_status,weekday,all_available
L02327,74221,2026-05-04 02:40:03,LONG,AVAILABLE,1.8339956963089623,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9188574037554345,AVAILABLE,Monday,True
L02328,74275,2026-05-04 07:10:03,LONG,AVAILABLE,0.5602840277817936,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.3571230821109783,AVAILABLE,Monday,True
L02329,74297,2026-05-04 09:00:03,LONG,AVAILABLE,0.6571792943150429,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.1760346886539312,AVAILABLE,Monday,True
L02330,74315,2026-05-04 10:30:03,LONG,AVAILABLE,2.4107490092105968,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,3.8559017085917326,AVAILABLE,Monday,True
L02331,74393,2026-05-04 17:00:03,LONG,AVAILABLE,1.0702860858199172,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.66363705779708,AVAILABLE,Monday,True
L02332,74492,2026-05-05 02:15:03,SHORT,AVAILABLE,0.962098639252475,AVAILABLE,NEUTRAL,AVAILABLE,1.4841094780239392,AVAILABLE,Tuesday,True
L02333,74500,2026-05-05 02:55:03,SHORT,AVAILABLE,1.378377615475786,AVAILABLE,NEUTRAL,AVAILABLE,1.759488637578105,AVAILABLE,Tuesday,True
L02334,74540,2026-05-05 06:15:03,SHORT,AVAILABLE,1.0456692357939508,AVAILABLE,NEUTRAL,AVAILABLE,2.178071430637429,AVAILABLE,Tuesday,True
L02335,74554,2026-05-05 07:25:03,SHORT,AVAILABLE,1.1147172224650537,AVAILABLE,NEUTRAL,AVAILABLE,1.381828257529591,AVAILABLE,Tuesday,True
L02336,74558,2026-05-05 07:45:03,SHORT,AVAILABLE,1.3876198706208969,AVAILABLE,NEUTRAL,AVAILABLE,1.8061738325631171,AVAILABLE,Tuesday,True
L02337,74576,2026-05-05 09:15:03,SHORT,AVAILABLE,0.1507710504891058,AVAILABLE,NEUTRAL,AVAILABLE,1.3754754496882904,AVAILABLE,Tuesday,True
L02338,74609,2026-05-05 12:00:03,SHORT,AVAILABLE,1.1477480134237927,AVAILABLE,NEUTRAL,AVAILABLE,1.590135134050399,AVAILABLE,Tuesday,True
L02339,74618,2026-05-05 12:45:03,SHORT,AVAILABLE,0.9672333552512776,AVAILABLE,NEUTRAL,AVAILABLE,1.762479846877863,AVAILABLE,Tuesday,True
L02340,74635,2026-05-05 14:10:03,SHORT,AVAILABLE,0.8886736664123339,AVAILABLE,NEUTRAL,AVAILABLE,1.2528720762616916,AVAILABLE,Tuesday,True
L02341,74642,2026-05-05 14:45:03,SHORT,AVAILABLE,0.6551426739474182,AVAILABLE,NEUTRAL,AVAILABLE,1.1355629200835506,AVAILABLE,Tuesday,True
L02342,74727,2026-05-05 22:50:03,LONG,AVAILABLE,2.511527423506684,AVAILABLE,NEUTRAL,AVAILABLE,1.6488984749473472,AVAILABLE,Tuesday,True
L02343,74787,2026-05-06 03:50:03,SHORT,AVAILABLE,1.51978631171484,AVAILABLE,NEUTRAL,AVAILABLE,1.673886473224145,AVAILABLE,Wednesday,True
L02344,74806,2026-05-06 05:25:03,SHORT,AVAILABLE,1.0505221446004518,AVAILABLE,NEUTRAL,AVAILABLE,1.193972237831615,AVAILABLE,Wednesday,True
L02345,74827,2026-05-06 07:10:03,SHORT,AVAILABLE,1.981883526782984,AVAILABLE,NEUTRAL,AVAILABLE,1.297828506003359,AVAILABLE,Wednesday,True
L02346,74862,2026-05-06 10:05:03,SHORT,AVAILABLE,0.5248526499399374,AVAILABLE,NEUTRAL,AVAILABLE,1.5760123446446437,AVAILABLE,Wednesday,True
L02347,74877,2026-05-06 11:20:03,SHORT,AVAILABLE,1.4874626663479735,AVAILABLE,NEUTRAL,AVAILABLE,1.7216672388452197,AVAILABLE,Wednesday,True
L02348,74879,2026-05-06 11:30:03,LONG,AVAILABLE,0.2067227161386057,AVAILABLE,NEUTRAL,AVAILABLE,0.7639113581034367,AVAILABLE,Wednesday,True
L02349,74899,2026-05-06 13:10:03,LONG,AVAILABLE,0.0301645066649188,AVAILABLE,NEUTRAL,AVAILABLE,2.447846706282151,AVAILABLE,Wednesday,True
L02350,74918,2026-05-06 14:45:03,SHORT,AVAILABLE,0.1288063639806054,AVAILABLE,NEUTRAL,AVAILABLE,1.4076101990615248,AVAILABLE,Wednesday,True
L02351,74994,2026-05-06 22:05:03,LONG,AVAILABLE,0.9953975469853716,AVAILABLE,NEUTRAL,AVAILABLE,0.8565207904306892,AVAILABLE,Wednesday,True
L02352,75003,2026-05-06 22:50:03,SHORT,AVAILABLE,0.2847056852922449,AVAILABLE,NEUTRAL,AVAILABLE,1.0273680038239204,AVAILABLE,Wednesday,True
L02353,75022,2026-05-07 00:25:03,SHORT,AVAILABLE,1.736701753912695,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2047008028747923,AVAILABLE,Thursday,True
L02354,75029,2026-05-07 01:00:03,LONG,AVAILABLE,0.5217115269461164,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.327039882927347,AVAILABLE,Thursday,True
L02355,75043,2026-05-07 02:10:03,SHORT,AVAILABLE,1.7909811586714672,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.974100306269445,AVAILABLE,Thursday,True
L02356,75116,2026-05-07 08:15:03,SHORT,AVAILABLE,2.0252072053363506,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.8546452050426545,AVAILABLE,Thursday,True
L02357,75154,2026-05-07 11:25:03,SHORT,AVAILABLE,-0.4600399042522926,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.3385292223569262,AVAILABLE,Thursday,True
L02358,75165,2026-05-07 12:20:03,SHORT,AVAILABLE,0.9262756532030116,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.616727993911891,AVAILABLE,Thursday,True
L02359,75173,2026-05-07 13:00:03,SHORT,AVAILABLE,2.123514810564304,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.35291527167904,AVAILABLE,Thursday,True
L02360,75182,2026-05-07 13:45:03,SHORT,AVAILABLE,1.863125588256036,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7592036341584056,AVAILABLE,Thursday,True
L02361,75191,2026-05-07 14:30:03,SHORT,AVAILABLE,0.250324366540556,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.250563747786806,AVAILABLE,Thursday,True
L02362,75199,2026-05-07 15:10:03,SHORT,AVAILABLE,1.1189881524109735,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3326563973750023,AVAILABLE,Thursday,True
L02363,75232,2026-05-07 17:55:03,LONG,AVAILABLE,1.3627548301942327,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.285410138145104,AVAILABLE,Thursday,True
L02364,75282,2026-05-07 23:05:03,LONG,AVAILABLE,0.7841147228723978,AVAILABLE,ALIGNED_CONFIRMED,AVAILABLE,1.3603750045768257,AVAILABLE,Thursday,True
L02365,75296,2026-05-08 00:15:03,SHORT,AVAILABLE,1.4327203392730032,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.8284314861333664,AVAILABLE,Friday,True
L02366,75312,2026-05-08 01:35:03,SHORT,AVAILABLE,0.670224446430409,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5747524164786433,AVAILABLE,Friday,True
L02367,75320,2026-05-08 02:15:03,SHORT,AVAILABLE,1.9108316970885892,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.100301912366401,AVAILABLE,Friday,True
L02368,75374,2026-05-08 06:45:03,SHORT,AVAILABLE,0.3126527696689717,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3586304275734808,AVAILABLE,Friday,True
L02369,75431,2026-05-08 11:30:03,SHORT,AVAILABLE,0.2182578149196295,AVAILABLE,AGAINST_SINGLE,AVAILABLE,0.7658331391982734,AVAILABLE,Friday,True
L02370,75432,2026-05-08 11:35:03,LONG,AVAILABLE,-0.1050139564149941,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.482282999024101,AVAILABLE,Friday,True
L02371,75443,2026-05-08 12:30:03,LONG,AVAILABLE,2.404466763722037,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.9100257149963893,AVAILABLE,Friday,True
L02372,75450,2026-05-08 13:05:03,SHORT,AVAILABLE,1.3839730220405224,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.4825033086174917,AVAILABLE,Friday,True
L02373,75462,2026-05-08 14:05:03,SHORT,AVAILABLE,1.6609160588175074,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.8630647187104652,AVAILABLE,Friday,True
L02374,75487,2026-05-08 16:10:03,LONG,AVAILABLE,0.591020356673227,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.2049749824204967,AVAILABLE,Friday,True
L02375,75557,2026-05-10 23:00:03,LONG,AVAILABLE,0.3886332335240843,AVAILABLE,NEUTRAL,AVAILABLE,2.973721832392007,AVAILABLE,Sunday,True
L02376,75575,2026-05-11 00:30:03,LONG,AVAILABLE,2.6298692172611475,AVAILABLE,NEUTRAL,AVAILABLE,2.218265247701668,AVAILABLE,Monday,True
L02377,75581,2026-05-11 01:00:03,LONG,AVAILABLE,0.0821116815652763,AVAILABLE,NEUTRAL,AVAILABLE,2.2296406567683715,AVAILABLE,Monday,True
L02378,75629,2026-05-11 05:00:03,LONG,AVAILABLE,0.1507555308940255,AVAILABLE,NEUTRAL,AVAILABLE,1.46129220896046,AVAILABLE,Monday,True
L02379,75643,2026-05-11 06:10:03,LONG,AVAILABLE,2.1011806713928736,AVAILABLE,NEUTRAL,AVAILABLE,2.7047919193072096,AVAILABLE,Monday,True
L02380,75738,2026-05-11 14:05:03,SHORT,AVAILABLE,1.8574383328615465,AVAILABLE,NEUTRAL,AVAILABLE,2.445754085627026,AVAILABLE,Monday,True
L02381,75849,2026-05-12 00:20:03,SHORT,AVAILABLE,1.4005673361637647,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.855744522622524,AVAILABLE,Tuesday,True
L02382,75877,2026-05-12 02:40:03,LONG,AVAILABLE,0.67711476162442,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5737848559864696,AVAILABLE,Tuesday,True
L02383,75896,2026-05-12 04:15:03,LONG,AVAILABLE,1.0431861905465372,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.300663130630924,AVAILABLE,Tuesday,True
L02384,75932,2026-05-12 07:15:03,LONG,AVAILABLE,1.2909185277082216,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.040865289763546,AVAILABLE,Tuesday,True
L02385,75980,2026-05-12 11:15:03,LONG,AVAILABLE,1.2360785479275411,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.7385030079003871,AVAILABLE,Tuesday,True
L02386,75990,2026-05-12 12:05:03,SHORT,AVAILABLE,1.30841668010555,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.462155476651625,AVAILABLE,Tuesday,True
L02387,75996,2026-05-12 12:35:03,LONG,AVAILABLE,0.742449349466308,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.6773109330510496,AVAILABLE,Tuesday,True
L02388,76001,2026-05-12 13:00:03,SHORT,AVAILABLE,1.506434881127304,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.312787424986659,AVAILABLE,Tuesday,True
L02389,76008,2026-05-12 13:35:03,LONG,AVAILABLE,0.8817760904015869,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.92914364558622,AVAILABLE,Tuesday,True
L02390,76015,2026-05-12 14:10:03,LONG,AVAILABLE,1.509938336253684,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.8442328372287964,AVAILABLE,Tuesday,True
L02391,76035,2026-05-12 15:50:03,LONG,AVAILABLE,0.1440954100395524,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.2639271131919703,AVAILABLE,Tuesday,True
L02392,76098,2026-05-12 22:05:03,SHORT,AVAILABLE,-0.0937925497925297,AVAILABLE,NEUTRAL,AVAILABLE,1.8767396758132944,AVAILABLE,Tuesday,True
L02393,76111,2026-05-12 23:10:03,SHORT,AVAILABLE,-0.1848512347056201,AVAILABLE,NEUTRAL,AVAILABLE,1.2843556510277658,AVAILABLE,Tuesday,True
L02394,76118,2026-05-12 23:45:03,SHORT,AVAILABLE,0.7108534662072102,AVAILABLE,NEUTRAL,AVAILABLE,1.0968513317675068,AVAILABLE,Tuesday,True
L02395,76127,2026-05-13 00:30:03,SHORT,AVAILABLE,0.8230750197612043,AVAILABLE,NEUTRAL,AVAILABLE,1.250569899218955,AVAILABLE,Wednesday,True
L02396,76142,2026-05-13 01:45:03,LONG,AVAILABLE,1.041716717471401,AVAILABLE,NEUTRAL,AVAILABLE,1.6297763344022107,AVAILABLE,Wednesday,True
L02397,76161,2026-05-13 03:20:03,LONG,AVAILABLE,1.1034202356985483,AVAILABLE,NEUTRAL,AVAILABLE,1.5408144651627986,AVAILABLE,Wednesday,True
L02398,76237,2026-05-13 09:40:03,LONG,AVAILABLE,1.1826555438205553,AVAILABLE,NEUTRAL,AVAILABLE,1.7332753366659512,AVAILABLE,Wednesday,True
L02399,76264,2026-05-13 11:55:03,SHORT,AVAILABLE,1.4502101749208205,AVAILABLE,NEUTRAL,AVAILABLE,1.427971417027999,AVAILABLE,Wednesday,True
L02400,76277,2026-05-13 13:00:03,LONG,AVAILABLE,1.2719490358944814,AVAILABLE,NEUTRAL,AVAILABLE,1.9171237889417485,AVAILABLE,Wednesday,True
L02401,76291,2026-05-13 14:10:03,LONG,AVAILABLE,0.2309717449177764,AVAILABLE,NEUTRAL,AVAILABLE,1.6448920201241737,AVAILABLE,Wednesday,True
L02402,76321,2026-05-13 16:40:03,SHORT,AVAILABLE,1.2727034052073871,AVAILABLE,NEUTRAL,AVAILABLE,1.80998217881968,AVAILABLE,Wednesday,True
L02403,76374,2026-05-13 22:05:03,SHORT,AVAILABLE,-0.5672138108509103,AVAILABLE,NEUTRAL,AVAILABLE,1.28942961449909,AVAILABLE,Wednesday,True
L02404,76390,2026-05-13 23:25:03,SHORT,AVAILABLE,1.5265771837882982,AVAILABLE,NEUTRAL,AVAILABLE,1.4414244534350071,AVAILABLE,Wednesday,True
L02405,76396,2026-05-13 23:55:03,LONG,AVAILABLE,0.7949229438203206,AVAILABLE,NEUTRAL,AVAILABLE,2.902253627942313,AVAILABLE,Wednesday,True
L02406,76403,2026-05-14 00:30:03,SHORT,AVAILABLE,0.94162251498357,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.925138471780776,AVAILABLE,Thursday,True
L02407,76409,2026-05-14 01:00:03,SHORT,AVAILABLE,1.0320059728010909,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4364500266161706,AVAILABLE,Thursday,True
L02408,76418,2026-05-14 01:45:03,LONG,AVAILABLE,0.296895253526959,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5834633159734794,AVAILABLE,Thursday,True
L02409,76419,2026-05-14 01:50:03,SHORT,AVAILABLE,0.5596170736288727,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.3984129893678,AVAILABLE,Thursday,True
L02410,76447,2026-05-14 04:10:03,LONG,AVAILABLE,1.2672185026935263,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.128890031373886,AVAILABLE,Thursday,True
L02411,76460,2026-05-14 05:15:03,SHORT,AVAILABLE,0.5518763158057122,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.622449873304985,AVAILABLE,Thursday,True
L02412,76491,2026-05-14 07:50:03,SHORT,AVAILABLE,2.0169945502758284,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.6780000617091075,AVAILABLE,Thursday,True
L02413,76568,2026-05-14 14:15:03,LONG,AVAILABLE,1.0786702750384023,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.802426353848285,AVAILABLE,Thursday,True
L02414,76649,2026-05-14 22:00:03,LONG,AVAILABLE,0.7039490566903666,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.006256391085979,AVAILABLE,Thursday,True
L02415,76663,2026-05-14 23:10:03,SHORT,AVAILABLE,0.9395979565382953,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.110675371713592,AVAILABLE,Thursday,True
L02416,76666,2026-05-14 23:25:03,LONG,AVAILABLE,1.2866949271190302,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.804291179541752,AVAILABLE,Thursday,True
L02417,76676,2026-05-15 00:15:03,LONG,AVAILABLE,0.7915067215421446,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.1366631443598405,AVAILABLE,Friday,True
L02418,76693,2026-05-15 01:40:03,LONG,AVAILABLE,1.5823708584922662,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5465102115953708,AVAILABLE,Friday,True
L02419,76698,2026-05-15 02:05:03,LONG,AVAILABLE,0.9546785944481732,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2400331183888946,AVAILABLE,Friday,True
L02420,76748,2026-05-15 06:15:03,LONG,AVAILABLE,1.383125140671451,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.0578248765054856,AVAILABLE,Friday,True
L02421,76794,2026-05-15 10:05:03,LONG,AVAILABLE,2.0823638287992225,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.268269484127073,AVAILABLE,Friday,True
L02422,76811,2026-05-15 11:30:03,SHORT,AVAILABLE,0.6747162427544807,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,0.6365253416868023,AVAILABLE,Friday,True
L02423,76821,2026-05-15 12:20:03,LONG,AVAILABLE,0.423336507991294,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.298309932275142,AVAILABLE,Friday,True
L02424,76827,2026-05-15 12:50:03,LONG,AVAILABLE,0.8460282076133521,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.170540993577199,AVAILABLE,Friday,True
L02425,76832,2026-05-15 13:15:03,LONG,AVAILABLE,0.8002046921307866,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5189510326887954,AVAILABLE,Friday,True
L02426,76843,2026-05-15 14:10:03,LONG,AVAILABLE,0.968044014447496,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.6111214656145774,AVAILABLE,Friday,True
L02427,76855,2026-05-15 15:10:03,SHORT,AVAILABLE,1.0840124455635167,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.3503074405846716,AVAILABLE,Friday,True
L02428,76930,2026-05-17 22:25:03,SHORT,AVAILABLE,1.419243930264985,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.149050761996134,AVAILABLE,Sunday,True
L02429,76947,2026-05-17 23:50:03,LONG,AVAILABLE,0.3887845970344976,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.541521443419077,AVAILABLE,Sunday,True
L02430,76960,2026-05-18 00:55:03,LONG,AVAILABLE,3.056493722431845,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.5091338910291068,AVAILABLE,Monday,True
L02431,77042,2026-05-18 07:45:03,SHORT,AVAILABLE,1.550131664991908,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.009041574044363,AVAILABLE,Monday,True
L02432,77087,2026-05-18 11:30:03,LONG,AVAILABLE,0.5230383294875559,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.2006247577393503,AVAILABLE,Monday,True
L02433,77096,2026-05-18 12:15:03,SHORT,AVAILABLE,0.44975303040594,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.650044380318532,AVAILABLE,Monday,True
L02434,77113,2026-05-18 13:40:03,SHORT,AVAILABLE,0.6468910595052701,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.432624233503507,AVAILABLE,Monday,True
L02435,77117,2026-05-18 14:00:03,SHORT,AVAILABLE,0.9586117850925586,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.4907929056479257,AVAILABLE,Monday,True
L02436,77139,2026-05-18 15:50:03,LONG,AVAILABLE,0.2884652082274374,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.3660822993336443,AVAILABLE,Monday,True
L02437,77223,2026-05-18 23:50:03,SHORT,AVAILABLE,0.7188364416376546,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.889410348733833,AVAILABLE,Monday,True
L02438,77226,2026-05-19 00:05:03,LONG,AVAILABLE,0.4603543444384737,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.3665679914479405,AVAILABLE,Tuesday,True
L02439,77244,2026-05-19 01:35:03,LONG,AVAILABLE,1.977897784327468,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.80696333526778,AVAILABLE,Tuesday,True
L02440,77268,2026-05-19 03:35:03,LONG,AVAILABLE,1.0998680053177194,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.507875498772142,AVAILABLE,Tuesday,True
L02441,77284,2026-05-19 04:55:03,LONG,AVAILABLE,0.5701658409078569,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.0142625521784872,AVAILABLE,Tuesday,True
L02442,77295,2026-05-19 05:50:03,LONG,AVAILABLE,0.0351544118518695,AVAILABLE,AGAINST_SINGLE,AVAILABLE,1.5366030590918405,AVAILABLE,Tuesday,True
L02443,77356,2026-05-19 10:55:03,LONG,AVAILABLE,2.6760424264766685,AVAILABLE,AGAINST_SINGLE,AVAILABLE,2.2593864128641576,AVAILABLE,Tuesday,True
L02444,77391,2026-05-19 13:50:03,LONG,AVAILABLE,1.8771237402168008,AVAILABLE,AGAINST_SINGLE,AVAILABLE,3.313692501482962,AVAILABLE,Tuesday,True
L02445,77523,2026-05-20 01:50:03,LONG,AVAILABLE,1.5119445933997615,AVAILABLE,NEUTRAL,AVAILABLE,2.763323531382719,AVAILABLE,Wednesday,True
L02446,77544,2026-05-20 03:35:03,LONG,AVAILABLE,0.2934845662204337,AVAILABLE,NEUTRAL,AVAILABLE,1.4379541439528016,AVAILABLE,Wednesday,True
L02447,77642,2026-05-20 11:45:03,SHORT,AVAILABLE,1.1660752236448335,AVAILABLE,NEUTRAL,AVAILABLE,1.450122609761963,AVAILABLE,Wednesday,True
L02448,77655,2026-05-20 12:50:03,SHORT,AVAILABLE,1.1824682748205966,AVAILABLE,NEUTRAL,AVAILABLE,1.3820034692737324,AVAILABLE,Wednesday,True
L02449,77660,2026-05-20 13:15:03,SHORT,AVAILABLE,-0.3230286215891951,AVAILABLE,NEUTRAL,AVAILABLE,1.2937447259539918,AVAILABLE,Wednesday,True
L02450,77672,2026-05-20 14:15:03,LONG,AVAILABLE,2.2029575546726945,AVAILABLE,NEUTRAL,AVAILABLE,2.7127823019544195,AVAILABLE,Wednesday,True
L02451,77692,2026-05-20 15:55:03,SHORT,AVAILABLE,0.9196771715414476,AVAILABLE,NEUTRAL,AVAILABLE,2.6808061023196768,AVAILABLE,Wednesday,True
L02452,77781,2026-05-21 00:20:03,SHORT,AVAILABLE,0.6096373463322836,AVAILABLE,NEUTRAL,AVAILABLE,2.184339691324137,AVAILABLE,Thursday,True
L02453,77801,2026-05-21 02:00:03,SHORT,AVAILABLE,1.3704866953321304,AVAILABLE,NEUTRAL,AVAILABLE,2.014833719759941,AVAILABLE,Thursday,True
L02454,77827,2026-05-21 04:10:03,LONG,AVAILABLE,1.788766120067588,AVAILABLE,NEUTRAL,AVAILABLE,1.4771243057515009,AVAILABLE,Thursday,True
L02455,77847,2026-05-21 05:50:03,LONG,AVAILABLE,0.8132282736956827,AVAILABLE,NEUTRAL,AVAILABLE,2.0514273507761773,AVAILABLE,Thursday,True
L02456,77871,2026-05-21 07:50:03,LONG,AVAILABLE,1.0649724789133177,AVAILABLE,NEUTRAL,AVAILABLE,1.5613931534134868,AVAILABLE,Thursday,True
L02457,77912,2026-05-21 11:15:03,LONG,AVAILABLE,0.4257074664762564,AVAILABLE,NEUTRAL,AVAILABLE,2.270553969253265,AVAILABLE,Thursday,True
L02458,77927,2026-05-21 12:30:03,LONG,AVAILABLE,0.3567654129620617,AVAILABLE,NEUTRAL,AVAILABLE,1.564936136685209,AVAILABLE,Thursday,True
L02459,77933,2026-05-21 13:00:03,LONG,AVAILABLE,0.2383929133106611,AVAILABLE,NEUTRAL,AVAILABLE,1.3807181863847464,AVAILABLE,Thursday,True
L02460,77943,2026-05-21 13:50:03,LONG,AVAILABLE,3.0792179964423347,AVAILABLE,NEUTRAL,AVAILABLE,1.8123087575387384,AVAILABLE,Thursday,True
L02461,78000,2026-05-21 18:35:03,SHORT,AVAILABLE,1.0949333029573982,AVAILABLE,NEUTRAL,AVAILABLE,2.2575295184986657,AVAILABLE,Thursday,True
L02462,78030,2026-05-21 22:05:03,SHORT,AVAILABLE,0.3397539037006636,AVAILABLE,NEUTRAL,AVAILABLE,1.2229717134379814,AVAILABLE,Thursday,True
L02463,78058,2026-05-22 00:25:03,LONG,AVAILABLE,1.372785214197258,AVAILABLE,NEUTRAL,AVAILABLE,1.4526913852740175,AVAILABLE,Friday,True
L02464,78079,2026-05-22 02:10:03,LONG,AVAILABLE,0.3271778283856629,AVAILABLE,NEUTRAL,AVAILABLE,1.3623683972710634,AVAILABLE,Friday,True
L02465,78086,2026-05-22 02:45:03,LONG,AVAILABLE,1.0809332278285382,AVAILABLE,NEUTRAL,AVAILABLE,1.4446830266730484,AVAILABLE,Friday,True
L02466,78130,2026-05-22 06:25:03,LONG,AVAILABLE,0.6861258947118336,AVAILABLE,NEUTRAL,AVAILABLE,3.1081102097940265,AVAILABLE,Friday,True
L02467,78233,2026-05-22 15:00:03,LONG,AVAILABLE,0.2766030793074719,AVAILABLE,NEUTRAL,AVAILABLE,2.0067713388697563,AVAILABLE,Friday,True
L02468,78328,2026-05-24 23:55:03,SHORT,AVAILABLE,2.068693340087716,AVAILABLE,NEUTRAL,AVAILABLE,1.8048303948396924,AVAILABLE,Sunday,True
L02469,78470,2026-05-25 11:45:03,SHORT,AVAILABLE,0.5773194842801797,AVAILABLE,NEUTRAL,AVAILABLE,1.4337509848568228,AVAILABLE,Monday,True
L02470,78479,2026-05-25 12:30:03,LONG,AVAILABLE,2.7082053277902083,AVAILABLE,NEUTRAL,AVAILABLE,2.88879290504642,AVAILABLE,Monday,True
L02471,78537,2026-05-25 17:20:03,SHORT,AVAILABLE,1.6370742713355155,AVAILABLE,NEUTRAL,AVAILABLE,2.1189678979855486,AVAILABLE,Monday,True
L02472,78557,2026-05-25 22:30:03,SHORT,AVAILABLE,1.045194936764041,AVAILABLE,NEUTRAL,AVAILABLE,1.5548853283246706,AVAILABLE,Monday,True
L02473,78567,2026-05-25 23:20:03,SHORT,AVAILABLE,0.7672507649243319,AVAILABLE,NEUTRAL,AVAILABLE,1.82526215831441,AVAILABLE,Monday,True
L02474,78589,2026-05-26 01:10:03,LONG,AVAILABLE,-0.1670781081726278,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.5587220003083826,AVAILABLE,Tuesday,True
L02475,78601,2026-05-26 02:10:03,LONG,AVAILABLE,0.36168605003958,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.210425639405288,AVAILABLE,Tuesday,True
L02476,78640,2026-05-26 05:25:03,LONG,AVAILABLE,0.4772309550572859,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,2.247044642698792,AVAILABLE,Tuesday,True
L02477,78663,2026-05-26 07:20:03,LONG,AVAILABLE,0.5333237692097201,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.8187693412815704,AVAILABLE,Tuesday,True
L02478,78668,2026-05-26 07:45:03,LONG,AVAILABLE,1.487964202493883,AVAILABLE,ALIGNED_SINGLE,AVAILABLE,1.558446150559178,AVAILABLE,Tuesday,True
