trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,roc_atr_3,roc_atr_5,roc_atr_10,roc_atr_20,roc_atr_40,roc_atr_60,ema_slope_atr_3,ema_slope_atr_5,ema_slope_atr_10,ema_slope_atr_20,pct_favorable_5,efficiency_5,efficiency_signed_5,pct_favorable_10,efficiency_10,efficiency_signed_10,pct_favorable_20,efficiency_20,efficiency_signed_20,current_streak,accel_3_20,accel_5_20,accel_10_40,rsi_now,rsi_delta_3,rsi_delta_5,rsi_delta_10,rsi_delta_20,rsi_gt70,rsi_gt80,rsi_lt30,rsi_lt20,rsi_extreme_streak,rsi_max_20,rsi_min_20,atr14,atr_pct,atr5_atr20_ratio,div_alignment,div_age
L02727,XAU,LONG,85136,2026-06-28T22:45:03+00:00,22,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,85137.0,85145.0,loss,-12.963375204915792,-1.018862919322465,1.8746773141164874,1.5331813433287407,-3.1168769772324345,0.4278382885436049,-0.7089753306571792,-2.415648247046848,-0.11231963791260323,-0.7032216269261398,-1.4421833009289782,-0.6091066918907937,0.6,0.6918147392950786,0.6918147392950786,0.4,0.44359969680960987,-0.44359969680960987,0.55,0.037319631167731564,0.037319631167731564,3,0.6035005236116489,0.28524435423856787,-0.29396331445681395,50.45322605019854,15.158983868414026,13.522853803106486,-22.46555724481111,11.064941641565042,False,False,False,False,0,72.91878329500965,35.29424218178451,6.1962663721006646,0.15228237709798703,1.1669328416654081,NONE,
L02728,XAU,LONG,85147,2026-06-28T23:40:03+00:00,23,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,85148.0,85155.0,loss,-11.245290298372636,-1.0754878282665021,0.9827763653563819,0.4184329542350776,-0.3484536498199202,-2.4436845245390764,-0.5699345411132289,-2.5789537985374755,-0.22534234066973627,-0.6498328616475845,-0.669265969068272,-2.3553686229660284,0.4,0.22150085927059662,0.22150085927059662,0.5,0.07331511839709651,-0.07331511839709651,0.45,0.21785409933594022,-0.21785409933594022,2,0.4497763480124145,0.20587081707396934,-0.020597001454161296,47.02687502920013,8.084429471741153,5.285668407156322,1.2789182013422788,-6.257330946582897,False,False,False,False,0,53.83048325818179,35.29424218178451,5.5444963799308615,0.13647856710163742,0.9100537599055027,NONE,
L02729,XAU,LONG,85158,2026-06-29T00:35:03+00:00,0,Asia,Monday,sub3,EXPIRED,False,,,,,,1.3957938170737187,0.30894973877550325,-0.17969698934826134,-0.977972839950153,-1.247858015823857,-2.2499489772177754,-0.291467971846876,-0.604787895834792,-0.7269447747375687,-1.383048743771518,0.4,0.08076905998845278,0.08076905998845278,0.4,0.03240627297231035,-0.03240627297231035,0.4,0.09916302138945046,-0.09916302138945046,2,0.5141632476887472,0.1106885897526083,0.013226751460770292,49.745927222038006,14.0235219450676,6.804138227024275,3.798869116326344,1.8271065285001171,False,False,False,False,0,52.515993869955054,32.08589184518229,5.887689069456463,0.14499679402882265,1.1112071136212363,ALIGNED,8.0
L02730,XAU,LONG,85221,2026-06-29T05:50:03+00:00,5,Asia,Monday,sub3,EXPIRED,False,,,,,,1.6673022308740606,0.6832138626512858,-0.205861503812025,-2.1738622902542004,-2.6795425996181104,-2.8275165523581793,-0.05658393419491917,-0.5856245903446444,-1.2366393779174683,-2.800185086224525,0.4,0.231751715905687,0.231751715905687,0.3,0.04189044038668452,-0.04189044038668452,0.3,0.24431964246871107,-0.24431964246871107,1,0.6644605248040636,0.2453358870429672,0.046402414609250264,46.04447980653893,18.858891312226888,13.315677702382075,9.81388404358733,-1.5814169018357234,False,False,False,False,0,47.3950354598276,27.185588494312043,5.68343268816503,0.1402163822872806,1.1903055409552656,NONE,
L02731,XAU,LONG,85278,2026-06-29T10:35:03+00:00,10,Londres,Monday,sub3,FILLED_CLOSED,True,85279.0,85297.0,win,13.468855508846445,0.9824930680869084,0.1965685027317484,-0.005049466125265269,-0.39061227240102814,-1.5545142142643398,-3.977175925914886,-1.0115162677272242,-0.166201449336533,-0.34052983731504133,-1.8061127274397748,-3.5274457989534826,0.6,0.002135774218173004,-0.002135774218173004,0.5,0.0669675983180857,-0.0669675983180857,0.45,0.15824643853722886,-0.15824643853722886,1,0.14324854495713313,0.07671581748816393,0.06036817090776933,42.49914782858973,4.340032923705429,4.5989979535889915,14.55638670407042,15.159984659595494,False,False,False,False,0,42.49914782858973,19.915289738486877,5.545140675396931,0.13731560802766873,1.0462943921889778,NONE,
L02732,XAU,SHORT,85299,2026-06-29T12:20:03+00:00,12,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,85300.0,85318.0,win,11.782773845402062,0.9800378845110215,1.4867013123101427,-0.11234096382486658,-0.8316584784652099,-1.0235510037382758,1.7976417246216845,4.210084743807662,-0.33165261924047834,-0.9269563692349583,-1.1160481851891246,-0.615152469815834,0.6,0.036406448107204226,-0.036406448107204226,0.4,0.16336090170533332,-0.16336090170533332,0.45,0.11906206657419746,-0.11906206657419746,3,0.5467446542902947,0.028709357421940477,-0.1281068909620631,50.08512397494963,13.359015172913963,2.6630005683475204,-4.776349029144079,-11.781819079394928,False,False,False,False,0,63.444139147863595,33.142278089288325,5.367587916903177,0.13286361935371482,1.1446128434062683,OPPOSED,7.0
L02733,XAU,LONG,85325,2026-06-29T14:30:03+00:00,14,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,85326.0,85434.0,loss,-27.19747314564061,-1.0298884741343826,1.1995335271282375,1.4342220191557298,-1.56913512434919,-2.32184274039939,-1.0370871351605968,-2.4907135659476687,-0.18690707558445802,-0.9301791932207907,-2.049064930105798,-2.099734144219225,0.8,0.44962801594803614,0.44962801594803614,0.5,0.24943726552730214,-0.24943726552730214,0.5,0.19992323236884463,-0.19992323236884463,4,0.5159366460627153,0.40293654085111547,-0.13098633405590407,44.67291524247693,9.583881969159151,16.794565503345936,-1.26507986691216,-10.692288528202766,False,False,False,False,0,63.02468348996969,24.567471098072616,7.627131541627851,0.18942011279647392,1.215503555830806,NONE,
L02734,XAU,LONG,85460,2026-06-30T02:45:03+00:00,2,Asia,Tuesday,sub3,FILLED_CLOSED,True,85461.0,85481.0,win,21.543999124330185,0.988982739182553,0.6915798320075929,0.095416093537029,-0.6402594266065307,0.09093178626901738,-6.574243583159044,-6.308423813435647,-0.12833404332422024,-0.3616269949997346,-1.137317239452383,-3.4102252735482015,0.4,0.04754220456800012,0.04754220456800012,0.5,0.14551013475258326,-0.14551013475258326,0.45,0.00861519578917576,0.00861519578917576,1,0.22598002135574677,0.01453662939395493,0.10033014691832304,41.84779349791017,7.833233313034064,4.7041398109282895,5.027863835065347,27.901056658246468,False,False,False,False,0,41.84779349791017,12.683703127258099,8.027995819199546,0.20251580406609837,0.9405821613472434,NONE,
L02735,XAU,SHORT,85524,2026-06-30T08:05:03+00:00,8,Londres,Tuesday,sub3,EXPIRED,False,,,,,,0.3994624749784615,0.22176564447202818,0.26314926188777565,-2.4564809849209555,-6.036637749595414,-9.49611862226378,-0.29053368436997595,-0.4381630114923931,-1.2650779535870087,-6.074791569111435,0.4,0.08706436810120416,0.08706436810120416,0.5,0.06564223798266983,0.06564223798266983,0.45,0.20414271087658614,-0.20414271087658614,1,0.2559782075722016,0.1671771781404534,0.1772308699286629,58.81307200772223,7.625527089301308,7.104412945446093,10.836789319343872,16.31384561956701,False,False,False,False,0,81.44155748057008,58.81307200772223,6.331007687609097,0.1571958852421548,0.9405920946681045,NONE,
L02736,XAU,SHORT,85572,2026-06-30T12:05:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,EXPIRED,False,,,,,,0.8068936865013457,1.5222682403181957,0.4817465456584896,-0.029997937935447243,-2.5932963125394775,-0.11668689417264815,0.006519016664717361,-0.10091978870234986,-0.5920514632887452,-1.925219317290323,0.8,0.584651435266548,0.584651435266548,0.5,0.11678067418500346,0.11678067418500346,0.4,0.003929142248266493,-0.003929142248266493,2,0.2704644590638876,0.30595354496041155,0.1130070623793359,49.12725110429408,9.192943014677503,17.44303264583626,11.28480885969855,14.499650817971741,False,False,False,False,0,68.8708200530009,49.12725110429408,3.9336037114905404,0.09764578245114465,0.9834331307609996,ALIGNED,0.0
L02737,XAU,LONG,85584,2026-06-30T13:05:03+00:00,13,Londres/NY (overlap),Tuesday,sub3,EXPIRED,False,,,,,,1.7466604279388749,0.8606732543466857,-0.5843296359167721,-1.5945851403504927,0.8894390716711256,-0.7847314966102622,-0.2519668437370946,-0.7097321767140105,-2.0046771388830895,-1.9425130208822519,0.4,0.2023992062776191,0.2023992062776191,0.4,0.08885713452509554,-0.08885713452509554,0.35,0.16243089605595046,-0.16243089605595046,2,0.6619493996638163,0.2518639078868618,-0.08066894038345535,51.4247760248759,20.862169296594374,14.805295622154802,6.380193411791957,-11.344499167668602,False,False,False,False,0,66.57028375013034,26.051862350040437,5.2145224419766025,0.12960577450895922,1.312634950935182,NONE,
L02738,XAU,SHORT,85605,2026-06-30T14:50:03+00:00,14,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,85606.0,85611.0,win,19.239534760902643,0.9876793772055846,0.6774105191203277,1.2870301400799367,-2.1762872159523616,-2.5468940746469735,-1.628601558937324,-2.7465283004804246,-0.14824553787694505,-0.5296824680306718,-2.487654693750611,-3.0066559956898913,0.8,0.7576291079812153,0.7576291079812153,0.5,0.2981934911040536,-0.2981934911040536,0.5,0.18491911259093083,-0.18491911259093083,2,0.3531482101057912,0.384750731748336,-0.17691368262180307,55.823077604566556,5.504749215341462,10.015223846204414,-2.9532978279100277,-4.39830157969066,False,False,False,False,0,74.3400429968225,41.0354713185868,8.024676096053593,0.19844345050963308,1.0633742511895843,NONE,
L02739,XAU,LONG,85679,2026-06-30T22:00:03+00:00,22,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,0.9427234008854177,1.0304490506900392,-2.0114705897363385,-2.6720316393845085,-5.050116885020683,-4.377771792861426,-0.5304203618981347,-1.030097555258999,-2.4135945824141345,-4.43660065856636,0.4,0.285662431941925,0.285662431941925,0.2,0.30251563038447365,-0.30251563038447365,0.35,0.24880368191652888,-0.24880368191652888,1,0.44784271559769795,0.33969139210723326,-0.0748941368481168,41.91453422135156,16.24618209516946,17.882115347786964,2.90827921030958,10.428228912126983,False,False,False,False,0,41.91453422135156,20.82224682721278,3.0549787957901295,0.07611044276878831,1.1614403588134445,NONE,
L02740,XAU,SHORT,85683,2026-06-30T22:20:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,85684.0,85687.0,loss,-4.092529768590339,-1.0622967282320535,1.2800215964149046,-1.8003685158924487,-0.35262653625757356,2.946086503732731,6.1063586201922035,5.0927164559501685,-0.010265096627876912,-0.22013403905868756,1.14564398328947,3.35884558656185,0.6,0.41288957010438243,-0.41288957010438243,0.7,0.05751661129568976,-0.05751661129568976,0.7,0.24628195918801288,0.24628195918801288,3,0.27936954028499833,-0.5073780283651264,-0.18792161913056243,41.47585614291901,7.361344995632955,-20.653609315706227,-16.05165221624315,-6.895410869159015,False,False,False,False,0,48.83720113855196,20.82224682721278,3.1421344852811752,0.07829974924422733,1.0959071051113396,NONE,
L02741,XAU,LONG,85692,2026-06-30T23:05:03+00:00,23,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,85693.0,85693.0,win,3.1983600929702334,0.930199282940004,1.8016922713890073,1.0047286401997118,0.8546407272488399,1.3310344212223757,-4.6160796327099,-1.5770383889466444,0.10245041462156829,-0.08725420077424244,0.010947602242934309,-1.4089048273184186,0.4,0.37701781657298306,0.37701781657298306,0.5,0.17058898358986332,0.17058898358986332,0.4,0.12072603254428338,0.12072603254428338,1,0.5340123694018837,0.13439400697882356,0.20086606354263148,53.91119315908941,13.821224672425714,9.014973675750156,9.486081344322074,26.874696135000903,False,False,False,False,0,53.91119315908941,20.82224682721278,3.1381607668445333,0.07811680843828736,1.0772870020008722,NONE,
L02742,XAU,SHORT,85694,2026-06-30T23:15:03+00:00,23,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,0.1777084084055496,-0.22089279436427048,0.4138244755176968,-0.49584374093566447,5.080534270376526,4.349506499435643,-0.09424459664915787,-0.017320920859996505,0.0041748724570802925,0.8105409269133387,0.6,0.06580286904213613,-0.06580286904213613,0.6,0.07264397905758592,0.07264397905758592,0.6,0.04292630446476629,-0.04292630446476629,2,0.08402832318196643,-0.01938637182607087,-0.08563090920764346,43.835971023155665,-0.2666139050908569,-3.7460025364919716,-0.6157426110819202,-19.80355214959107,False,False,False,False,0,53.91119315908941,20.82224682721278,3.2187559673302077,0.08022173601459423,1.092547044444678,NONE,
L02743,XAU,LONG,85730,2026-07-01T02:15:03+00:00,2,Asia,Wednesday,sub3,FILLED_CLOSED,True,85731.0,85765.0,loss,-9.718697158173654,-1.025319935429398,0.9969598106491129,0.7137909461086314,-0.9586293102028388,-3.823696668915101,-5.992212636743441,-6.867395163678204,-0.3233173964699836,-0.6896593902114856,-2.006262451972039,-4.738187652604311,0.6,0.2689331122166929,0.2689331122166929,0.5,0.1708337418701047,-0.1708337418701047,0.4,0.3457144278441805,-0.3457144278441805,2,0.5235047703287927,0.3339430226674813,0.05394238489830215,40.58721987765539,12.549446990294449,12.981695044925836,10.269454886420867,5.84747830042928,False,False,False,False,0,40.58721987765539,20.723252272000394,5.452576866123431,0.13698816368914993,1.0689987824339646,NONE,
L02744,XAU,LONG,85769,2026-07-01T05:30:03+00:00,5,Asia,Wednesday,sub3,FILLED_CLOSED,True,85770.0,85776.0,loss,-5.847953038174182,-1.042796364086157,1.2581997445897921,0.9253598439075524,0.6082505611869553,-0.18627049205480228,0.20874280342862597,-6.55167753488652,-0.01799820003075443,-0.33846681559769093,-0.4496384492906259,-1.204966943436328,0.6,0.3649793184952037,0.3649793184952037,0.5,0.10561914672217156,0.10561914672217156,0.55,0.020536255023952895,-0.020536255023952895,1,0.42871343946600415,0.19438549338425062,0.05560648603297988,50.329996561840126,12.188020748678888,10.447996582990044,11.114295602691627,8.75973765279359,False,False,False,False,0,52.61028588068266,37.380709093952106,4.004928487441883,0.10069931295546529,1.0875591103821987,NONE,
L02745,XAU,LONG,85783,2026-07-01T06:40:03+00:00,6,Asia,Wednesday,sub3,FILLED_CLOSED,True,85784.0,85788.0,loss,-7.025140911495328,-1.0353714098395759,0.9420185715882877,1.1930784865104351,-0.6108979558937527,-0.3770249848874583,-2.374626491659653,-1.4748138329785465,-0.17365527868519845,-0.36887622682748533,-1.1598952459187626,-1.5819770983763324,0.6,0.4062222222222029,0.4062222222222029,0.5,0.10795017684145491,-0.10795017684145491,0.45,0.043380309895120074,-0.043380309895120074,2,0.33285743977380217,0.25746694654645996,-0.0017241332978839424,49.14087424937105,10.524573009859765,14.589404113321194,3.235376499937793,8.95557119412964,False,False,False,False,0,50.329996561840126,31.190056013226865,4.59651235187364,0.11572651082608693,1.0950149679611487,NONE,
L02746,XAU,LONG,85790,2026-07-01T07:15:03+00:00,7,Asia/Londres (overlap),Wednesday,sub3,FILLED_CLOSED,True,85791.0,85798.0,win,8.19220771495793,0.9715377030413932,0.6744240015998012,-0.5646610122276513,0.49528616507170264,-1.0719283486744589,-1.9743810958007055,-1.9747675851999817,-0.3241629596261394,-0.3909705995946265,-0.4404078995012537,-1.3386257849996586,0.2,0.1475459503130653,-0.1475459503130653,0.4,0.07581718680668573,0.07581718680668573,0.4,0.10506278765838649,-0.10506278765838649,1,0.27840441796699,-0.05933578501180732,0.09888814390218789,49.36997674193109,7.816484572671193,-1.9620904997883883,10.753675502419803,1.7788098661754788,False,False,False,False,0,51.33206724171948,31.190056013226865,5.174786175642633,0.13034371295800096,1.2618918105991237,NONE,
L02747,XAU,SHORT,85849,2026-07-01T12:10:03+00:00,12,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,85850.0,85863.0,loss,-13.624025947849987,-1.0179318241712114,1.5050334779831136,2.1707008694724546,0.45591467287970155,-5.435277263006346,-7.9173214988824565,-10.674122259474073,-0.06449902979684609,-0.705319872921893,-3.0324942884594934,-6.652061765629903,1.0,1.0,1.0,0.6,0.09580860672563551,0.09580860672563551,0.4,0.45396288549685065,-0.45396288549685065,5,0.7734416891446885,0.7059040370448082,0.24352450476003157,63.36640838163984,14.135568272911058,21.3598140889449,21.258953648616398,3.1505542885446545,False,False,False,False,0,85.42180763032393,58.81892896558864,5.630439537701259,0.1399991480784754,1.081517806927887,NONE,
L02748,XAU,SHORT,85880,2026-07-01T14:45:03+00:00,14,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,85881.0,85922.0,win,24.373594946931917,0.9902492910719772,1.8979568560451898,1.3276579462465614,0.029960883794794044,-6.199558180707233,-5.429693731892749,-9.022307649885631,-0.21803097001537694,-0.8183859105848987,-2.3821544432560846,-5.889669309093183,0.8,0.4192628345765676,0.4192628345765676,0.6,0.0055174399078797036,0.0055174399078797036,0.4,0.4625852103367003,-0.4625852103367003,3,0.9426301943837583,0.575509498284674,0.13873843167679814,60.483187311912396,18.062654097644078,19.003439576355724,18.2918586159905,-11.771716117738706,False,False,False,False,0,87.58536015735075,53.303876213880336,11.515014121837973,0.2815956985689374,1.1000833284994458,ALIGNED,0.0
L02749,XAU,SHORT,85956,2026-07-01T22:05:03+00:00,22,Post-NY / transicion,Wednesday,sub3,FILLED_CLOSED,True,85957.0,85964.0,loss,-4.528066736999335,-1.0559692781665322,-0.6860125338452264,-0.3986786455914141,0.011042455273215433,5.36663326275707,8.201783654141611,11.175424838743702,0.1633752291424875,0.58839485047209,1.6474775175654293,5.927238842989949,0.8,0.12678323213107606,-0.12678323213107606,0.7,0.002315931680026485,0.002315931680026485,0.7,0.4217224672789042,0.4217224672789042,1,-0.497002507752929,-0.3480673922561363,-0.20394034582621873,38.06944801054678,-10.831730529044606,-9.744757474813412,-10.767214630062128,1.0797271713213163,False,False,False,False,0,42.27825323862278,17.323825146462283,4.34685935442799,0.1077107577568872,1.01123625072153,NONE,
L02750,XAU,SHORT,85969,2026-07-01T23:10:03+00:00,23,Post-NY / transicion,Wednesday,sub3,EXPIRED,False,,,,,,2.1056589372114574,1.7687419392920385,0.31031067705378157,-0.37624808093832984,5.999146956944798,9.69135237534591,-0.041637200787672086,-0.44243977000938906,-1.0117405515742526,0.270198401866807,0.8,0.552484191508595,0.552484191508595,0.6,0.05998770056467474,0.05998770056467474,0.65,0.03362539091778249,-0.03362539091778249,3,0.7206987164507357,0.37256079190532415,-0.11894760621824178,42.69045567050136,12.692464081693984,11.00868069179809,1.4045460218212327,-12.341704440759564,False,False,False,False,0,55.38291975219534,26.2519886932254,3.4578249455926806,0.08563932935394959,0.8779254535047781,NONE,
L02751,XAU,LONG,85980,2026-07-02T00:05:03+00:00,0,Asia,Thursday,sub3,EXPIRED,False,,,,,,0.613613834692186,0.8090805871505728,0.0026166901266759628,0.1698231892176526,-3.4582176713394395,-7.6080265431442475,-0.15132138435383835,-0.344336677515088,-0.9016742044772783,-0.10135673352458528,0.4,0.22628805620609263,0.22628805620609263,0.5,0.0004118616145065232,0.0004118616145065232,0.5,0.015110241903572802,0.015110241903572802,1,0.1960467854365127,0.15332495796923193,0.08671711079615359,50.42574552437879,5.598876051365622,8.084960031165075,5.308243999350125,6.973199347539648,False,False,False,False,0,55.38291975219534,39.263298169470886,3.821621787873481,0.09461993999069754,1.1798501079005184,NONE,
L02752,XAU,SHORT,85987,2026-07-02T00:40:03+00:00,0,Asia,Thursday,sub3,FILLED_CLOSED,True,85988.0,85988.0,loss,-7.8283926002213775,-1.0316272513355165,1.6767124937660716,0.4119597340616561,-0.5840643249471147,0.9939779013892563,-0.3373886563727081,5.462558791554912,-0.10520667291434181,-0.6305288856810181,-0.8812647572665093,-0.09591404424799266,0.8,0.1367547169811634,0.1367547169811634,0.7,0.07891260943019422,-0.07891260943019422,0.6,0.0805928329155053,0.0805928329155053,4,0.5092052695192277,0.032693051742868406,-0.04997171608539376,47.87055990483563,11.083495281122566,4.61442913211625,-3.043690431822462,4.748671890943719,False,False,False,False,0,59.198757686196096,39.263298169470886,4.398488129252844,0.10889659559512502,1.1560951997081226,NONE,
L02753,XAU,SHORT,85995,2026-07-02T01:20:03+00:00,1,Asia,Thursday,sub3,FILLED_CLOSED,True,85996.0,86024.0,loss,-15.120817018928847,-1.0161281467068972,2.033801376705518,-0.0820801583206886,-1.3247434176601989,-2.8087594217947593,-2.2205463775665493,0.7329909826214152,-0.5344629096566442,-1.467755713993379,-2.113550777433149,-2.664820026622978,0.6,0.018602696818063272,-0.018602696818063272,0.5,0.17651021783067802,-0.17651021783067802,0.55,0.22052109936351222,-0.22052109936351222,2,0.8183717633249106,0.12402193942560025,-0.07696068232685616,54.30522290527221,16.966232891717645,7.8585734889179335,1.6380756130596126,-11.964437412058494,False,False,False,False,0,71.6947471858,39.263298169470886,5.933224423098243,0.14640931770356164,1.3168766906806462,NONE,
L02754,XAU,SHORT,86031,2026-07-02T04:20:03+00:00,4,Asia,Thursday,sub3,FILLED_CLOSED,True,86032.0,86039.0,win,7.4876694272188615,0.9689427708754665,1.3285982725156458,1.1944401407632563,-0.25487767305765313,-1.9898224770611794,0.00022777271938663205,-6.592198046142683,-0.08082538790669508,-0.5045964954396293,-1.7926286757159497,-3.4343539106064807,0.8,0.6709314227225971,0.6709314227225971,0.5,0.062204680638175545,-0.062204680638175545,0.45,0.27882037533512416,-0.27882037533512416,4,0.5423572146916076,0.3383791520057102,-0.02549346162374998,54.87874455105715,13.013458244954691,13.340497183713794,9.038503446143366,1.9782055690131486,False,False,False,False,0,72.56001356318936,54.87874455105715,4.39034140015483,0.10800778284779936,0.8037690870333648,NONE,
L02755,XAU,SHORT,86059,2026-07-02T06:40:03+00:00,6,Asia,Thursday,sub3,FILLED_CLOSED,True,86060.0,86086.0,loss,-9.997682787134181,-1.024596003501592,1.167033140577961,1.1897143334129996,-0.8136639681736106,-1.6915595496699858,-1.252611758921755,-3.9042147397678715,-0.20520547111202517,-0.7315502701639931,-1.7225783404687605,-1.3040996887102871,0.6,0.38412307692308856,0.38412307692308856,0.5,0.13843759120536303,-0.13843759120536303,0.55,0.15276176050398538,-0.15276176050398538,2,0.4735890243428197,0.3225208441660992,-0.050051102844317186,51.94304508115215,10.830155157104372,14.316946234406288,2.8154755851764577,-8.430232248815521,False,False,False,False,0,69.51191068140685,37.30526904783441,5.246637637871788,0.12896613336839663,1.0949460637660666,NONE,
L02756,XAU,SHORT,86088,2026-07-02T09:05:03+00:00,9,Londres,Thursday,sub3,EXPIRED,False,,,,,,1.4004570512680468,0.7908078901137058,0.4288989073447256,-1.8126084774688591,-2.18860985290773,-0.1241764455550854,-0.01126199760431281,-0.30523301388350443,-0.9610604179635495,-1.2848175935431647,0.6,0.393415972363321,0.393415972363321,0.5,0.15243902439023405,0.15243902439023405,0.45,0.1917467862158335,-0.1917467862158335,3,0.5574494409627919,0.2487920018961841,0.09760513705716581,48.96194785770665,13.380676495009887,9.352617653208767,7.77206935681189,-6.186507305848863,False,False,False,False,0,62.342624352716534,44.77679422366574,4.896258684828132,0.12026340333905222,0.9487179971922435,NONE,
L02757,XAU,SHORT,86122,2026-07-02T11:55:03+00:00,11,Londres,Thursday,sub3,FILLED_CLOSED,True,86123.0,86124.0,loss,-5.838509702785359,-1.042868551228976,1.3362437752846867,-0.04635752725414363,-1.4112760616650846,0.03775509951624563,2.301388376210015,1.8421143175374188,-0.28414127922022153,-0.6030318704822654,-0.7598977265839626,-0.050372548472380166,0.4,0.01688718662952323,-0.01688718662952323,0.4,0.28672686668608416,-0.28672686668608416,0.5,0.003953558202379647,0.003953558202379647,2,0.44352683678574994,-0.011159260426641008,-0.19866231557175884,47.829926824368066,11.812296376541077,1.5869793148277296,-10.505006005766944,-4.203122284852519,False,False,False,False,0,59.727102423854944,37.29547391307243,4.184865144691673,0.10293921580891488,1.0157453056839156,NONE,
L02758,XAU,SHORT,86125,2026-07-02T12:10:03+00:00,12,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,86127.0,86129.0,loss,-7.061542723608454,-1.0291479639573873,0.23433858946650943,1.4158653883214134,-0.04644925612644532,0.26990783965340903,2.9043338932008047,0.7668311878525288,-0.007745513717797974,-0.08279152647142503,-0.6257881938245076,-0.09472548652333947,0.6,0.42054564663476857,0.42054564663476857,0.4,0.00927938471828339,-0.00927938471828339,0.45,0.026776818332779343,0.026776818332779343,1,0.06461747117283269,0.2696776856816122,-0.07725327294266464,46.108740960526326,1.7211858638417397,13.618361463328618,1.1158514561212698,-2.1340894359576197,False,False,False,False,0,59.727102423854944,37.29547391307243,4.779409155571264,0.11759619304328255,1.2565876300880046,NONE,
L02759,XAU,SHORT,86151,2026-07-02T14:20:03+00:00,14,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,86158.0,86177.0,win,16.496975148164893,0.9856604913447518,0.4371936260697214,1.3243573129435917,0.4290087225679263,0.9022358872246594,-6.329425804270876,-5.5740191005961135,0.012641395283193513,-0.045836840925455986,-1.2491731095565888,-3.5163094248519196,0.6,0.7091394975949037,0.7091394975949037,0.5,0.09776180511327152,0.09776180511327152,0.6,0.08277396727135977,0.08277396727135977,1,0.10061941432867416,0.21975966822748538,0.20113651736356453,54.69472859207816,4.158375616648463,10.819034218276336,10.753792148920176,25.610806277249416,False,False,False,False,0,73.68552446941051,54.69472859207816,10.01844432036987,0.24296178869882173,0.9985633126651952,ALIGNED,2.0
L02760,XAU,SHORT,86239,2026-07-02T22:40:03+00:00,22,Post-NY / transicion,Thursday,sub3,FILLED_CLOSED,True,86240.0,86248.0,loss,-4.700286775936547,-1.05380819935045,0.35191520217162864,0.6174604557835802,-0.580202830914386,-1.0662454826146213,-1.813091508397677,-2.935562133996478,-0.11610869700152611,-0.17056507567118273,-1.0497658076185545,-2.1639595627875017,0.6,0.27467229169807866,0.27467229169807866,0.4,0.0975456978531842,-0.0975456978531842,0.45,0.10692208409755238,-0.10692208409755238,2,0.17061734152127395,0.1768043652874471,-0.012692995381496673,52.076869828874266,3.3701119894299225,5.290693221519994,2.0798227706489456,2.3031667783520007,False,False,False,False,0,64.65048950094845,50.8615416335672,2.9524157910434368,0.07160525717736604,0.7384806730821476,NONE,
L02761,XAU,SHORT,86250,2026-07-02T23:35:03+00:00,23,Post-NY / transicion,Thursday,sub3,FILLED_CLOSED,True,86251.0,86257.0,loss,-8.998590882167264,-1.02740166805695,1.0769201701345603,0.6197315029562956,0.11525764718792653,0.20805482979565412,-3.3953720731818655,-4.117062264034894,-0.12258528661122535,-0.2605256482177993,-0.49185276937360284,-1.2526168171228866,0.6,0.1960729312763479,0.1960729312763479,0.5,0.025858639437763047,0.025858639437763047,0.45,0.022994512673133467,0.022994512673133467,2,0.34857064855507075,0.11354355910147643,0.0964100665483393,48.17500715145309,11.450726484679215,7.884917670257082,5.108727769633759,10.54827916529257,False,False,False,False,0,64.99911529695598,48.17500715145309,3.3837234189279957,0.08206192638482322,1.2362056085569773,NONE,
