trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,swing_high_dist_atr,swing_high_age_bars,swing_low_dist_atr,swing_low_age_bars,swing_high_seq,swing_low_seq,n_swings_window300,dir_swing_dist_atr,dir_swing_age_bars,dir_swing_broke,opp_swing_dist_atr,opp_swing_age_bars,range_pos_htf,range_pos_roll60,range_pos_roll288,dist_resistencia_atr,dist_soporte_atr,swing_amplitude_atr,swing_amplitude_ratio,origin_dist_atr,origin_age_bars,origin_retracement_frac,space_to_next_swing_atr,n_obstacles_to_tp,dist_first_obstacle_tp_atr,first_obstacle_tp_frac,n_obstacles_to_sl,dist_sl_beyond_swing_atr,dist_tp_nearest_swing_atr,momentum_roc_atr_10
L02796,XAU,LONG,87358,2026-07-09T03:55:03+00:00,3,Asia,Thursday,sub3,FILLED_CLOSED,True,87359.0,87373.0,win,8.632405178220324,0.9729498377070367,87350,4.5544601442827854,18.0,1.996522568766871,8.0,LH,LL,35,4.5544601442827854,18.0,False,1.996522568766871,8.0,0.2433027222966509,0.2433027222966509,0.36723329740161265,6.209396994815232,1.996522568766871,6.550982713049656,1.4000881791015487,1.996522568766871,8.0,0.49538841449055054,2.9327595601390404,0.0,,,42.0,0.06826781377424587,0.006499950961073772,0.7348653106381424
L02797,XAU,SHORT,87416,2026-07-09T08:45:03+00:00,8,Londres,Thursday,sub3,FILLED_CLOSED,True,87417.0,87427.0,win,6.996042651538119,0.9668326996457416,87411,1.4636175119432966,5.0,1.9422233634498953,19.0,HH,HL,32,1.9422233634498953,19.0,False,1.4636175119432966,5.0,0.8888382813019666,0.8849685160714788,0.8593431947215062,1.4636175119432966,11.702943144780248,3.4058408753931917,1.8373157659669146,1.4636175119432966,5.0,0.49424379865983026,1.9422233634498953,0.0,,,27.0,0.0021293511713735224,0.02201699946911968,-0.400918491378687
L02798,XAU,LONG,87450,2026-07-09T11:35:03+00:00,11,Londres,Thursday,sub3,EXPIRED,False,,,,,,87448,1.8326732135333927,19.0,2.2956583370398342,8.0,LH,LL,33,1.8326732135333927,19.0,False,2.2956583370398342,8.0,0.5982103302724882,0.38092761370585904,0.8438404367175021,0.672767248256511,1.0016591965865644,4.128331550573227,2.349823321554895,0.9614312440335463,2.0,0.47980337218617014,1.8326732135333927,0.0,,,14.0,0.05489130944467072,0.047283844559056244,1.0985707536682927
L02799,XAU,SHORT,87459,2026-07-09T12:20:03+00:00,12,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,87460.0,87462.0,loss,-12.995687840576466,-1.018815135882859,87456,0.5172287287043431,28.0,1.8895986417521686,9.0,LH,HL,33,1.8895986417521686,9.0,False,0.5172287287043431,28.0,0.4157908388745195,0.5295416866354099,0.8724393309297741,2.654990764948122,1.8895986417521686,1.0988240255342239,0.31344360902253493,2.654990764948122,3.0,0.4967488295045981,0.974649985679605,3.0,0.974649985679605,0.36235789219611947,46.0,0.011848152820234489,0.06925613471634909,-1.1766336715565422
L02800,XAU,SHORT,87466,2026-07-09T12:55:03+00:00,12,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,87467.0,87470.0,loss,-12.31632429678757,-1.019873596808229,87463,1.8074924477874312,10.0,1.0992065392746944,6.0,HH,HL,34,1.0992065392746944,6.0,False,1.8074924477874312,10.0,0.5034013617615489,0.5920329165055436,0.8822272818913791,2.27169462182521,2.3028137374474418,2.9066989870621254,0.7071733481811233,2.27169462182521,3.0,0.49656263230156583,1.0992065392746944,4.0,1.0992065392746944,0.4772631904846555,45.0,0.11616318786927589,0.0003316992631960393,1.5150460437781479
L02801,XAU,SHORT,87477,2026-07-09T13:50:03+00:00,13,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,87478.0,87479.0,loss,-9.23271506072615,-1.0266882691577683,87475,0.30602701104132596,14.0,2.2689864799469195,10.0,HH,HL,35,2.2689864799469195,10.0,False,0.30602701104132596,14.0,0.7143656709035313,0.755578443329094,0.9183074928212024,1.4154683426402497,3.5400576514435937,2.5750134909882454,0.9085714285714304,1.4154683426402497,2.0,0.4953652116102802,2.2689864799469195,0.0,,,28.0,0.2015264148863945,0.02232736672764045,-1.09260488994299
L02802,XAU,SHORT,87481,2026-07-09T14:10:03+00:00,14,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,87483.0,87509.0,loss,-13.699889117055136,-1.0178307561015247,87480,-0.041287189649961364,18.0,2.346972458077378,14.0,HH,HL,35,2.346972458077378,14.0,False,-0.041287189649961364,18.0,0.6461233901976284,0.6892298446187248,0.8841150576001293,1.9087605913936567,3.4850985632411655,2.3056852684274167,0.9085714285714304,1.9087605913936567,1.0,0.4969079272916488,2.346972458077378,0.0,,,48.0,0.07646096286774588,0.015746600783423388,0.4157957866222799
L02803,XAU,SHORT,87514,2026-07-09T16:55:03+00:00,16,Nueva York,Thursday,sub3,FILLED_CLOSED,True,87520.0,87532.0,win,7.28602485724241,0.9681106554187324,87509,1.7391114723159755,5.0,1.2001645947725903,10.0,HH,HL,39,1.2001645947725903,10.0,False,1.7391114723159755,5.0,0.8128479804408365,0.7770760864606441,0.9298090691062475,1.7391114723159755,7.553395637211623,2.939276067088566,1.7432735426008652,1.7391114723159755,5.0,0.4944405070415722,1.2001645947725903,1.0,1.2001645947725903,0.6749244546900633,38.0,0.04311495528558511,0.015706074948500244,0.1956367028575419
L02804,XAU,SHORT,87564,2026-07-09T22:05:03+00:00,22,Post-NY / transicion,Thursday,sub3,FILLED_CLOSED,True,87565.0,87592.0,win,4.277516456188096,0.9468734641417761,87563,0.3493908444442459,13.0,1.1968233064737772,8.0,LH,HL,41,1.1968233064737772,8.0,False,0.3493908444442459,13.0,0.16380250985824502,0.24282733400968284,0.8245623964499993,1.8787701679231759,0.3680318017941459,1.5462141509180232,0.6478567552902953,1.2325717916185641,1.0,0.3872829537138518,0.8903431146391179,2.0,0.8903431146391179,0.45657654682960813,20.0,0.001679804981477231,0.022479073541527443,-0.35957464760302044
L02805,XAU,LONG,87595,2026-07-10T00:40:03+00:00,0,Asia,Friday,sub3,EXPIRED,False,,,,,,87593,1.5827978685600101,8.0,0.012010249446055943,14.0,HH,LL,44,1.5827978685600101,8.0,False,0.012010249446055943,14.0,0.5017764867870966,0.5017764867870966,0.7957730916507181,2.2188849879948003,2.234708487924943,1.594808118006066,1.1364485981307813,2.234708487924943,2.0,0.49403568843703854,0.586370674764869,6.0,0.586370674764869,0.25620629847713206,22.0,0.017192320046732823,0.0065002988868406554,-0.040984994808951125
L02806,XAU,SHORT,87599,2026-07-10T01:00:03+00:00,1,Asia,Friday,sub3,FILLED_CLOSED,True,87600.0,87606.0,win,8.790698915402572,0.9734239838745539,87598,0.8431277505528925,12.0,2.004348722785194,6.0,HH,LL,44,2.004348722785194,6.0,False,0.8431277505528925,12.0,0.4803674300801772,0.4803674300801772,0.8122234123861242,2.168183795605264,2.004348722785194,2.8474764733380864,2.3937088815787133,1.443780693825133,1.0,0.395298774953882,0.045134256761835294,9.0,0.045134256761835294,0.02043570783690795,33.0,0.03809165857300089,0.005343710180430451,0.03986418149556327
L02807,XAU,LONG,87612,2026-07-10T02:05:03+00:00,2,Asia,Friday,sub3,EXPIRED,False,,,,,,87608,2.3418706634435473,13.0,0.9700409676749677,19.0,HH,LL,42,2.3418706634435473,13.0,False,0.9700409676749677,19.0,0.46873676400437236,0.46873676400437236,0.7740936821922066,2.3418706634435473,2.066246640315866,3.311911631118515,1.465343983509375,2.066246640315866,4.0,0.49616969093482655,0.22769039414449443,7.0,0.22769039414449443,0.10851967637046006,39.0,0.057200054705125986,0.033095471118381466,-0.2768176534773087
L02808,XAU,SHORT,87626,2026-07-10T03:15:03+00:00,3,Asia,Friday,sub3,FILLED_CLOSED,True,87629.0,87636.0,win,8.406017495783999,0.9722415551302299,87624,0.600261799498673,13.0,3.942205685159065,18.0,LH,LL,42,3.942205685159065,18.0,False,0.600261799498673,13.0,0.6778122750633216,0.6778122750633216,0.8598943148182822,1.8738673341600105,3.942205685159065,4.542467484657738,0.9053197111150401,1.8738673341600105,2.0,0.49517149385278436,0.15188137190793244,9.0,0.15188137190793244,0.07950188679961476,39.0,0.0021229263106106035,0.005003120169960649,-0.04662227061308852
L02809,XAU,LONG,87657,2026-07-10T05:50:03+00:00,5,Asia,Friday,sub3,FILLED_CLOSED,True,87658.0,87679.0,loss,-6.381312302542028,-1.0390795953985978,87656,5.36792404299865,33.0,0.5113754036289129,18.0,HH,HL,41,5.36792404299865,33.0,False,0.5113754036289129,18.0,0.22405019989286012,0.22405019989286012,0.6842048107303588,5.36792404299865,1.549951368861073,5.879299446627563,3.933379597501734,1.549951368861073,1.0,0.493219959607264,0.9597460572354191,1.0,0.9597460572354191,0.6026420144642144,29.0,0.10571818526759508,0.01392560901688641,-0.027747223041150532
L02810,XAU,LONG,87698,2026-07-10T09:15:03+00:00,9,Londres,Friday,sub3,FILLED_CLOSED,True,87699.0,87707.0,win,6.856596390166487,0.9661809708760739,87695,3.8672707599484215,23.0,-1.916338258707118,42.0,LH,LL,39,3.8672707599484215,23.0,False,-1.916338258707118,42.0,0.1708434546615568,0.2633352600055494,0.17110074966695263,9.250755724266876,1.906070783676716,1.3730209852308104,0.4130686517782983,1.906070783676716,3.0,0.4941633739715734,2.4755542546943854,0.0,,,19.0,0.03003132864177142,0.034758210538399156,-0.8756651657911403
L02811,XAU,SHORT,87724,2026-07-10T11:25:03+00:00,11,Londres,Friday,sub3,EXPIRED,False,,,,,,87723,2.041436531718829,13.0,0.4723982874435144,6.0,LH,HL,40,0.4723982874435144,6.0,False,2.041436531718829,13.0,0.7222431690122507,0.5268749746730024,0.2763173286139175,0.684702471317761,1.7804123158968161,2.5138348191623434,0.45762803526041007,0.6024131490643879,1.0,0.4509308331170299,0.23325422818727334,2.0,0.23325422818727334,0.3179932911460287,8.0,0.2806374963966027,0.06832043562375849,2.2942976020313934
L02812,XAU,LONG,87727,2026-07-10T11:40:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,87730.0,87733.0,win,8.210245372869394,0.9715984578660474,87726,2.1475177594312576,16.0,-0.005465869183791814,9.0,LH,HL,40,2.1475177594312576,16.0,False,-0.005465869183791814,9.0,0.6790467534924703,0.47656590946563127,0.24013038915287185,0.9914375203908795,2.0976028030184057,2.142051890247466,0.45762803526041007,2.0976028030184057,1.0,0.4951054180031391,1.501003870552514,1.0,1.501003870552514,0.7017065428856444,27.0,0.0245954134351062,0.006163169379186199,-0.43868777189778274
L02813,XAU,SHORT,87736,2026-07-10T12:25:03+00:00,12,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,87737.0,87748.0,win,11.231822603083856,0.9790791743994307,87733,0.39606605585826754,12.0,2.1773559884641553,10.0,LH,LL,40,2.1773559884641553,10.0,False,0.39606605585826754,12.0,0.4772966215290609,0.5158172618899768,0.2746939824162366,2.384494840248622,2.1773559884641553,2.573422044322423,3.1329910141204267,2.384494840248622,3.0,0.49638475045555275,0.25556666699319364,4.0,0.25556666699319364,0.10563975392984662,41.0,0.004280294880080413,0.03670609460354245,-1.6489049385034322
L02814,XAU,LONG,87751,2026-07-10T13:40:03+00:00,13,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,87752.0,87761.0,loss,-13.057081387589733,-1.018725011782492,87748,1.3657967657571848,5.0,0.13080830006517924,13.0,LH,HL,41,1.3657967657571848,5.0,False,0.13080830006517924,13.0,0.39461301402075744,0.39461301402075744,0.2407240731967982,3.0717493154117443,2.002276698614709,1.496605065822364,0.4673155788329167,2.002276698614709,3.0,0.49679199612428215,1.3657967657571848,2.0,1.3657967657571848,0.6734246925174882,31.0,0.0777860435490055,0.0027308065613924747,-0.3281834327040735
L02815,XAU,LONG,87763,2026-07-10T14:40:03+00:00,14,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,87764.0,87848.0,loss,-27.778945968435632,-1.0506271741526296,87761,0.7830202918052028,10.0,1.6739808719429154,15.0,LH,LL,41,0.7830202918052028,10.0,False,1.6739808719429154,15.0,0.5877699494136364,0.5877699494136364,0.4029909997306319,2.262376825621326,3.2257646196791305,2.457001163748118,0.9403335682405656,3.2257646196791305,2.0,0.4984548396293304,0.7830202918052028,10.0,0.7830202918052028,0.24124377491803914,79.0,0.0156007187616541,0.005919746645328921,-0.4537135299132095
L02816,XAU,LONG,87858,2026-07-12T23:35:03+00:00,23,Post-NY / transicion,Sunday,sub3,FILLED_CLOSED,True,87860.0,87862.0,win,7.583274452204478,0.9693223085210618,87851,9.240616173644778,20.0,1.5707487985435469,7.0,HH,LL,39,9.240616173644778,20.0,False,1.5707487985435469,7.0,0.24838811880951125,0.14528681647361058,0.11538171150880447,4.753019045393278,1.5707487985435469,10.811364972188324,4.8645631515823045,1.5707487985435469,7.0,0.4947449479643781,6.039466289414611,0.0,,,42.0,0.013381905552826662,0.006112864395522899,-0.21263082436241662
L02817,XAU,SHORT,87868,2026-07-13T00:25:03+00:00,0,Asia,Monday,sub3,EXPIRED,False,,,,,,87839,7.591835252151616,30.0,2.304281703610535,17.0,HH,LL,37,2.304281703610535,17.0,False,7.591835252151616,30.0,0.3980845869582389,0.2328470564678235,0.1849189936646772,3.484140604365599,2.304281703610535,9.896116955762151,4.8645631515823045,3.484140604365599,29.0,0.497801497307816,1.4673900635448003,2.0,1.4673900635448003,0.4174752044558513,78.0,0.09122097855897073,0.008198755207612235,0.4457541253994153
L02818,XAU,LONG,87876,2026-07-13T01:05:03+00:00,1,Asia,Monday,sub3,FILLED_CLOSED,True,87878.0,87881.0,win,13.625811004900243,0.9826912396314238,87869,2.419529264232221,11.0,2.013875894484,7.0,LH,LL,38,2.419529264232221,11.0,False,2.013875894484,7.0,0.3583142622345934,0.2278957366522477,0.18569259370290567,3.60654200885217,2.013875894484,4.433405158716221,1.3252064663503669,2.013875894484,7.0,0.4970539502756418,2.419529264232221,0.0,,,72.0,0.013014909166619857,0.004529128940919531,-0.6841084964969316
L02819,XAU,LONG,87922,2026-07-13T04:55:03+00:00,4,Asia,Monday,sub3,FILLED_CLOSED,True,87923.0,87924.0,win,6.384319385661911,0.9637698628300954,87914,5.051749674770836,28.0,1.5641277006627992,8.0,LH,LL,37,5.051749674770836,28.0,False,1.5641277006627992,8.0,0.131671640124318,0.1576096879581819,0.09102745940672081,10.31487448375615,1.5641277006627992,0.6518093865531677,0.10928939572258643,1.5641277006627992,8.0,0.4938102117360652,5.051749674770836,0.0,,,33.0,0.011132081391739643,0.024356761680762246,0.6220386644788772
L02820,XAU,LONG,87940,2026-07-13T06:25:03+00:00,6,Asia,Monday,sub3,FILLED_CLOSED,True,87944.0,87960.0,win,13.056556636310233,0.9819502141370651,87936,2.8896416281868444,15.0,0.8480916112007455,11.0,LH,LL,38,2.8896416281868444,15.0,False,0.8480916112007455,11.0,0.2364672227758947,0.28508070400464003,0.16963023499728488,7.50469728393964,2.324215773628979,3.7377332393875897,1.0221630776675579,2.324215773628979,4.0,0.49694022083147477,2.8896416281868444,0.0,,,50.0,0.12479490583617303,0.010681637996976375,-0.45529459001777417
L02821,XAU,LONG,88000,2026-07-13T11:25:03+00:00,11,Londres,Monday,sub3,FILLED_CLOSED,True,88001.0,88001.0,win,4.083413564026159,0.94448830849846,87999,3.0154656902751045,24.0,3.4242088059652547,9.0,LH,LL,41,3.0154656902751045,24.0,False,3.4242088059652547,9.0,0.7520476999865796,0.46743036720736075,0.24273013642971417,0.292802131844081,0.8880787546338145,6.439674496240359,7.268850879305621,0.8880787546338145,1.0,0.4904335102484976,0.23304311355137974,1.0,0.23304311355137974,0.2525597100078705,22.0,0.015081972499605639,0.01803302820746277,-0.8761098931848669
L02822,XAU,SHORT,88004,2026-07-13T11:45:03+00:00,11,Londres,Monday,sub3,FILLED_CLOSED,True,88005.0,88005.0,win,4.910526379628209,0.953402820933204,88002,0.9562442002745977,8.0,3.6095883774447968,13.0,LH,LL,42,3.6095883774447968,13.0,False,0.9562442002745977,8.0,0.514050839864812,0.4999189436071632,0.2571316486771935,1.049222684464969,1.109897590942199,4.565832577719394,0.7193517383090873,1.049222684464969,2.0,0.49197379922650974,0.5486609488156875,1.0,0.5486609488156875,0.5063983034217096,18.0,0.0015263196505920157,0.0025892108193120928,-0.5574501880192053
L02823,XAU,LONG,88011,2026-07-13T12:20:03+00:00,12,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,88012.0,88017.0,win,6.527539907308437,0.9645365962688144,88009,1.6827352045688135,9.0,2.6701365679072877,20.0,HH,LL,43,1.6827352045688135,9.0,False,2.6701365679072877,20.0,0.4355114648452588,0.39579892749411477,0.2109774045266579,1.6827352045688135,1.2982557275278523,0.08687268358849841,0.020363971435153595,1.2982557275278523,2.0,0.49393785165492377,0.6978505496775115,1.0,0.6978505496775115,0.524651152608303,35.0,0.032402819141755294,0.013746775632711983,-1.0853189112571824
L02824,XAU,LONG,88046,2026-07-13T15:15:03+00:00,15,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,88047.0,88061.0,loss,-17.753690621732403,-1.0137035651241872,88039,6.3924416827207455,27.0,2.213410178469956,7.0,LH,LL,40,6.3924416827207455,27.0,False,2.213410178469956,7.0,0.25380155644215413,0.25260824800914616,0.1435267963653018,6.507616632783785,2.213410178469956,8.605851861190702,4.730229949523249,2.213410178469956,7.0,0.49770545942205124,5.868478565490298,0.0,,,63.0,0.040941416789248,0.01165423094490573,0.25930307140443143
L02825,XAU,LONG,88070,2026-07-13T17:15:03+00:00,17,Nueva York,Monday,sub3,FILLED_CLOSED,True,88071.0,88140.0,loss,-14.573314077094308,-1.0572619844687619,88066,3.046292462897788,15.0,-1.7129222909348125,17.0,LH,HL,38,3.046292462897788,15.0,False,-1.7129222909348125,17.0,0.16576097570497017,0.16760228853248557,0.10112640013281803,11.694608487443805,2.3236862061259247,1.3333701719629751,0.769109690113112,2.3236862061259247,4.0,0.497091120951814,3.046292462897788,0.0,,,49.0,0.06149117787120112,0.049191823107083955,-0.5307556888141488
L02826,XAU,LONG,88144,2026-07-14T00:25:03+00:00,0,Asia,Tuesday,sub3,FILLED_CLOSED,True,88145.0,88146.0,win,11.644811205124824,0.9798061579727664,88140,1.9096062319036622,5.0,-0.23114448604073495,38.0,LH,HL,36,1.9096062319036622,5.0,False,-0.23114448604073495,38.0,0.5104248182624306,0.5101805214778129,0.10870109971469696,2.183557593779046,2.2765491992763147,0.2739513618753838,0.14031424025457961,2.2765491992763147,4.0,0.49662578733423085,1.3533548840844685,5.0,1.3533548840844685,0.5865066726402931,55.0,0.022069047976752028,0.0031627947320342228,-0.08193300830008092
L02827,XAU,SHORT,88151,2026-07-14T01:00:03+00:00,1,Asia,Tuesday,sub3,EXPIRED,False,,,,,,88148,0.7753699923670453,12.0,2.8387001375042877,11.0,LH,LL,37,2.8387001375042877,11.0,False,0.7753699923670453,12.0,0.706666346423111,0.706666346423111,0.156998386858411,1.1783301793811267,2.8387001375042877,3.6140701298713327,15.280652019843558,1.1783301793811267,3.0,0.4943638030940069,0.0020548609487951804,3.0,0.0020548609487951804,0.0017049982838378528,26.0,0.004979863790027682,0.0031467261476455805,-0.5268318917576006
L02828,XAU,SHORT,88171,2026-07-14T02:40:03+00:00,2,Asia,Tuesday,sub3,FILLED_CLOSED,True,88172.0,88193.0,loss,-8.171032532115078,-1.0302608770078732,88166,1.36440146026277,5.0,3.2666784010540497,13.0,HH,HL,38,3.2666784010540497,13.0,False,1.36440146026277,5.0,0.7832380290647709,0.7832380290647709,0.26822256682829054,1.36440146026277,4.93006732674816,4.631079861316819,36.377931034464225,1.36440146026277,5.0,0.4948804821505316,0.22910160114049158,1.0,0.22910160114049158,0.16450993267286837,28.0,0.05166529198988225,0.008902738438030593,-1.2683055220403217
L02829,XAU,SHORT,88214,2026-07-14T06:15:03+00:00,6,Asia,Tuesday,sub3,FILLED_CLOSED,True,88215.0,88219.0,win,5.722834814809175,0.9597506878098097,88207,1.6409656514522055,7.0,4.222306023911377,25.0,HH,HL,39,4.222306023911377,25.0,False,1.6409656514522055,7.0,0.8859976227709608,0.8599220838611012,0.46255483996092706,1.6409656514522055,12.75316972833364,3.0174818965111663,1.0603319749528322,1.6409656514522055,7.0,0.4931416312295397,4.222306023911377,0.0,,,21.0,0.040626869381005154,0.011511634144071673,-1.5783229267465224
L02830,XAU,SHORT,88284,2026-07-14T12:05:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,88285.0,88289.0,loss,-9.662028567636753,-1.0211371164830214,88283,-0.7259087699307971,28.0,2.687827875715768,12.0,LH,HL,40,2.687827875715768,12.0,False,-0.7259087699307971,28.0,0.31788885899254155,0.5857938270403148,0.5096416632554506,2.234508474923739,1.041363066513679,0.12421163087074044,0.0595416330761057,2.234508474923739,1.0,0.4956977433897844,1.4788667025208044,1.0,1.4788667025208044,0.6505385762009542,36.0,0.01430880507910936,0.012345729081717795,-0.7543994602209688
L02831,XAU,SHORT,88305,2026-07-14T13:50:03+00:00,13,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,88306.0,88362.0,win,25.002263297679747,0.9904921362569796,88289,2.6670397206809997,16.0,5.838663653801096,18.0,HH,HL,40,5.838663653801096,18.0,False,2.6670397206809997,16.0,0.6895732664362728,0.7201257285008732,0.7908813647283741,2.6670397206809997,5.92448746534174,8.505703374482096,6.234720922980942,2.6670397206809997,16.0,0.4983691583483448,2.6283000862959733,1.0,2.6283000862959733,0.9790669565114717,106.0,0.03337991126056424,0.004530753298418114,-0.4047650888768234
L02832,XAU,SHORT,88392,2026-07-14T22:05:03+00:00,22,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,88391,1.7667865494155786,15.0,1.8251086287270537,19.0,LH,HL,42,1.8251086287270537,19.0,False,1.7667865494155786,15.0,0.47153592706668795,0.426901199889815,0.5750976450449216,0.4619095529526832,0.41215091134490117,3.5918951781426323,0.9589784838125975,0.4619095529526832,1.0,0.46900128409798886,1.8251086287270537,0.0,,,2.0,0.2033047166277693,0.0627883964781209,0.42592088975454007
L02833,XAU,LONG,88396,2026-07-14T22:25:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,88397.0,88400.0,loss,-3.097469399283,-1.0839904007580918,88393,0.7498164054555467,5.0,1.5800228449880647,23.0,LH,HL,43,0.7498164054555467,5.0,False,1.5800228449880647,23.0,0.579680722426448,0.3945362749225557,0.5690277541362665,0.7498164054555467,1.0341046409074426,1.3293089087413088,0.3632837072761257,1.0341046409074426,3.0,0.48541738839186027,0.7498164054555467,1.0,0.7498164054555467,0.6839914510396254,10.0,0.13620945386458364,0.006144070162617763,0.3817207400281602
L02834,XAU,LONG,88407,2026-07-14T23:20:03+00:00,23,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,88408.0,88408.0,win,2.7916340031388245,0.9208347710339331,88406,1.6843816759034138,16.0,0.2908806883120143,14.0,LH,HL,41,1.6843816759034138,16.0,False,0.2908806883120143,14.0,0.41986354983739865,0.30513393638072533,0.5522607620151192,1.6843816759034138,1.2190416056906204,1.9752623642154281,1.341991341991488,1.2190416056906204,1.0,0.4862857455413102,1.6843816759034138,0.0,,,11.0,0.019596879514628403,0.02565775173222189,-1.0912793577783348
L02835,XAU,SHORT,88417,2026-07-15T00:10:03+00:00,0,Asia,Wednesday,sub3,FILLED_CLOSED,True,88418.0,88419.0,loss,-3.88211117888477,-1.0658958467251558,88415,0.2568161311180531,26.0,2.1157065152636463,11.0,LH,LL,41,2.1157065152636463,11.0,False,0.2568161311180531,26.0,0.6365679854950363,0.49105035344212866,0.5791561123480514,1.2079078723156103,2.1157065152636463,0.7584435965389694,0.46989247311825866,1.2079078723156103,2.0,0.48860922061697876,1.3572629187246767,0.0,,,9.0,0.022128628063670528,0.0711488536649314,-0.6032837394895342
L02836,XAU,SHORT,88429,2026-07-15T01:10:03+00:00,1,Asia,Wednesday,sub3,FILLED_CLOSED,True,88430.0,88433.0,win,5.97117351093857,0.9613599588584792,88427,-0.6693634706499402,38.0,1.3470099103294277,14.0,LH,HL,42,1.3470099103294277,14.0,False,-0.6693634706499402,38.0,0.6063074517743858,0.6063074517743858,0.5986485991731691,1.632367506660046,2.51393273198349,1.1669228216540621,1.9789473684209256,1.632367506660046,2.0,0.49337345113067765,0.46588062894616333,2.0,0.46588062894616333,0.27793583386804144,16.0,0.07813276943054082,0.020473996052554,-0.04425886742634915
L02837,XAU,LONG,88447,2026-07-15T02:40:03+00:00,2,Asia,Wednesday,sub3,FILLED_CLOSED,True,88449.0,88457.0,loss,-10.009415657436875,-1.024566464199635,88443,5.145389566013531,20.0,-2.7020281928690517,32.0,HH,HL,41,5.145389566013531,20.0,False,-2.7020281928690517,32.0,0.29242623299256865,0.29242623299256865,0.3821480834949044,5.145389566013531,2.126487665635577,2.443361373144479,2.5531914893620264,2.126487665635577,4.0,0.4958414255527417,3.2577601138805177,0.0,,,38.0,0.047989272834316296,0.046329939455583995,0.09162605149286136
L02838,XAU,LONG,88466,2026-07-15T04:15:03+00:00,4,Asia,Wednesday,sub3,FILLED_CLOSED,True,88467.0,88477.0,loss,-5.1197569707178445,-1.0491827772243472,88457,2.6223082094961243,18.0,1.3217891829908515,9.0,LH,LL,41,2.6223082094961243,18.0,False,1.3217891829908515,9.0,0.13794381415259935,0.13794381415259935,0.2343779140750146,8.260294588657159,1.3217891829908515,3.9440973924869756,1.106048703849168,1.3217891829908515,9.0,0.4916073041936757,0.22251542814412675,3.0,0.22251542814412675,0.16278596537667678,21.0,0.09212803087000014,0.007115348182618424,0.7986236978679595
L02839,XAU,LONG,88482,2026-07-15T05:35:03+00:00,5,Asia,Wednesday,sub3,FILLED_CLOSED,True,88483.0,88491.0,loss,-7.811093822791008,-1.031699514709131,88481,1.747048293630236,7.0,0.3152102392353613,11.0,HH,HL,41,1.747048293630236,7.0,False,0.3152102392353613,11.0,0.18528310203508178,0.18528310203508178,0.17656617803460992,8.536101886010048,1.9412822302791581,2.0622585328655973,1.1663950214845977,1.9412822302791581,1.0,0.4946305936948211,0.15372303996044887,6.0,0.15372303996044887,0.07750367792859103,31.0,0.008938172191201557,0.00018175602869255442,-0.0919528385461298
L02840,XAU,LONG,88494,2026-07-15T06:35:03+00:00,6,Asia,Wednesday,sub3,FILLED_CLOSED,True,88495.0,88504.0,loss,-7.900415993117349,-1.0313298912507372,88491,1.8842791875294314,11.0,1.5347909629422536,13.0,HH,LL,41,1.8842791875294314,11.0,False,1.5347909629422536,13.0,0.18307717393607098,0.294829317652128,0.16673816587374768,7.865889058917139,1.762791653575998,3.419070150471685,1.0331699694580658,1.762791653575998,3.0,0.4946951598603785,0.34492194736448806,6.0,0.34492194736448806,0.1915596552721432,29.0,0.06632172468789393,0.009634638402203181,0.014808292278294175
L02841,XAU,LONG,88514,2026-07-15T08:15:03+00:00,8,Londres,Wednesday,sub3,FILLED_CLOSED,True,88515.0,88521.0,win,6.648831716532186,0.965161001186337,88513,2.2941249451317476,15.0,0.968704687562631,7.0,LH,LL,41,2.2941249451317476,15.0,False,0.968704687562631,7.0,0.15022868656571228,0.34792336107829613,0.11547505113031853,8.418732676684996,1.4883241321184366,3.2628296326943786,1.1109437372900468,1.4883241321184366,1.0,0.49409965224806773,0.11964255263103545,2.0,0.11964255263103545,0.07851230306146337,26.0,0.013562363922737897,0.0026603292134949456,0.01570582399464515
