time,time_server,time_utc,open,high,low,close,spread
1790035500,1790035500,1790035501,4372.159,4374.213,4369.592,4374.213,260
1790035800,1790035800,1790035801,4374.267,4374.832,4369.693,4370.125,260
1790036100,1790036100,1790036101,4369.826,4370.028,4358.588,4360.942,260
1790036400,1790036400,1790036401,4360.996,4362.555,4358.68,4361.21,260
1790036700,1790036700,1790036701,4360.984,4361.232,4357.676,4358.35,260
1790037000,1790037000,1790037001,4358.017,4359.33,4356.422,4357.422,260
1790037300,1790037300,1790037301,4357.279,4357.407,4349.244,4349.463,260
1790037600,1790037600,1790037601,4349.522,4355.573,4348.321,4355.225,260
1790037900,1790037900,1790037901,4355.28,4356.999,4353.056,4355.992,260
1790038200,1790038200,1790038201,4355.938,4359.562,4354.985,4358.435,260
1790038500,1790038500,1790038501,4358.474,4360.385,4357.098,4360.292,260
1790038800,1790038800,1790038801,4360.162,4363.351,4355.687,4361.332,260
1790039100,1790039100,1790039101,4361.292,4365.164,4358.102,4360.119,260
1790039400,1790039400,1790039401,4360.059,4361.779,4353.406,4353.711,260
1790039700,1790039700,1790039701,4353.647,4355.988,4350.118,4354.068,260
1790040000,1790040000,1790040001,4353.859,4357.127,4349.616,4354.804,260
1790040300,1790040300,1790040301,4355.085,4359.012,4353.947,4355.641,260
1790040600,1790040600,1790040601,4355.542,4356.448,4351.733,4355.359,260
1790040900,1790040900,1790040901,4355.413,4356.451,4353.285,4355.22,260
1790041200,1790041200,1790041201,4355.163,4357.244,4349.062,4349.191,260
1790041500,1790041500,1790041501,4349.249,4351.271,4343.625,4345.797,260
1790041800,1790041800,1790041801,4345.852,4348.294,4343.594,4348.155,260
1790042100,1790042100,1790042101,4347.945,4349.568,4346.541,4348.206,260
1790042400,1790042400,1790042401,4348.495,4353.203,4347.404,4353.137,260
1790042700,1790042700,1790042701,4352.806,4352.898,4342.641,4343.383,260
1790043000,1790043000,1790043001,4343.442,4344.729,4341.539,4342.54,260
1790043300,1790043300,1790043301,4342.602,4344.149,4339.582,4343.203,260
1790043600,1790043600,1790043601,4343.192,4348.062,4342.966,4347.183,260
1790043900,1790043900,1790043901,4347.199,4352.13,4347.108,4351.178,260
1790044200,1790044200,1790044201,4351.231,4355.954,4348.703,4354.805,260
1790044500,1790044500,1790044501,4354.677,4355.39,4352.777,4353.129,260
1790044800,1790044800,1790044801,4352.807,4354.317,4346.552,4347.005,260
1790045100,1790045100,1790045101,4347.074,4347.259,4342.514,4346.435,260
1790045400,1790045400,1790045401,4346.347,4346.918,4341.401,4342.279,260
1790045700,1790045700,1790045701,4342.223,4344.867,4340.44,4344.436,260
1790046000,1790046000,1790046001,4344.523,4345.875,4341.844,4342.059,260
1790046300,1790046300,1790046301,4342.051,4343.498,4339.577,4340.132,260
1790046600,1790046600,1790046601,4340.076,4345.317,4339.34,4345.315,260
1790046900,1790046900,1790046901,4345.252,4346.406,4343.553,4344.611,260
1790047200,1790047200,1790047201,4344.693,4345.784,4341.157,4342.747,260
1790047500,1790047500,1790047501,4342.756,4346.258,4342.643,4345.885,260
1790047800,1790047800,1790047801,4345.902,4348.052,4344.48,4347.087,260
1790048100,1790048100,1790048101,4347.145,4349.475,4345.355,4347.324,260
1790048400,1790048400,1790048401,4347.266,4347.939,4341.029,4343.0,260
1790048700,1790048700,1790048701,4342.966,4343.93,4341.152,4343.766,260
1790049000,1790049000,1790049001,4343.648,4344.354,4340.387,4341.39,260
1790049300,1790049300,1790049301,4341.417,4343.214,4340.955,4341.857,260
1790049600,1790049600,1790049601,4341.502,4342.096,4334.898,4336.906,260
1790049900,1790049900,1790049901,4336.905,4338.718,4335.878,4336.857,260
1790050200,1790050200,1790050201,4336.927,4339.816,4335.781,4338.242,260
1790050500,1790050500,1790050501,4338.455,4339.18,4335.849,4336.619,260
1790050800,1790050800,1790050801,4336.566,4339.619,4336.254,4338.818,260
1790051100,1790051100,1790051101,4339.096,4339.096,4336.429,4337.408,260
1790051400,1790051400,1790051401,4337.408,4337.859,4336.293,4336.649,260
1790051700,1790051700,1790051701,4336.633,4341.23,4336.633,4341.002,260
1790052000,1790052000,1790052001,4340.729,4340.966,4338.481,4340.239,260
1790052300,1790052300,1790052301,4340.21,4340.904,4338.574,4340.163,260
1790052600,1790052600,1790052601,4340.228,4343.036,4339.24,4342.778,260
1790052900,1790052900,1790052901,4342.505,4343.159,4340.507,4342.751,260
1790053200,1790053200,1790053201,4342.694,4344.125,4340.66,4343.134,260
1790053500,1790053500,1790053501,4343.186,4346.758,4341.152,4346.205,260
1790053800,1790053800,1790053801,4346.266,4347.262,4344.918,4346.164,260
1790054100,1790054100,1790054101,4346.016,4346.842,4338.868,4338.993,260
1790054400,1790054400,1790054401,4338.94,4339.4,4329.237,4330.077,260
1790054700,1790054700,1790054701,4330.136,4333.46,4322.655,4331.796,260
1790055000,1790055000,1790055001,4331.721,4333.541,4323.251,4325.462,260
1790055300,1790055300,1790055301,4325.605,4326.012,4316.159,4322.408,260
1790055600,1790055600,1790055601,4322.352,4326.654,4320.118,4320.848,260
1790055900,1790055900,1790055901,4320.794,4331.457,4319.713,4329.715,260
1790056200,1790056200,1790056201,4329.724,4333.017,4327.907,4328.169,260
1790056500,1790056500,1790056501,4327.817,4329.146,4323.05,4323.776,260
1790056800,1790056800,1790056801,4323.835,4324.446,4318.01,4318.944,260
1790057100,1790057100,1790057101,4318.817,4320.058,4315.029,4318.844,260
1790057400,1790057400,1790057401,4318.864,4320.541,4315.029,4319.761,260
1790057700,1790057700,1790057701,4319.548,4320.876,4317.123,4317.123,260
1790058000,1790058000,1790058001,4317.34,4319.939,4315.552,4317.77,260
1790058300,1790058300,1790058301,4317.835,4320.819,4317.143,4318.356,260
1790058600,1790058600,1790058601,4318.412,4320.716,4317.379,4318.71,260
1790058900,1790058900,1790058901,4318.704,4319.649,4315.284,4316.912,260
1790059200,1790059200,1790059201,4317.06,4320.67,4317.06,4320.106,260
1790059500,1790059500,1790059501,4320.191,4321.814,4317.629,4320.988,260
1790059800,1790059800,1790059801,4321.049,4321.438,4317.213,4317.301,260
1790060100,1790060100,1790060101,4316.976,4319.452,4315.018,4318.455,260
1790060400,1790060400,1790060401,4318.254,4321.22,4317.492,4318.36,260
1790060700,1790060700,1790060701,4318.429,4320.541,4315.129,4319.993,260
1790061000,1790061000,1790061001,4319.922,4322.974,4317.725,4320.22,260
1790061300,1790061300,1790061301,4320.399,4324.23,4319.973,4322.423,260
1790061600,1790061600,1790061601,4322.692,4323.944,4321.186,4321.841,260
1790061900,1790061900,1790061901,4321.847,4322.733,4315.168,4315.415,240
1790062200,1790062200,1790062201,4315.362,4315.72,4308.869,4311.271,240
1790062500,1790062500,1790062501,4311.557,4314.149,4310.38,4312.695,260
1790062800,1790062800,1790062801,4312.632,4313.395,4308.901,4310.971,260
1790063100,1790063100,1790063101,4311.035,4315.912,4309.209,4309.397,260
1790063400,1790063400,1790063401,4309.07,4309.65,4301.404,4302.015,240
1790063700,1790063700,1790063701,4302.076,4303.986,4299.532,4301.191,260
1790064000,1790064000,1790064001,4301.124,4305.317,4299.018,4305.09,240
1790064300,1790064300,1790064301,4305.053,4311.925,4304.15,4310.818,240
1790064600,1790064600,1790064601,4310.901,4311.176,4303.783,4303.837,260
1790064900,1790064900,1790064901,4303.893,4304.56,4300.602,4303.928,240
1790065200,1790065200,1790065201,4304.147,4305.932,4300.726,4303.467,240
1790065500,1790065500,1790065501,4303.413,4307.915,4298.087,4301.207,240
1790065800,1790065800,1790065801,4301.262,4301.262,4291.359,4297.08,240
1790066100,1790066100,1790066101,4297.119,4311.495,4296.972,4310.417,240
1790066400,1790066400,1790066401,4310.356,4321.75,4308.477,4320.058,260
1790066700,1790066700,1790066701,4320.113,4325.418,4315.76,4325.2,260
1790067000,1790067000,1790067001,4325.137,4334.277,4323.709,4331.645,260
1790067300,1790067300,1790067301,4331.71,4335.647,4327.044,4329.919,260
1790067600,1790067600,1790067601,4329.863,4331.081,4317.927,4318.207,260
1790067900,1790067900,1790067901,4318.15,4322.779,4317.742,4319.448,260
1790068200,1790068200,1790068201,4319.377,4322.656,4316.702,4318.485,260
1790068500,1790068500,1790068501,4318.157,4323.656,4317.112,4317.252,240
1790068800,1790068800,1790068801,4317.2,4319.617,4316.257,4318.115,260
1790069100,1790069100,1790069101,4318.443,4318.52,4314.114,4314.575,260
1790069400,1790069400,1790069401,4314.383,4317.684,4312.361,4314.456,260
1790069700,1790069700,1790069701,4314.399,4316.142,4311.818,4315.864,260
1790070000,1790070000,1790070001,4315.727,4320.491,4315.164,4320.265,260
1790070300,1790070300,1790070301,4320.003,4323.165,4318.61,4322.563,260
1790070600,1790070600,1790070601,4322.445,4333.849,4322.109,4331.924,260
1790070900,1790070900,1790070901,4331.865,4337.845,4324.624,4336.465,260
1790071200,1790071200,1790071201,4336.797,4337.974,4331.77,4336.146,260
1790071500,1790071500,1790071501,4336.2,4337.254,4332.618,4332.978,260
1790071800,1790071800,1790071801,4332.757,4335.402,4328.873,4330.774,260
1790072100,1790072100,1790072101,4331.0,4332.389,4328.473,4329.748,260
1790072400,1790072400,1790072401,4329.81,4331.327,4328.27,4329.809,260
1790072700,1790072700,1790072701,4329.741,4331.057,4328.367,4329.678,260
1790073000,1790073000,1790073001,4329.732,4331.749,4327.815,4328.486,260
1790073300,1790073300,1790073301,4328.723,4332.714,4327.825,4331.021,260
1790073600,1790073600,1790073601,4331.086,4333.969,4329.868,4331.131,260
1790073900,1790073900,1790073901,4331.184,4331.505,4325.797,4327.398,260
1790074200,1790074200,1790074201,4327.463,4329.771,4326.138,4327.72,260
1790074500,1790074500,1790074501,4327.949,4328.472,4321.532,4321.848,260
1790074800,1790074800,1790074801,4321.79,4323.424,4317.599,4319.025,260
1790075100,1790075100,1790075101,4318.941,4319.843,4308.935,4310.45,260
1790075400,1790075400,1790075401,4310.398,4316.16,4308.771,4315.063,260
1790075700,1790075700,1790075701,4314.992,4318.229,4312.07,4312.769,260
1790076000,1790076000,1790076001,4312.715,4316.929,4311.882,4316.546,260
1790076300,1790076300,1790076301,4316.606,4318.576,4314.524,4317.914,260
1790076600,1790076600,1790076601,4317.589,4319.485,4313.453,4314.061,260
1790076900,1790076900,1790076901,4314.082,4318.221,4313.556,4316.895,260
1790077200,1790077200,1790077201,4316.902,4320.091,4315.838,4317.737,260
1790077500,1790077500,1790077501,4317.747,4321.919,4316.753,4320.094,260
1790077800,1790077800,1790077801,4319.964,4321.082,4317.689,4317.903,260
1790078100,1790078100,1790078101,4318.185,4323.373,4318.08,4322.359,260
1790078400,1790078400,1790078401,4322.348,4325.765,4321.878,4324.934,260
1790078700,1790078700,1790078701,4325.275,4326.853,4320.148,4321.199,260
1790079000,1790079000,1790079001,4321.123,4324.188,4320.667,4323.795,260
1790079300,1790079300,1790079301,4323.871,4327.373,4322.58,4327.213,260
1790079600,1790079600,1790079601,4326.886,4341.465,4325.269,4339.049,260
1790079900,1790079900,1790079901,4339.377,4342.248,4331.722,4336.789,260
1790080200,1790080200,1790080201,4336.736,4343.989,4335.077,4339.417,260
1790080500,1790080500,1790080501,4339.73,4342.554,4337.305,4338.671,260
1790080800,1790080800,1790080801,4338.737,4341.042,4332.1,4332.1,260
1790081100,1790081100,1790081101,4332.162,4335.315,4330.8,4332.784,260
1790081400,1790081400,1790081401,4332.838,4335.993,4330.536,4334.5,260
1790081700,1790081700,1790081701,4334.603,4337.518,4333.222,4333.914,260
1790082000,1790082000,1790082001,4333.892,4337.832,4330.383,4336.205,260
1790082300,1790082300,1790082301,4336.26,4341.367,4330.784,4339.57,260
1790082600,1790082600,1790082601,4339.226,4341.866,4338.024,4340.534,260
1790082900,1790082900,1790082901,4340.322,4342.771,4336.983,4337.546,260
1790083200,1790083200,1790083201,4337.466,4339.505,4330.817,4332.939,260
1790083500,1790083500,1790083501,4332.938,4334.437,4329.592,4330.558,260
1790083800,1790083800,1790083801,4330.226,4336.118,4329.774,4333.961,260
1790084100,1790084100,1790084101,4334.095,4337.193,4330.564,4331.351,260
1790084400,1790084400,1790084401,4331.29,4342.952,4327.651,4341.331,260
1790084700,1790084700,1790084701,4341.115,4344.111,4335.394,4339.7,260
1790085000,1790085000,1790085001,4339.784,4341.043,4331.731,4332.152,260
1790085300,1790085300,1790085301,4332.083,4338.034,4329.886,4333.157,260
1790085600,1790085600,1790085601,4333.427,4334.91,4328.444,4328.444,260
1790085900,1790085900,1790085901,4328.635,4331.575,4327.259,4329.626,260
1790086200,1790086200,1790086201,4329.214,4338.041,4328.223,4333.683,260
1790086500,1790086500,1790086501,4333.812,4334.352,4325.403,4328.641,260
1790086800,1790086800,1790086801,4328.727,4333.057,4327.492,4331.773,260
1790087100,1790087100,1790087101,4331.849,4332.336,4325.023,4327.77,260
1790087400,1790087400,1790087401,4328.096,4329.711,4324.272,4324.969,260
1790087700,1790087700,1790087701,4325.009,4333.677,4321.007,4324.454,260
1790088000,1790088000,1790088001,4324.394,4324.809,4314.858,4319.825,260
1790088300,1790088300,1790088301,4319.758,4324.262,4317.477,4322.262,260
1790088600,1790088600,1790088601,4321.935,4325.543,4320.221,4325.102,260
1790088900,1790088900,1790088901,4324.987,4328.845,4324.499,4327.876,240
1790089200,1790089200,1790089201,4327.932,4332.446,4325.448,4330.671,260
1790089500,1790089500,1790089501,4330.617,4338.285,4328.958,4338.151,260
1790089800,1790089800,1790089801,4338.098,4340.36,4335.103,4336.233,260
1790090100,1790090100,1790090101,4336.287,4340.599,4336.287,4336.996,260
1790090400,1790090400,1790090401,4337.049,4339.058,4334.811,4337.212,260
1790090700,1790090700,1790090701,4337.082,4337.102,4331.967,4332.339,260
1790091000,1790091000,1790091001,4332.287,4333.081,4327.682,4329.684,240
1790091300,1790091300,1790091301,4329.739,4330.688,4327.318,4328.801,260
1790091600,1790091600,1790091601,4328.858,4330.028,4327.232,4327.935,260
1790091900,1790091900,1790091901,4327.871,4328.17,4325.319,4326.564,260
1790092200,1790092200,1790092201,4326.619,4329.475,4326.308,4328.936,240
1790092500,1790092500,1790092501,4328.994,4332.141,4327.685,4331.209,260
1790092800,1790092800,1790092801,4331.342,4332.222,4325.618,4327.044,260
1790093100,1790093100,1790093101,4326.796,4327.143,4324.467,4324.905,240
1790093400,1790093400,1790093401,4324.977,4325.549,4322.533,4323.904,240
1790093700,1790093700,1790093701,4323.753,4326.563,4323.18,4326.3,260
1790094000,1790094000,1790094001,4326.354,4326.933,4324.196,4325.81,260
1790094300,1790094300,1790094301,4325.568,4327.385,4325.358,4326.657,240
1790094600,1790094600,1790094601,4326.6,4328.793,4326.16,4328.645,260
1790094900,1790094900,1790094901,4328.758,4329.101,4327.089,4328.56,260
1790095200,1790095200,1790095201,4328.527,4332.464,4327.594,4331.876,240
1790095500,1790095500,1790095501,4332.006,4341.175,4330.974,4339.579,260
1790095800,1790095800,1790095801,4339.522,4341.825,4336.748,4337.411,260
1790096100,1790096100,1790096101,4337.207,4339.249,4334.553,4336.374,260
1790096400,1790096400,1790096401,4336.048,4337.875,4334.697,4336.876,260
1790096700,1790096700,1790096701,4337.096,4341.138,4336.718,4337.663,260
1790097000,1790097000,1790097001,4337.724,4339.944,4336.98,4337.978,260
1790097300,1790097300,1790097301,4337.721,4340.289,4336.872,4337.726,260
1790097600,1790097600,1790097601,4337.45,4339.94,4336.327,4336.334,260
1790097900,1790097900,1790097901,4336.656,4339.78,4335.396,4339.237,260
1790098200,1790098200,1790098201,4339.182,4340.348,4334.879,4336.614,260
1790098500,1790098500,1790098501,4336.332,4337.878,4335.93,4336.576,260
1790098800,1790098800,1790098801,4336.592,4338.831,4335.561,4338.547,260
1790099100,1790099100,1790099101,4338.605,4340.533,4338.158,4339.778,240
1790099400,1790099400,1790099401,4339.792,4352.815,4339.129,4349.483,260
1790099700,1790099700,1790099701,4349.311,4352.775,4348.217,4350.83,260
1790100000,1790100000,1790100001,4350.708,4353.468,4347.484,4351.876,260
1790100300,1790100300,1790100301,4351.818,4359.877,4351.513,4357.581,260
1790100600,1790100600,1790100601,4357.246,4360.061,4355.251,4357.964,260
1790100900,1790100900,1790100901,4357.897,4360.61,4357.458,4357.923,260
1790101200,1790101200,1790101201,4357.978,4359.779,4354.556,4355.479,260
1790101500,1790101500,1790101501,4355.464,4357.43,4354.064,4356.165,260
1790101800,1790101800,1790101801,4356.224,4356.99,4352.123,4352.95,260
1790102100,1790102100,1790102101,4353.007,4353.607,4350.098,4351.969,260
1790102400,1790102400,1790102401,4352.269,4352.269,4348.561,4350.199,260
1790102700,1790102700,1790102701,4350.461,4354.035,4350.436,4353.121,260
1790103000,1790103000,1790103001,4353.175,4354.24,4352.011,4352.391,260
1790103300,1790103300,1790103301,4352.392,4353.576,4350.923,4353.253,260
1790103600,1790103600,1790103601,4353.313,4355.988,4353.168,4354.563,260
1790103900,1790103900,1790103901,4354.575,4357.945,4353.66,4357.265,260
1790104200,1790104200,1790104201,4357.271,4359.176,4356.781,4358.076,260
1790104500,1790104500,1790104501,4358.132,4358.895,4356.516,4357.903,260
1790104800,1790104800,1790104801,4357.905,4359.022,4356.264,4358.939,260
1790105100,1790105100,1790105101,4358.872,4361.534,4357.221,4359.629,260
1790105400,1790105400,1790105401,4359.749,4370.503,4359.749,4369.941,260
1790105700,1790105700,1790105701,4369.885,4371.227,4366.144,4369.501,260
1790106000,1790106000,1790106001,4369.555,4371.191,4366.783,4369.054,260
1790106300,1790106300,1790106301,4369.112,4370.47,4368.145,4369.168,260
1790106600,1790106600,1790106601,4369.372,4369.504,4366.861,4367.023,260
1790106900,1790106900,1790106901,4366.969,4367.02,4363.367,4364.056,260
1790107200,1790107200,1790107201,4364.003,4364.659,4362.191,4362.728,260
1790107500,1790107500,1790107501,4362.483,4363.207,4360.626,4361.97,260
1790107800,1790107800,1790107801,4362.211,4362.464,4358.409,4359.482,260
1790108100,1790108100,1790108101,4359.483,4360.6,4359.006,4359.347,260
1790108400,1790108400,1790108401,4359.401,4360.757,4358.079,4360.374,260
1790108700,1790108700,1790108701,4360.306,4360.722,4359.088,4359.49,260
1790109000,1790109000,1790109001,4359.756,4360.256,4358.348,4359.025,260
1790109300,1790109300,1790109301,4358.768,4359.27,4357.336,4357.693,260
1790109600,1790109600,1790109601,4357.752,4359.256,4357.747,4358.711,260
1790109900,1790109900,1790109901,4358.644,4358.757,4357.376,4357.719,260
1790110200,1790110200,1790110201,4357.575,4360.02,4357.562,4358.171,260
1790110500,1790110500,1790110501,4358.397,4359.275,4358.102,4358.701,260
1790114400,1790114400,1790114401,4359.901,4363.475,4359.552,4363.267,260
1790114700,1790114700,1790114701,4363.414,4364.475,4361.555,4362.131,260
1790115000,1790115000,1790115001,4361.862,4364.293,4361.156,4364.154,260
1790115300,1790115300,1790115301,4364.077,4364.391,4362.714,4364.025,260
1790115600,1790115600,1790115601,4363.683,4363.944,4362.288,4363.719,260
1790115900,1790115900,1790115901,4363.87,4365.288,4362.789,4364.604,260
1790116200,1790116200,1790116201,4364.596,4365.299,4363.178,4364.247,260
1790116500,1790116500,1790116501,4364.435,4364.713,4363.291,4364.005,260
1790116800,1790116800,1790116801,4363.815,4364.982,4362.534,4362.986,260
1790117100,1790117100,1790117101,4362.708,4363.161,4361.753,4361.945,260
1790117400,1790117400,1790117401,4362.022,4362.945,4360.305,4362.323,260
1790117700,1790117700,1790117701,4362.334,4363.042,4361.378,4362.384,260
1790118000,1790118000,1790118001,4362.444,4364.359,4362.0,4363.444,260
1790118300,1790118300,1790118301,4363.43,4363.798,4362.015,4363.084,260
1790118600,1790118600,1790118601,4362.809,4363.565,4360.527,4361.42,260
1790118900,1790118900,1790118901,4361.457,4365.611,4360.366,4364.941,260
1790119200,1790119200,1790119201,4364.819,4364.819,4362.938,4363.742,260
1790119500,1790119500,1790119501,4363.81,4363.914,4362.007,4363.589,260
1790119800,1790119800,1790119801,4363.548,4364.502,4362.78,4363.356,260
1790120100,1790120100,1790120101,4363.068,4364.187,4360.436,4363.29,260
1790120400,1790120400,1790120401,4363.229,4364.622,4362.601,4363.873,260
1790120700,1790120700,1790120701,4363.601,4363.937,4359.393,4359.927,260
1790121000,1790121000,1790121001,4359.992,4363.862,4358.093,4363.416,260
1790121300,1790121300,1790121301,4363.404,4365.494,4361.962,4363.741,260
1790121600,1790121600,1790121601,4363.843,4369.37,4362.482,4367.248,260
1790121900,1790121900,1790121901,4366.922,4367.316,4361.57,4362.912,260
1790122200,1790122200,1790122201,4362.815,4366.248,4362.097,4365.719,260
1790122500,1790122500,1790122501,4365.578,4366.203,4363.259,4363.442,260
1790122800,1790122800,1790122801,4363.585,4364.065,4359.862,4360.834,260
1790123100,1790123100,1790123101,4360.902,4361.941,4358.733,4359.013,260
1790123400,1790123400,1790123401,4358.96,4361.749,4358.192,4359.036,260
1790123700,1790123700,1790123701,4358.983,4359.826,4354.969,4357.366,260
1790124000,1790124000,1790124001,4357.453,4359.675,4355.65,4359.002,260
1790124300,1790124300,1790124301,4359.284,4360.822,4356.789,4357.214,260
1790124600,1790124600,1790124601,4357.257,4358.835,4356.624,4357.086,260
1790124900,1790124900,1790124901,4357.144,4358.649,4356.12,4357.548,260
1790125200,1790125200,1790125201,4357.647,4359.205,4350.431,4351.298,260
1790125500,1790125500,1790125501,4351.348,4353.265,4350.14,4350.691,260
1790125800,1790125800,1790125801,4350.75,4350.903,4346.189,4349.442,260
1790126100,1790126100,1790126101,4349.375,4349.682,4345.479,4348.009,260
1790126400,1790126400,1790126401,4347.943,4349.169,4346.222,4347.716,260
1790126700,1790126700,1790126701,4347.806,4347.806,4342.414,4343.623,260
1790127000,1790127000,1790127001,4343.584,4344.47,4341.502,4343.36,260
1790127300,1790127300,1790127301,4343.307,4346.05,4342.811,4345.415,260
1790127600,1790127600,1790127601,4345.62,4346.108,4341.794,4344.602,260
1790127900,1790127900,1790127901,4344.668,4346.709,4343.539,4345.858,260
1790128200,1790128200,1790128201,4345.783,4346.375,4340.573,4340.754,260
1790128500,1790128500,1790128501,4340.554,4341.57,4339.033,4341.223,260
1790128800,1790128800,1790128801,4341.482,4341.482,4337.971,4338.73,260
1790129100,1790129100,1790129101,4338.87,4339.654,4337.545,4338.165,260
1790129400,1790129400,1790129401,4338.196,4339.505,4336.948,4337.062,260
1790129700,1790129700,1790129701,4337.37,4337.37,4334.317,4335.769,260
1790130000,1790130000,1790130001,4335.839,4338.464,4334.338,4337.927,260
1790130300,1790130300,1790130301,4337.945,4339.454,4337.372,4338.277,260
1790130600,1790130600,1790130601,4338.223,4338.644,4336.441,4338.282,260
1790130900,1790130900,1790130901,4338.044,4338.816,4333.344,4334.108,260
1790131200,1790131200,1790131201,4334.176,4337.436,4334.061,4337.154,260
1790131500,1790131500,1790131501,4337.074,4338.0,4334.546,4334.896,260
1790131800,1790131800,1790131801,4335.31,4336.699,4334.485,4336.19,260
1790132100,1790132100,1790132101,4336.135,4336.135,4333.157,4334.1,260
1790132400,1790132400,1790132401,4333.901,4335.449,4333.098,4335.003,260
1790132700,1790132700,1790132701,4334.996,4336.807,4334.175,4335.442,260
1790133000,1790133000,1790133001,4335.573,4339.68,4335.254,4338.735,260
1790133300,1790133300,1790133301,4339.044,4339.044,4335.749,4336.057,260
1790133600,1790133600,1790133601,4336.343,4340.092,4335.806,4339.396,260
1790133900,1790133900,1790133901,4339.491,4340.24,4337.78,4338.13,260
1790134200,1790134200,1790134201,4338.017,4340.539,4337.218,4339.156,260
1790134500,1790134500,1790134501,4339.156,4339.994,4338.573,4339.557,260
1790134800,1790134800,1790134801,4339.556,4341.726,4339.482,4341.246,260
1790135100,1790135100,1790135101,4341.313,4342.986,4341.253,4341.897,260
1790135400,1790135400,1790135401,4341.872,4344.617,4341.621,4344.301,260
1790135700,1790135700,1790135701,4344.36,4345.476,4342.478,4342.723,260
1790136000,1790136000,1790136001,4342.726,4345.172,4342.345,4344.4,260
1790136300,1790136300,1790136301,4344.676,4345.767,4344.195,4344.614,260
1790136600,1790136600,1790136601,4344.605,4346.751,4344.077,4345.75,260
1790136900,1790136900,1790136901,4346.01,4347.245,4344.763,4346.744,260
1790137200,1790137200,1790137201,4346.705,4347.421,4344.433,4344.646,260
1790137500,1790137500,1790137501,4344.919,4345.73,4344.563,4345.317,260
1790137800,1790137800,1790137801,4345.314,4346.349,4344.154,4345.27,260
1790138100,1790138100,1790138101,4345.338,4346.874,4344.173,4344.5,260
1790138400,1790138400,1790138401,4344.448,4345.593,4343.313,4344.604,260
1790138700,1790138700,1790138701,4344.582,4346.776,4344.063,4346.405,260
1790139000,1790139000,1790139001,4346.451,4346.962,4343.326,4345.07,260
1790139300,1790139300,1790139301,4345.059,4345.221,4343.512,4344.188,260
1790139600,1790139600,1790139601,4344.131,4345.292,4342.151,4344.305,260
1790139900,1790139900,1790139901,4344.197,4345.883,4343.304,4343.64,260
1790140200,1790140200,1790140201,4343.919,4343.919,4341.905,4342.156,260
1790140500,1790140500,1790140501,4342.357,4343.369,4341.561,4342.09,260
1790140800,1790140800,1790140801,4342.386,4342.905,4341.257,4342.025,260
1790141100,1790141100,1790141101,4341.908,4343.498,4340.108,4341.154,260
1790141400,1790141400,1790141401,4340.935,4342.221,4337.313,4337.794,260
1790141700,1790141700,1790141701,4337.812,4337.934,4334.181,4334.681,260
1790142000,1790142000,1790142001,4334.644,4336.367,4328.796,4329.298,260
1790142300,1790142300,1790142301,4329.352,4331.693,4329.166,4329.184,260
1790142600,1790142600,1790142601,4329.122,4333.125,4327.822,4332.852,260
1790142900,1790142900,1790142901,4332.586,4335.128,4332.307,4334.345,260
1790143200,1790143200,1790143201,4334.285,4336.744,4333.651,4335.054,260
1790143500,1790143500,1790143501,4335.124,4335.633,4331.193,4331.586,260
1790143800,1790143800,1790143801,4331.552,4331.876,4329.383,4330.773,260
1790144100,1790144100,1790144101,4330.72,4330.72,4327.124,4329.329,260
1790144400,1790144400,1790144401,4329.383,4329.999,4325.721,4329.816,260
1790144700,1790144700,1790144701,4329.972,4331.09,4328.286,4328.753,240
1790145000,1790145000,1790145001,4328.809,4332.073,4328.32,4331.521,260
1790145300,1790145300,1790145301,4331.51,4333.525,4331.081,4333.154,260
1790145600,1790145600,1790145601,4333.153,4334.851,4332.798,4334.132,240
1790145900,1790145900,1790145901,4333.914,4337.064,4330.812,4335.944,260
1790146200,1790146200,1790146201,4335.88,4336.376,4332.676,4333.496,260
1790146500,1790146500,1790146501,4333.239,4333.469,4330.032,4331.48,260
1790146800,1790146800,1790146801,4331.426,4332.968,4329.533,4331.424,260
1790147100,1790147100,1790147101,4331.371,4331.466,4327.39,4328.608,260
1790147400,1790147400,1790147401,4328.4,4328.747,4324.291,4324.85,260
1790147700,1790147700,1790147701,4324.911,4328.465,4324.884,4326.114,260
1790148000,1790148000,1790148001,4326.174,4327.254,4325.087,4326.306,260
1790148300,1790148300,1790148301,4325.897,4326.378,4322.097,4323.88,260
1790148600,1790148600,1790148601,4324.004,4325.199,4319.964,4320.697,260
1790148900,1790148900,1790148901,4320.645,4323.32,4319.283,4322.06,260
1790149200,1790149200,1790149201,4321.735,4323.466,4320.689,4322.278,260
1790149500,1790149500,1790149501,4322.201,4323.001,4320.813,4322.7,260
1790149800,1790149800,1790149801,4322.973,4325.034,4321.527,4322.072,260
1790150100,1790150100,1790150101,4322.051,4325.392,4318.664,4319.708,260
1790150400,1790150400,1790150401,4319.774,4321.49,4318.212,4319.946,260
1790150700,1790150700,1790150701,4319.641,4321.149,4317.503,4318.464,260
1790151000,1790151000,1790151001,4318.519,4319.91,4316.944,4319.735,260
1790151300,1790151300,1790151301,4319.522,4320.477,4317.131,4318.669,260
1790151600,1790151600,1790151601,4318.362,4321.873,4318.288,4321.779,240
1790151900,1790151900,1790151901,4321.831,4322.803,4318.706,4319.004,260
