trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,time_to_fill_bars,exit_bar,outcome,pnl_usd,pnl_r,origin_bar,atr_m5,risk_price,risk_atr,risk_ticks,risk_usd,reward_price,reward_atr,reward_ticks,reward_usd,rr_nominal,rr_geometric,spread_price,spread_usd,spread_over_risk,spread_over_reward,breakeven_pct,rr_effective_net,cost_frac_of_target,swap_1night_estimate_usd,origin_retracement_frac,origin_dist_to_target_atr,distance_to_limit_atr,distance_to_limit_price,momentum_roc_atr_10
L02870,XAU,SHORT,89386,2026-07-20T11:55:03+00:00,11,Londres,Monday,sub3,EXPIRED,False,,,,,,,89381,4.499108030282435,14.100890012527543,3.1341523514478378,14100.890012527543,14.100890012527543,14.100890012527543,3.1341523514478378,14100.890012527543,14.100890012527543,1.0,1.0,0.24,0.24,0.017020202255799362,0.017020202255799362,50.85101011278997,0.9665292740143259,0.017020202255799362,0.0,0.49711789351346036,6.232379937606168,0.33245242777123185,1.4957393874724403,-0.5618891529131721
L02871,XAU,LONG,89403,2026-07-20T13:20:03+00:00,13,Londres/NY (overlap),Monday,sub3,FILLED_CLOSED,True,89404.0,1.0,89407.0,win,4.948347412890598,0.9537424962323253,89395,4.707396664770447,5.18834741289038,1.1021691568333951,5188.34741289038,5.18834741289038,5.18834741289038,1.1021691568333951,5188.34741289038,5.18834741289038,1.0,1.0,0.24,0.24,0.04625750376771671,0.04625750376771671,52.31287518838583,0.9115752984305735,0.04625750376771671,-0.5493,0.49215672928521714,2.170293908358983,0.06222401211729664,0.29291310710959806,-0.23877316488158368
L02872,XAU,LONG,89416,2026-07-20T14:25:03+00:00,14,Londres/NY (overlap),Monday,sub3,EXPIRED,False,,,,,,,89413,5.07444087204069,7.785464926813802,1.534250791985851,7785.464926813802,7.785464926813802,7.785464926813802,1.534250791985851,7785.464926813802,7.785464926813802,1.0,1.0,0.24,0.24,0.030826675382406465,0.030826675382406465,51.54133376912032,0.9401903809464948,0.030826675382406465,-0.5493,0.4948112996668066,3.03698556791541,0.1735090141728105,0.8804612331859971,-1.461835931692897
L02873,XAU,LONG,89499,2026-07-20T22:20:03+00:00,22,Post-NY / transicion,Monday,sub3,EXPIRED,False,,,,,,,89496,2.373723982546951,2.860669068860716,1.2051397255511083,2860.669068860716,2.860669068860716,2.860669068860716,1.2051397255511083,2860.669068860716,2.860669068860716,1.0,1.0,0.24,0.24,0.0838964571653798,0.0838964571653798,54.194822858269,0.8451947017433991,0.0838964571653798,-0.5493,0.43666935619517955,2.1393115016989173,0.08321694206732429,0.1975340511394279,-0.4170661826222671
L02874,XAU,SHORT,89501,2026-07-20T22:30:03+00:00,22,Post-NY / transicion,Monday,sub3,FILLED_CLOSED,True,89502.0,1.0,89503.0,win,2.5873155665553895,0.9151138264016987,89500,2.44712935229813,2.8273155665551712,1.155360080945457,2827.3155665551712,2.8273155665551712,2.8273155665551712,1.155360080945457,2827.3155665551712,2.8273155665551712,1.0,1.0,0.24,0.24,0.08488617359837845,0.08488617359837845,54.24430867991893,0.8435113735170467,0.08488617359837845,0.0,0.4854000387753134,2.2451616167942134,0.0184357534686698,0.04511467344491393,0.2292482003345295
L02875,XAU,LONG,89508,2026-07-20T23:05:03+00:00,23,Post-NY / transicion,Monday,sub3,FILLED_CLOSED,True,89509.0,1.0,89521.0,win,4.951265103918689,0.862504825620563,89506,3.3111856273830425,5.74056510391847,1.7336886994328555,5740.56510391847,5.74056510391847,5.74056510391847,1.7336886994328555,5740.56510391847,5.74056510391847,1.0,1.0,0.24,0.24,0.04180773071211711,0.04180773071211711,52.09038653560586,0.9197400259574963,0.04180773071211711,-0.5493,0.49293383286829484,3.4190581265552034,0.9907112875078135,3.280428976082021,0.5076731386179032
L02876,XAU,SHORT,89538,2026-07-21T01:35:03+00:00,1,Asia,Tuesday,sub3,FILLED_CLOSED,True,89539.0,1.0,89550.0,loss,-10.949436067598526,-1.022410143585982,89534,5.11274893304111,10.709436067598745,2.094653230161387,10709.436067598745,10.709436067598745,10.709436067598745,2.094653230161387,10709.436067598745,10.709436067598745,1.0,1.0,0.24,0.24,0.022410143586002327,0.022410143586002327,51.12050717930011,0.9561621258814961,0.022410143586002327,0.0,0.4962027844027466,4.1577308593858895,0.30844504063363515,1.5770020524014399,0.11109483517360189
L02877,XAU,SHORT,89570,2026-07-21T04:15:03+00:00,4,Asia,Tuesday,sub3,FILLED_CLOSED,True,89571.0,1.0,89582.0,loss,-8.163915080305287,-1.0302880580581044,89568,4.151393731790188,7.923915080305505,1.9087360997889518,7923.915080305505,7.923915080305505,7.923915080305505,1.9087360997889518,7923.915080305505,7.923915080305505,1.0,1.0,0.24,0.24,0.030288058058131895,0.030288058058131895,51.514402902906596,0.9412046799509288,0.030288058058131895,0.0,0.4948334628880727,3.7784294080548775,0.06050183045076814,0.2511669196951516,0.7761248891732555
L02878,XAU,SHORT,89605,2026-07-21T07:10:03+00:00,7,Asia/Londres (overlap),Tuesday,sub3,FILLED_CLOSED,True,89610.0,5.0,89619.0,win,10.12669733208213,0.9768489430807388,89600,4.098303254749216,10.366697332081912,2.529509576937413,10366.697332081912,10.366697332081912,10.366697332081912,2.529509576937413,10366.697332081912,10.366697332081912,1.0,1.0,0.24,0.24,0.023151056919282268,0.023151056919282268,51.15755284596412,0.9547455739546605,0.023151056919282268,0.0,0.496028910781077,5.019156120359525,0.44644657903186075,1.829673467917928,0.2986601829870212
L02879,XAU,LONG,89665,2026-07-21T12:10:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,89666.0,1.0,89667.0,win,4.306965398233842,0.9472175442344436,89660,3.2737975980773375,4.546965398233624,1.3888963083435588,4546.965398233624,4.546965398233624,4.546965398233624,1.3888963083435588,4546.965398233624,4.546965398233624,1.0,1.0,0.24,0.24,0.052782455765604384,0.052782455765604384,52.639122788280226,0.8997277063717405,0.052782455765604384,-0.5493,0.4909216430491618,2.7282564449654747,0.20074729181577308,0.6572060017670083,0.0024436452653529583
L02880,XAU,SHORT,89669,2026-07-21T12:30:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,EXPIRED,False,,,,,,,89667,3.8305839025064294,6.0201975346362815,1.5716135419190644,6020.1975346362815,6.0201975346362815,6.0201975346362815,1.5716135419190644,6020.1975346362815,6.0201975346362815,1.0,1.0,0.24,0.24,0.03986580151551455,0.03986580151551455,51.99329007577573,0.923325103186558,0.03986580151551455,0.0,0.4931540117123377,3.100771394538669,0.11080100479889837,0.4244325453641977,-0.8732350172022333
L02881,XAU,LONG,89672,2026-07-21T12:45:03+00:00,12,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,89673.0,1.0,89680.0,loss,-8.014730093782418,-1.0308692388166256,89671,4.399311528355222,7.774730093782637,1.7672606369591173,7774.730093782637,7.774730093782637,7.774730093782637,1.7672606369591173,7774.730093782637,7.774730093782637,1.0,1.0,0.24,0.24,0.030869238816653616,0.030869238816653616,51.54346194083268,0.9401102726625371,0.030869238816653616,-0.5493,0.4947346835777925,3.4976884015572662,0.2985260711255763,1.3133091862173387,0.8649080601533163
L02882,XAU,LONG,89687,2026-07-21T14:00:03+00:00,14,Londres/NY (overlap),Tuesday,sub3,EXPIRED,False,,,,,,,89684,5.399752281498239,9.3732235489083,1.7358617692564895,9373.2235489083,9.3732235489083,9.3732235489083,1.7358617692564895,9373.2235489083,9.3732235489083,1.0,1.0,0.24,0.24,0.025604851815142382,0.025604851815142382,51.28024259075712,0.9500687779122217,0.025604851815142382,-0.5493,0.49564750355963183,3.4417630159618495,0.49531084236144163,2.674555851092009,-0.608546434853917
L02883,XAU,SHORT,89708,2026-07-21T15:45:03+00:00,15,Londres/NY (overlap),Tuesday,sub3,FILLED_CLOSED,True,89709.0,1.0,89740.0,loss,-9.884274170071421,-1.0248852319798785,89706,4.985621634710161,9.64427417007164,1.9344175865508313,9644.27417007164,9.64427417007164,9.64427417007164,1.9344175865508313,9644.27417007164,9.64427417007164,1.0,1.0,0.24,0.24,0.024885231979901005,0.024885231979901005,51.24426159899505,0.9514380123678295,0.024885231979901005,0.0,0.4957297808922849,3.8360734250253796,0.13620438125520384,0.6790635099282554,-0.967582450785099
L02884,XAU,SHORT,89763,2026-07-21T20:20:03+00:00,20,Nueva York,Tuesday,sub3,FILLED_CLOSED,True,89765.0,2.0,89768.0,win,3.727404543384182,0.9395070511778273,89740,2.5617012140117543,3.9674045433839638,1.5487382063464015,3967.4045433839638,3.9674045433839638,3.9674045433839638,1.5487382063464015,3967.4045433839638,3.9674045433839638,1.0,1.0,0.24,0.24,0.060492948822227756,0.060492948822227756,53.0246474411114,0.8859154152992519,0.060492948822227756,0.0,0.4894805578157826,3.033651764015581,0.2568976947884287,0.658095136616339,0.20181900885707788
L02885,XAU,LONG,89774,2026-07-21T22:15:03+00:00,22,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,,89772,2.344588407250227,3.3376882522416054,1.4235710805019728,3337.6882522416054,3.3376882522416054,3.3376882522416054,1.4235710805019728,3337.6882522416054,3.3376882522416054,1.0,1.0,0.24,0.24,0.0719060564864963,0.0719060564864963,53.59530282432482,0.8658351521546753,0.0719060564864963,-0.5493,0.48747927595280793,2.7775873515134046,0.06456960517687978,0.1513891477584366,-1.0428269594950788
L02886,XAU,SHORT,89780,2026-07-21T22:45:03+00:00,22,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,89781.0,1.0,89781.0,win,3.1884804295950744,0.9299981420549795,89777,2.34747383509573,3.428480429594856,1.4604978246562832,3428.480429594856,3.428480429594856,3.428480429594856,1.4604978246562832,3428.480429594856,3.428480429594856,1.0,1.0,0.24,0.24,0.0700018579450841,0.0700018579450841,53.500092897254206,0.8691556329079255,0.0700018579450841,0.0,0.4877937192592054,2.851386012963355,0.28325187717315786,0.6649263704057375,-1.408322406228126
L02887,XAU,SHORT,89840,2026-07-22T03:45:03+00:00,3,Asia,Wednesday,sub3,EXPIRED,False,,,,,,,89835,4.093091482860783,8.420432262400936,2.0572304082770336,8420.432262400936,8.420432262400936,8.420432262400936,2.0572304082770336,8420.432262400936,8.420432262400936,1.0,1.0,0.24,0.24,0.028502099716620516,0.028502099716620516,51.42510498583103,0.9445755147714844,0.028502099716620516,0.0,0.4950325253377542,4.073985972369883,0.13320859792209133,0.5452349775987386,-0.6359496265597151
L02888,XAU,LONG,89855,2026-07-22T05:00:03+00:00,5,Asia,Wednesday,sub3,FILLED_CLOSED,True,89856.0,1.0,90211.0,loss,-52.01884557410709,-1.0154071247588563,89795,3.0234658099501717,51.229545574107306,16.943980449691804,51229.5455741073,51.229545574107306,51.22954557410776,16.943980449691956,51229.54557410776,51.22954557410776,1.0,1.0000000000000089,0.24,0.24,0.004684796581941613,0.004684796581941571,50.23423982909686,0.9906740967955812,0.004684796581941571,-0.5493,0.4992029375024616,33.83402523407421,0.13511879795330903,0.40852706589339505,0.39656476221911835
L02889,XAU,LONG,90213,2026-07-23T11:50:03+00:00,11,Londres,Thursday,sub3,FILLED_CLOSED,True,90214.0,1.0,90219.0,loss,-12.031894253327664,-1.0203529640652984,90211,4.565496416700071,11.791894253327882,2.58282849816604,11791.894253327882,11.791894253327882,11.791894253328337,2.5828284981661396,11791.894253328337,11.791894253328337,1.0,1.0000000000000386,0.24,0.24,0.020352964065316965,0.020352964065316177,51.01764820326486,0.9601060323592203,0.020352964065316177,-0.5493,0.49652215804560595,5.129974515144793,0.01927807595025039,0.08801398667173999,-1.6379379847164888
L02890,XAU,LONG,90233,2026-07-23T13:30:03+00:00,13,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,90234.0,1.0,90240.0,loss,-19.48174884400987,-1.0124728787359936,90229,6.961678025123538,19.24174884401009,2.763952710046316,19241.74884401009,19.24174884401009,19.24174884401009,2.763952710046316,19241.74884401009,19.24174884401009,1.0,1.0,0.24,0.24,0.012472878736004884,0.012472878736004884,50.62364393680024,0.9753615548663856,0.012472878736004884,-0.5493,0.49789139397665116,5.5046909710163145,0.5847530812684292,4.0708626759897015,-0.8229337782249138
L02891,XAU,LONG,90243,2026-07-23T14:20:03+00:00,14,Londres/NY (overlap),Thursday,sub3,EXPIRED,False,,,,,,,90240,7.921965346499127,10.866799436339534,1.3717302413020258,10866.799436339534,10.866799436339534,10.866799436339534,1.3717302413020258,10866.799436339534,10.866799436339534,1.0,1.0,0.24,0.24,0.02208561972694728,0.02208561972694728,51.10428098634736,0.9567832297007612,0.02208561972694728,-0.5493,0.49625432333080427,2.723061069966911,0.169630129000137,1.343804003661262,-1.4269186376831469
L02892,XAU,LONG,90325,2026-07-23T22:10:03+00:00,22,Post-NY / transicion,Thursday,sub3,EXPIRED,False,,,,,,,90324,2.052012474235557,0.6143439895290612,0.2993860891405764,614.3439895290612,0.6143439895290612,0.6143439895290612,0.2993860891405764,614.3439895290612,0.6143439895290612,1.0,1.0,0.24,0.24,0.39066061374504085,0.39066061374504085,69.53303068725204,0.4381654159414293,0.39066061374504085,-0.5493,0.42409518025574106,0.519853418267144,0.006139480451124427,0.01259829047103267,0.058479176665139354
L02893,XAU,SHORT,90331,2026-07-23T22:40:03+00:00,22,Post-NY / transicion,Thursday,sub3,FILLED_CLOSED,True,90332.0,1.0,90336.0,win,1.1439389549300358,0.8265819463027163,90323,1.667259039700765,1.3839389549298176,0.8300683468947951,1383.9389549298176,1.3839389549298176,1.3839389549298176,0.8300683468947951,1383.9389549298176,1.3839389549298176,1.0,1.0,0.24,0.24,0.17341805369744137,0.17341805369744137,58.670902684872075,0.7044223869728253,0.17341805369744137,0.0,0.4689104500102446,1.5629536429606024,0.11401369585909707,0.19009036507077326,-0.6039853292268221
L02894,XAU,LONG,90339,2026-07-23T23:20:03+00:00,23,Post-NY / transicion,Thursday,sub3,FILLED_CLOSED,True,90340.0,1.0,90346.0,loss,-2.2820477401387507,-1.1175290838124328,90338,1.6783488227153645,2.042047740138969,1.2167004334862783,2042.047740138969,2.042047740138969,2.042047740138969,1.2167004334862783,2042.047740138969,2.042047740138969,1.0,1.0,0.24,0.24,0.11752908381253961,0.11752908381253961,55.87645419062699,0.7896625948891105,0.11752908381253961,-0.5493,0.4348393094805162,2.1528398098033197,0.13455580675741508,0.2258315798608237,-0.6494478294664979
L02895,XAU,LONG,90352,2026-07-24T00:25:03+00:00,0,Asia,Friday,sub3,FILLED_CLOSED,True,90353.0,1.0,90359.0,loss,-5.681375259867764,-1.0441064967104667,90350,2.5521658769336066,5.441375259867982,2.132061755486568,5441.375259867982,5.441375259867982,5.441375259867982,2.132061755486568,5441.375259867982,5.441375259867982,1.0,1.0,0.24,0.24,0.04410649671050675,0.04410649671050675,52.20532483552533,0.9155134139104281,0.04410649671050675,-0.5493,0.49246150524894033,4.200788270320882,0.09766872223507887,0.24926678013207493,-0.7217399216281493
L02896,XAU,SHORT,90359,2026-07-24T01:00:03+00:00,1,Asia,Friday,sub3,EXPIRED,False,,,,,,,90358,3.0973070715170175,3.648855009496856,1.178073379630938,3648.855009496856,3.648855009496856,3.648855009496856,1.178073379630938,3648.855009496856,3.648855009496856,1.0,1.0,0.24,0.24,0.0657740577182029,0.0657740577182029,53.28870288591014,0.8765703532716425,0.0657740577182029,0.0,0.48864626844139947,2.3038325662358683,1.1336228631614578,3.5111781105033515,-0.6973799982130661
L02897,XAU,LONG,90367,2026-07-24T01:40:03+00:00,1,Asia,Friday,sub3,FILLED_CLOSED,True,90369.0,2.0,90380.0,loss,-6.065720845112992,-1.0411966186469612,90359,3.5559998191943505,5.82572084511321,1.6382792860864344,5825.72084511321,5.82572084511321,5.82572084511321,1.6382792860864344,5825.72084511321,5.82572084511321,1.0,1.0,0.24,0.24,0.041196618646998716,0.041196618646998716,52.05983093234994,0.9208667836425892,0.041196618646998716,-0.5493,0.4929678565270629,3.231115240278406,1.1990652001364424,4.263875634887427,0.2215973116046279
L02898,XAU,LONG,90400,2026-07-24T04:25:03+00:00,4,Asia,Friday,sub3,FILLED_CLOSED,True,90401.0,1.0,90410.0,loss,-7.326794819446604,-1.0338658033870545,90383,2.9187836642532936,7.086794819446823,2.4279959170114864,7086.794819446823,7.086794819446823,7.086794819446823,2.4279959170114864,7086.794819446823,7.086794819446823,1.0,1.0,0.24,0.24,0.03386580338708519,0.03386580338708519,51.693290169354256,0.9344870421748427,0.03386580338708519,-0.5493,0.49425807511142333,4.800859484897193,0.005867026310616793,0.017124580553172564,-0.5450900727878771
L02899,XAU,LONG,90413,2026-07-24T05:30:03+00:00,5,Asia,Friday,sub3,FILLED_CLOSED,True,90414.0,1.0,90418.0,loss,-6.095376328142265,-1.040987971831337,90410,3.332556450229621,5.8553763281424835,1.7570223987470743,5855.3763281424835,5.8553763281424835,5.8553763281424835,1.7570223987470743,5855.3763281424835,5.8553763281424835,1.0,1.0,0.24,0.24,0.0409879718313743,0.0409879718313743,52.04939859156872,0.9212517859178226,0.0409879718313743,-0.5493,0.4930349592877557,3.465766389490293,0.9459747310928746,3.15251419185779,1.3344110044088549
L02900,XAU,LONG,90420,2026-07-24T06:05:03+00:00,6,Asia,Friday,sub3,EXPIRED,False,,,,,,,90418,3.6452678537817276,4.521001155446356,1.2402383958578278,4521.001155446356,4.521001155446356,4.521001155446356,1.2402383958578278,4521.001155446356,4.521001155446356,1.0,1.0,0.24,0.24,0.05308558696360362,0.05308558696360362,52.65427934818019,0.8991808688282078,0.05308558696360362,-0.5493,0.4909429438455889,2.4363445725062873,0.25179839764070067,0.9178726045533949,0.7269698980420422
L02901,XAU,SHORT,90460,2026-07-24T09:25:03+00:00,9,Londres,Friday,sub3,FILLED_CLOSED,True,90461.0,1.0,90467.0,loss,-7.535682459290456,-1.0328961685680487,90455,3.4074630535396344,7.295682459290674,2.141089234030579,7295.682459290674,7.295682459290674,7.295682459290674,2.141089234030579,7295.682459290674,7.295682459290674,1.0,1.0,0.24,0.24,0.03289616856807857,0.03289616856807857,51.644808428403934,0.9363030485170971,0.03289616856807857,0.0,0.4943711425334246,4.234507588744806,0.20301153375405673,0.6917543007093627,-0.18224702373662036
L02902,XAU,SHORT,90475,2026-07-24T10:40:03+00:00,10,Londres,Friday,sub3,FILLED_CLOSED,True,90476.0,1.0,90488.0,win,4.835652522606779,0.9527154392601068,90473,2.901709668627372,5.0756525226065605,1.7491937865057163,5075.6525226065605,5.0756525226065605,5.0756525226065605,1.7491937865057163,5075.6525226065605,5.0756525226065605,1.0,1.0,0.24,0.24,0.047284560739936136,0.047284560739936136,52.364228036996806,0.9097006439080353,0.047284560739936136,0.0,0.4918629434070066,3.442366117192634,0.1822737412746158,0.5289054773934367,-0.14681000122298465
L02903,XAU,LONG,90490,2026-07-24T11:55:03+00:00,11,Londres,Friday,sub3,FILLED_CLOSED,True,90491.0,1.0,90504.0,loss,-6.592790940496798,-1.0377786711773966,90489,3.303026106790439,6.352790940497016,1.9233244712891606,6352.790940497016,6.352790940497016,6.352790940497016,1.9233244712891606,6352.790940497016,6.352790940497016,1.0,1.0,0.24,0.24,0.0377786711774311,0.0377786711774311,51.88893355887155,0.9271932017362264,0.0377786711774311,-0.5493,0.4457772897751432,3.4703097433680368,0.06275071791805222,0.20726725950316904,-0.9527626782998346
L02904,XAU,LONG,90510,2026-07-24T13:35:03+00:00,13,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,90512.0,2.0,90512.0,win,6.652094023690552,0.9651774918950866,90509,4.436720640585586,6.892094023690333,1.5534207767430388,6892.094023690333,6.892094023690333,6.892094023690333,1.5534207767430388,6892.094023690333,6.892094023690333,1.0,1.0,0.24,0.24,0.034822508104945055,0.034822508104945055,51.74112540524726,0.9326985877632,0.034822508104945055,-0.5493,0.49406196290743526,3.070377522255418,1.0770763100556597,4.778686696309705,0.4832398011242048
L02905,XAU,SHORT,90522,2026-07-24T14:35:03+00:00,14,Londres/NY (overlap),Friday,sub3,FILLED_CLOSED,True,90523.0,1.0,90529.0,loss,-9.74251579062684,-1.0252564694748005,90515,5.727393385194222,9.502515790627058,1.6591344703494324,9502.515790627058,9.502515790627058,9.502515790627058,1.6591344703494324,9502.515790627058,9.502515790627058,1.0,1.0,0.24,0.24,0.025256469474823438,0.025256469474823438,51.26282347374117,0.9507314116481297,0.025256469474823438,0.0,0.4956799150888978,3.2898441287379865,4.9636781358015884e-05,0.000284289373212232,-0.3612463577844144
