trade_id,asset,direction,limit_created_bar,entry_time_utc,hour_utc,session_utc,weekday,sub_periodo,fate,filled,fill_bar,exit_bar,outcome,pnl_usd,pnl_r,n_d1_closed_days,momentum_roc_atr_10,div_alignment,legacy_aligned_with_d1,closed_dist_ema20_atr,forming_dist_ema20_atr,closed_ema20_slope,forming_ema20_slope,closed_dist_ema50_atr,forming_dist_ema50_atr,closed_ema50_slope,forming_ema50_slope,closed_dist_ema200_atr,forming_dist_ema200_atr,closed_ema200_slope,forming_ema200_slope,closed_ret_1d,forming_ret_1d,closed_ret_3d,forming_ret_3d,closed_ret_5d,forming_ret_5d,closed_ret_10d,forming_ret_10d,closed_rsi14,closed_rsi14_delta,forming_rsi14,forming_rsi14_delta,closed_atr14,closed_atr14_pct,closed_swing_high_type,closed_swing_high_age_days,closed_swing_low_type,closed_swing_low_age_days,aligned_closed_dist_ema20_atr,aligned_forming_dist_ema20_atr,aligned_closed_ema20_slope,aligned_forming_ema20_slope,aligned_closed_dist_ema50_atr,aligned_forming_dist_ema50_atr,aligned_closed_ema50_slope,aligned_forming_ema50_slope,aligned_closed_dist_ema200_atr,aligned_forming_dist_ema200_atr,aligned_closed_ema200_slope,aligned_forming_ema200_slope,aligned_closed_ret_1d,aligned_forming_ret_1d,aligned_closed_ret_3d,aligned_forming_ret_3d,aligned_closed_ret_5d,aligned_forming_ret_5d,aligned_closed_ret_10d,aligned_forming_ret_10d,aligned_closed_rsi14_delta,aligned_forming_rsi14_delta
L02486,XAU,LONG,78837,2026-05-26T22:50:03+00:00,22,Post-NY / transicion,Tuesday,sub3,EXPIRED,False,,,,,,288,0.842799858438379,NONE,True,-0.8901088780298767,-0.80900063337368,-0.4112459019905615,-0.40656897157160193,-1.5847161315486893,-1.5264613052296574,-0.2928048283855878,-0.2955237814917006,1.0266469070789854,1.0124220939062547,0.06623094269938057,0.06196856384076996,-0.013880933429542823,-9.229795733086896e-05,-0.00783165324555629,-0.00027506862296669744,0.005605959461099694,-0.008186753041312892,-0.0441198895056918,-0.0388388586930443,41.272897297372104,-0.8038445384269579,41.246481163061866,1.3514446039858399,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-0.80900063337368,-0.4112459019905615,-0.40656897157160193,-1.5847161315486893,-1.5264613052296574,-0.2928048283855878,-0.2955237814917006,1.0266469070789854,1.0124220939062547,0.06623094269938057,0.06196856384076996,-0.013880933429542823,-9.229795733086896e-05,-0.00783165324555629,-0.00027506862296669744,0.005605959461099694,-0.008186753041312892,-0.0441198895056918,-0.0388388586930443,-0.8038445384269579,1.3514446039858399
L02487,XAU,SHORT,78843,2026-05-26T23:20:03+00:00,23,Post-NY / transicion,Tuesday,sub3,FILLED_CLOSED,True,78844.0,78845.0,loss,-7.1706815967681905,-1.0406345868791855,288,-1.2706878057297992,ALIGNED,False,-0.8901088780298767,-0.8203714555118381,-0.4112459019905615,-0.40776590021772574,-1.5847161315486893,-1.5385362030420027,-0.2928048283855878,-0.2960166344636371,1.0266469070789854,0.9999793953685838,0.06623094269938057,0.06184351159415909,-0.013880933429542823,-0.0003787322431819156,-0.00783165324555629,-0.0005614505522002493,0.005605959461099694,-0.008470868583687318,-0.0441198895056918,-0.039114193610992845,41.272897297372104,-0.8038445384269579,41.16471712076102,1.2696805616849929,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,0.8901088780298767,0.8203714555118381,0.4112459019905615,0.40776590021772574,1.5847161315486893,1.5385362030420027,0.2928048283855878,0.2960166344636371,-1.0266469070789854,-0.9999793953685838,-0.06623094269938057,-0.06184351159415909,0.013880933429542823,0.0003787322431819156,0.00783165324555629,0.0005614505522002493,-0.005605959461099694,0.008470868583687318,0.0441198895056918,0.039114193610992845,0.8038445384269579,-1.2696805616849929
L02488,XAU,SHORT,78855,2026-05-27T00:20:03+00:00,0,Asia,Wednesday,sub3,FILLED_CLOSED,True,78856.0,78872.0,win,9.404127300346772,0.9710867080412492,288,-0.31225119995639194,NONE,,-0.8901088780298767,-0.7244901466070578,-0.4112459019905615,-0.39767313085932643,-1.5847161315486893,-1.436717970985225,-0.2928048283855878,-0.29186078825723527,1.0266469070789854,1.1048990051913286,0.06623094269938057,0.06289798003459389,-0.013880933429542823,0.002036545553701234,-0.00783165324555629,0.0018533857620043192,0.005605959461099694,-0.0060751429490710175,-0.0441198895056918,-0.03679250816034263,41.272897297372104,-0.8038445384269579,42.091227831671596,2.19619127259557,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,0.8901088780298767,0.7244901466070578,0.4112459019905615,0.39767313085932643,1.5847161315486893,1.436717970985225,0.2928048283855878,0.29186078825723527,-1.0266469070789854,-1.1048990051913286,-0.06623094269938057,-0.06289798003459389,0.013880933429542823,-0.002036545553701234,0.00783165324555629,-0.0018533857620043192,-0.005605959461099694,0.0060751429490710175,0.0441198895056918,0.03679250816034263,0.8038445384269579,-2.19619127259557
L02489,XAU,LONG,78886,2026-05-27T02:55:03+00:00,2,Asia,Wednesday,sub3,EXPIRED,False,,,,,,288,0.48204546941582904,NONE,,-0.8901088780298767,-0.8191559842065993,-0.4112459019905615,-0.4076379558698035,-1.5847161315486893,-1.5372454703556333,-0.2928048283855878,-0.29596395149684557,1.0266469070789854,1.0013094437018086,0.06623094269938057,0.06185687891409522,-0.013880933429542823,-0.00034811417079814777,-0.00783165324555629,-0.0005308380764185065,0.005605959461099694,-0.008440498370792143,-0.0441198895056918,-0.03908476199311763,41.272897297372104,-0.8038445384269579,41.1734417195821,1.2784051605060753,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-0.8191559842065993,-0.4112459019905615,-0.4076379558698035,-1.5847161315486893,-1.5372454703556333,-0.2928048283855878,-0.29596395149684557,1.0266469070789854,1.0013094437018086,0.06623094269938057,0.06185687891409522,-0.013880933429542823,-0.00034811417079814777,-0.00783165324555629,-0.0005308380764185065,0.005605959461099694,-0.008440498370792143,-0.0441198895056918,-0.03908476199311763,-0.8038445384269579,1.2784051605060753
L02490,XAU,LONG,78906,2026-05-27T04:35:03+00:00,4,Asia,Wednesday,sub3,EXPIRED,False,,,,,,288,-0.391966753032686,ALIGNED,,-0.8901088780298767,-0.8447513437213261,-0.4112459019905615,-0.41033220423977335,-1.5847161315486893,-1.5644256818526896,-0.2928048283855878,-0.2970733478844859,1.0266469070789854,0.9733013244527828,0.06623094269938057,0.061575390278424354,-0.013880933429542823,-0.0009928686515755338,-0.00783165324555629,-0.0011754747041126702,0.005605959461099694,-0.009080033433643067,-0.0441198895056918,-0.039704532149243826,41.272897297372104,-0.8038445384269579,40.99049693303804,1.0954603739620126,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-0.8447513437213261,-0.4112459019905615,-0.41033220423977335,-1.5847161315486893,-1.5644256818526896,-0.2928048283855878,-0.2970733478844859,1.0266469070789854,0.9733013244527828,0.06623094269938057,0.061575390278424354,-0.013880933429542823,-0.0009928686515755338,-0.00783165324555629,-0.0011754747041126702,0.005605959461099694,-0.009080033433643067,-0.0441198895056918,-0.039704532149243826,-0.8038445384269579,1.0954603739620126
L02491,XAU,LONG,78947,2026-05-27T08:00:03+00:00,8,Londres,Wednesday,sub3,FILLED_CLOSED,True,78949.0,78951.0,win,7.980271749550411,0.9661028101144647,288,1.208448661534351,ALIGNED,,-0.8901088780298767,-0.9891105806264752,-0.4112459019905615,-0.42552791338768564,-1.5847161315486893,-1.7177235711977892,-0.2928048283855878,-0.30333040459244776,1.0266469070789854,0.8153339898032324,0.06623094269938057,0.05998777887491351,-0.013880933429542823,-0.004629319422374485,-0.00783165324555629,-0.0048112607770334345,0.005605959461099694,-0.012687046399963453,-0.0441198895056918,-0.0432000699534106,41.272897297372104,-0.8038445384269579,39.98837635402359,0.09333979494756761,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-0.9891105806264752,-0.4112459019905615,-0.42552791338768564,-1.5847161315486893,-1.7177235711977892,-0.2928048283855878,-0.30333040459244776,1.0266469070789854,0.8153339898032324,0.06623094269938057,0.05998777887491351,-0.013880933429542823,-0.004629319422374485,-0.00783165324555629,-0.0048112607770334345,0.005605959461099694,-0.012687046399963453,-0.0441198895056918,-0.0432000699534106,-0.8038445384269579,0.09333979494756761
L02492,XAU,LONG,78998,2026-05-27T12:15:03+00:00,12,Londres/NY (overlap),Wednesday,sub3,EXPIRED,False,,,,,,288,0.7541329312832077,ALIGNED,,-0.8901088780298767,-1.3328247271174205,-0.4112459019905615,-0.46170834986041304,-1.5847161315486893,-2.0827203273785795,-0.2928048283855878,-0.3182282313753303,1.0266469070789854,0.4392194524411945,0.06623094269938057,0.056207733273278666,-0.013880933429542823,-0.013287577804293746,-0.00783165324555629,-0.013467936537232234,0.005605959461099694,-0.021275214429108368,-0.0441198895056918,-0.05152281963430155,41.272897297372104,-0.8038445384269579,37.788734499210676,-2.1063020598653495,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-1.3328247271174205,-0.4112459019905615,-0.46170834986041304,-1.5847161315486893,-2.0827203273785795,-0.2928048283855878,-0.3182282313753303,1.0266469070789854,0.4392194524411945,0.06623094269938057,0.056207733273278666,-0.013880933429542823,-0.013287577804293746,-0.00783165324555629,-0.013467936537232234,0.005605959461099694,-0.021275214429108368,-0.0441198895056918,-0.05152281963430155,-0.8038445384269579,-2.1063020598653495
L02493,XAU,SHORT,79004,2026-05-27T12:45:03+00:00,12,Londres/NY (overlap),Wednesday,sub3,FILLED_CLOSED,True,79005.0,79008.0,win,20.706111858643453,0.9866578429636396,288,-1.7845545435969388,OPPOSED,,-0.8901088780298767,-1.3517878410317967,-0.4112459019905615,-0.4637044671145621,-1.5847161315486893,-2.102857627913042,-0.2928048283855878,-0.3190501620093927,1.0266469070789854,0.4184687708365345,0.06623094269938057,0.055999183709413404,-0.013880933429542823,-0.013765264107498601,-0.00783165324555629,-0.013945535525334481,0.005605959461099694,-0.021749033765074522,-0.0441198895056918,-0.05198199552767365,41.272897297372104,-0.8038445384269579,37.67440013084937,-2.220636428226655,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,0.8901088780298767,1.3517878410317967,0.4112459019905615,0.4637044671145621,1.5847161315486893,2.102857627913042,0.2928048283855878,0.3190501620093927,-1.0266469070789854,-0.4184687708365345,-0.06623094269938057,-0.055999183709413404,0.013880933429542823,0.013765264107498601,0.00783165324555629,0.013945535525334481,-0.005605959461099694,0.021749033765074522,0.0441198895056918,0.05198199552767365,0.8038445384269579,2.220636428226655
L02494,XAU,LONG,79017,2026-05-27T13:50:03+00:00,13,Londres/NY (overlap),Wednesday,sub3,EXPIRED,False,,,,,,288,-0.5932266652130741,ALIGNED,,-0.8901088780298767,-1.524648999268555,-0.4112459019905615,-0.48190037850790457,-1.5847161315486893,-2.286422263440002,-0.2928048283855878,-0.3265425961125332,1.0266469070789854,0.22931276657588553,0.06623094269938057,0.05409811833996156,-0.013880933429542823,-0.018119686488688325,-0.00783165324555629,-0.01829916197238404,0.005605959461099694,-0.026068206216386496,-0.0441198895056918,-0.05616768344375519,41.272897297372104,-0.8038445384269579,36.66321027755513,-3.2318262815208953,102.72323362855636,2.279121306330184,HH,10.0,LL,4.0,-0.8901088780298767,-1.524648999268555,-0.4112459019905615,-0.48190037850790457,-1.5847161315486893,-2.286422263440002,-0.2928048283855878,-0.3265425961125332,1.0266469070789854,0.22931276657588553,0.06623094269938057,0.05409811833996156,-0.013880933429542823,-0.018119686488688325,-0.00783165324555629,-0.01829916197238404,0.005605959461099694,-0.026068206216386496,-0.0441198895056918,-0.05616768344375519,-0.8038445384269579,-3.2318262815208953
L02495,XAU,SHORT,79109,2026-05-27T22:30:03+00:00,22,Post-NY / transicion,Wednesday,sub3,FILLED_CLOSED,True,79110.0,79119.0,win,7.559968248848236,0.9642855696460548,289,-1.0291636450592825,NONE,,-1.2338784367273272,-1.107389635902074,-0.44607019437930456,-0.48157821430674913,-1.9668029637213786,-1.8801410422855473,-0.30970722289697455,-0.3296757397879769,0.5166566255185709,0.5213385132016205,0.0561443802585691,0.0474374271851688,-0.011308496603834548,0.0002324864856009985,-0.011489217088150304,-0.024805790767310886,-0.019312154291245193,-0.0188235283758472,-0.049620428102076584,-0.04174069519452372,38.26991584516565,-1.625120713910377,38.36807521237043,-7.021543069376314,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,1.2338784367273272,1.107389635902074,0.44607019437930456,0.48157821430674913,1.9668029637213786,1.8801410422855473,0.30970722289697455,0.3296757397879769,-0.5166566255185709,-0.5213385132016205,-0.0561443802585691,-0.0474374271851688,0.011308496603834548,-0.0002324864856009985,0.011489217088150304,0.024805790767310886,0.019312154291245193,0.0188235283758472,0.049620428102076584,0.04174069519452372,1.625120713910377,7.021543069376314
L02496,XAU,LONG,79130,2026-05-28T00:15:03+00:00,0,Asia,Thursday,sub3,FILLED_CLOSED,True,79131.0,79133.0,loss,-6.688402372440578,-1.0436926372171678,289,0.26733443663629974,NONE,False,-1.2338784367273272,-1.151865241524137,-0.44607019437930456,-0.4862598570038107,-1.9668029637213786,-1.9273705553764695,-0.30970722289697455,-0.3316034750161792,0.5166566255185709,0.4726703917314413,0.0561443802585691,0.046948300336223374,-0.011308496603834548,-0.0009193987755860809,-0.011489217088150304,-0.025928841509600786,-0.019312154291245193,-0.0199534683963503,-0.049620428102076584,-0.04284424340407959,38.26991584516565,-1.625120713910377,38.03038417645845,-7.359234105288294,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,-1.2338784367273272,-1.151865241524137,-0.44607019437930456,-0.4862598570038107,-1.9668029637213786,-1.9273705553764695,-0.30970722289697455,-0.3316034750161792,0.5166566255185709,0.4726703917314413,0.0561443802585691,0.046948300336223374,-0.011308496603834548,-0.0009193987755860809,-0.011489217088150304,-0.025928841509600786,-0.019312154291245193,-0.0199534683963503,-0.049620428102076584,-0.04284424340407959,-1.625120713910377,-7.359234105288294
L02497,XAU,LONG,79189,2026-05-28T05:10:03+00:00,5,Asia,Thursday,sub3,FILLED_CLOSED,True,79190.0,79193.0,win,6.898284705443075,0.9609934668949096,289,0.5928499003781286,NONE,False,-1.2338784367273272,-1.8178382638731891,-0.44607019437930456,-0.55636228040897,-1.9668029637213786,-2.6345802973756145,-0.30970722289697455,-0.3604691787712458,0.5166566255185709,-0.2560809202341726,0.0561443802585691,0.03962416654762595,-0.011308496603834548,-0.018167607047571904,-0.011489217088150304,-0.04274528474029372,-0.019312154291245193,-0.03687307095156005,-0.049620428102076584,-0.0593686577689105,38.26991584516565,-1.625120713910377,34.03407194723336,-11.355546334513384,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,-1.2338784367273272,-1.8178382638731891,-0.44607019437930456,-0.55636228040897,-1.9668029637213786,-2.6345802973756145,-0.30970722289697455,-0.3604691787712458,0.5166566255185709,-0.2560809202341726,0.0561443802585691,0.03962416654762595,-0.011308496603834548,-0.018167607047571904,-0.011489217088150304,-0.04274528474029372,-0.019312154291245193,-0.03687307095156005,-0.049620428102076584,-0.0593686577689105,-1.625120713910377,-11.355546334513384
L02498,XAU,LONG,79266,2026-05-28T11:35:03+00:00,11,Londres,Thursday,sub3,FILLED_CLOSED,True,79267.0,79275.0,loss,-7.8811811736641175,-1.036836380241902,289,1.4333525650644299,NONE,False,-1.2338784367273272,-1.7022952673856995,-0.44607019437930456,-0.5441998597260813,-1.9668029637213786,-2.511882935780551,-0.30970722289697455,-0.3554611231959305,0.5166566255185709,-0.12964620373215888,0.0561443802585691,0.04089486721599056,-0.011308496603834548,-0.015175128972775427,-0.011489217088150304,-0.039827715745858416,-0.019312154291245193,-0.03393760432903727,-0.049620428102076584,-0.056501754325616486,38.26991584516565,-1.625120713910377,34.666076756643065,-10.723541525103677,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,-1.2338784367273272,-1.7022952673856995,-0.44607019437930456,-0.5441998597260813,-1.9668029637213786,-2.511882935780551,-0.30970722289697455,-0.3554611231959305,0.5166566255185709,-0.12964620373215888,0.0561443802585691,0.04089486721599056,-0.011308496603834548,-0.015175128972775427,-0.011489217088150304,-0.039827715745858416,-0.019312154291245193,-0.03393760432903727,-0.049620428102076584,-0.056501754325616486,-1.625120713910377,-10.723541525103677
L02499,XAU,LONG,79277,2026-05-28T12:30:03+00:00,12,Londres/NY (overlap),Thursday,sub3,EXPIRED,False,,,,,,289,1.1667161316995522,NONE,False,-1.2338784367273272,-1.6681132560513896,-0.44607019437930456,-0.5406017532698322,-1.9668029637213786,-2.4755843912366773,-0.30970722289697455,-0.35397954994924535,0.5166566255185709,-0.09224200751165056,0.0561443802585691,0.04127078878604124,-0.011308496603834548,-0.014289840183493748,-0.011489217088150304,-0.03896458791060935,-0.019312154291245193,-0.033069181694927674,-0.049620428102076584,-0.055653615286711804,38.26991584516565,-1.625120713910377,34.857571822826515,-10.532046458920227,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,-1.2338784367273272,-1.6681132560513896,-0.44607019437930456,-0.5406017532698322,-1.9668029637213786,-2.4755843912366773,-0.30970722289697455,-0.35397954994924535,0.5166566255185709,-0.09224200751165056,0.0561443802585691,0.04127078878604124,-0.011308496603834548,-0.014289840183493748,-0.011489217088150304,-0.03896458791060935,-0.019312154291245193,-0.033069181694927674,-0.049620428102076584,-0.055653615286711804,-1.625120713910377,-10.532046458920227
L02500,XAU,SHORT,79289,2026-05-28T13:30:03+00:00,13,Londres/NY (overlap),Thursday,sub3,FILLED_CLOSED,True,79290.0,79296.0,loss,-20.069403438053996,-1.0141489863945186,289,-2.216901796046097,NONE,True,-1.2338784367273272,-1.4391414356405632,-0.44607019437930456,-0.5164994563844861,-1.9668029637213786,-2.232434749128587,-0.30970722289697455,-0.3440550747611632,0.5166566255185709,0.158313959363664,0.0561443802585691,0.043788939206899066,-0.011308496603834548,-0.00835963953823146,-0.011489217088150304,-0.03318283476123192,-0.019312154291245193,-0.02725196077503358,-0.049620428102076584,-0.049972266175914014,38.26991584516565,-1.625120713910377,36.19696946223431,-9.192648819512435,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,1.2338784367273272,1.4391414356405632,0.44607019437930456,0.5164994563844861,1.9668029637213786,2.232434749128587,0.30970722289697455,0.3440550747611632,-0.5166566255185709,-0.158313959363664,-0.0561443802585691,-0.043788939206899066,0.011308496603834548,0.00835963953823146,0.011489217088150304,0.03318283476123192,0.019312154291245193,0.02725196077503358,0.049620428102076584,0.049972266175914014,1.625120713910377,9.192648819512435
L02501,XAU,SHORT,79336,2026-05-28T17:25:03+00:00,17,Nueva York,Thursday,sub3,FILLED_CLOSED,True,79337.0,79343.0,loss,-12.289852199926827,-1.0233141919933348,289,-0.45429562156534314,NONE,True,-1.2338784367273272,-0.7178186823907265,-0.44607019437930456,-0.4405707455160796,-1.9668029637213786,-1.4664480483091011,-0.30970722289697455,-0.31279031146240605,0.5166566255185709,0.9476325730926689,0.0561443802585691,0.0517217895961374,-0.011308496603834548,0.010322085789757332,-0.011489217088150304,-0.014968758929380207,-0.019312154291245193,-0.008926151936758575,-0.049620428102076584,-0.032074490041622154,38.26991584516565,-1.625120713910377,42.346719490519085,-3.042898791227657,104.42000265508806,2.343266355572103,HH,11.0,LL,5.0,1.2338784367273272,0.7178186823907265,0.44607019437930456,0.4405707455160796,1.9668029637213786,1.4664480483091011,0.30970722289697455,0.31279031146240605,-0.5166566255185709,-0.9476325730926689,-0.0561443802585691,-0.0517217895961374,0.011308496603834548,-0.010322085789757332,0.011489217088150304,0.014968758929380207,0.019312154291245193,0.008926151936758575,0.049620428102076584,0.032074490041622154,1.625120713910377,3.042898791227657
