period,group,n_trades,pct_of_period,wins,losses,win_rate,profit_factor,expectancy_r,net_r,net_usd,avg_winner_r,avg_loser_r,max_dd_r,max_dd_usd,max_losing_streak,muestra_insuficiente
T5,G6_SHORT_neutral,164,35.42116630669546,81,83,0.49390243902439024,0.914381410773758,-0.044688890314932686,-7.32897801164896,-115.04450516352608,0.9663127740672164,-1.0313290688083554,10.747081168721097,173.14067529522345,4,False
T6,G1_LONG_alineado,20,4.866180048661801,9,10,0.47368421052631576,0.825144888102865,-0.09210112598317283,-1.8420225196634565,-71.05196987646345,0.9658380392643262,-1.0357751600837632,6.523596768491782,119.45634666014732,6,False
T6,G2_LONG_contra,25,6.082725060827251,13,12,0.52,0.9968686848579277,-0.0015625891675741777,-0.03906472918935444,-9.649860914358602,0.9566490422479805,-1.0396251898677582,3.252588541772049,62.671773274385224,3,False
T6,G3_LONG_neutral,169,41.119221411192214,83,86,0.4911242603550296,0.8902084582912897,-0.057909356151998465,-9.78668118968774,-162.0663861111283,0.9560490658375177,-1.0364971355139734,14.619336735083317,219.95305176756156,6,False
T6,G4_SHORT_alineado,30,7.2992700729927,18,12,0.6,1.4175949925815214,0.17130001629131134,5.13900048873934,37.413404980285584,0.969176872478465,-1.025515267989419,4.083207757950381,48.79130128665747,4,False
T6,G5_SHORT_contra,11,2.67639902676399,5,6,0.45454545454545453,0.7727886901288932,-0.1267420604876076,-1.3941626653636838,-30.82724189098508,0.9483622453514263,-1.0226623153534693,5.154233007240379,69.11507985550543,4,True
T6,G6_SHORT_neutral,156,37.95620437956204,90,66,0.5769230769230769,1.2761625222541157,0.12051841871053103,18.80087331884284,168.61819562543315,0.9653321255790182,-1.0315002724737699,13.800126279804786,98.07607822973841,8,False
development,G1_LONG_alineado,148,8.762581409117821,79,69,0.5337837837837838,1.0744544942985015,0.035869294358667786,5.308655565082832,84.51477740745989,0.9697383386003045,-1.0333430896281335,7.295051496165158,131.5500141914158,5,False
development,G2_LONG_contra,70,4.144464179988159,22,48,0.3142857142857143,0.42594193138768943,-0.406198275688235,-28.433879298176453,-268.2859625951417,0.9589765888054491,-1.031903421914507,30.311560270514953,290.82943182765536,7,False
development,G3_LONG_neutral,548,32.445233866193014,271,276,0.4954296160877514,0.9173238123059781,-0.0431104534262393,-23.624528477579137,-257.93185122271746,0.9658099032399838,-1.0353176659423737,34.96654931765234,396.9040115838114,6,False
development,G4_SHORT_alineado,77,4.558910597986975,46,31,0.5974025974025974,1.3868329206563133,0.1609293814804194,12.391562373992294,93.4276358920938,0.9657594162055885,-1.0333345410149928,4.359334005403591,53.658552735008925,3,False
development,G5_SHORT_contra,173,10.242747187685021,82,91,0.47398843930635837,0.851356686612186,-0.08051030850997519,-13.928283372225707,-89.74151455264337,0.9728590323251264,-1.029700263987759,25.44608864946861,213.24960254931057,7,False
development,G6_SHORT_neutral,673,39.84606275902901,340,332,0.5059523809523809,0.9609406348256422,-0.019891367031425907,-13.386890012149635,-117.70387046010364,0.9677572664912362,-1.0323249670834822,41.580208081393636,343.143841557172,13,False
holdout,G1_LONG_alineado,45,5.7324840764331215,21,23,0.4772727272727273,0.8448920538710232,-0.08260613720895263,-3.7172761744028686,-117.80049744798784,0.9642123990418764,-1.0343010122642395,8.377144860289661,175.35989872332377,6,False
holdout,G2_LONG_contra,51,6.496815286624204,20,31,0.39215686274509803,0.5978831430101195,-0.2533530317323326,-12.921004618348963,-130.50760489109683,0.9605728680333785,-1.0365310315811784,14.023729904658486,149.8243263017351,9,False
holdout,G3_LONG_neutral,327,41.65605095541402,142,185,0.43425076452599387,0.7101618682707826,-0.1702377638726732,-55.667748786364136,-703.2454469661388,0.960543731448603,-1.038188965686842,57.715527265368294,738.6290413721016,6,False
holdout,G4_SHORT_alineado,51,6.496815286624204,30,21,0.5882352941176471,1.3508646891878362,0.14812339416785236,7.554293102560471,67.06251747807573,0.9694931900619378,-1.0252620285379839,4.0832077579503805,54.14620185094828,4,False
holdout,G5_SHORT_contra,31,3.949044585987261,14,17,0.45161290322580644,0.7630442981005746,-0.13441367912373497,-4.166824052835784,-32.04081559156248,0.9584284890196125,-1.0344013470064917,8.00300362400702,96.62720902543288,4,False
holdout,G6_SHORT_neutral,280,35.6687898089172,153,127,0.5464285714285714,1.1248607217088902,0.058487203899946154,16.376417091984923,96.59434568490269,0.9642738100698313,-1.0327360303047184,17.51799102301065,164.36604442095177,8,False
