cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,max_concurrent_por_direccion,n_trades,n_win,n_loss,win_rate,profit_factor,expectancy_r,net_r,net_usd,avg_winner_r,avg_loser_r,max_drawdown_r,max_drawdown_usd,longest_losing_streak,total_costs_usd,swap_total_usd,commission_total_usd,n_long,n_short
cfg_2796,20,500,0.7,1.5,1,1784,693,1086,0.38954468802698144,0.9109015890833171,-0.05591037347328825,-99.74410627634623,-1071.057439038414,1.4698757896836983,-1.030171647560054,109.5476627334512,1238.1619383525333,11,507.43800000003466,-135.28900000000016,0.0,917,867
cfg_2797,20,500,0.7,1.5,2,1784,693,1086,0.38954468802698144,0.9109015890833171,-0.05591037347328825,-99.74410627634623,-1071.057439038414,1.4698757896836983,-1.030171647560054,109.5476627334512,1238.1619383525333,11,507.43800000003466,-135.28900000000016,0.0,917,867
cfg_2798,20,500,0.7,1.5,3,1784,693,1086,0.38954468802698144,0.9109015890833171,-0.05591037347328825,-99.74410627634623,-1071.057439038414,1.4698757896836983,-1.030171647560054,109.5476627334512,1238.1619383525333,11,507.43800000003466,-135.28900000000016,0.0,917,867
cfg_2799,20,500,0.7,2.0,1,1469,460,1000,0.3150684931506849,0.8831910610433498,-0.08200676428893626,-120.46793674044736,-1757.4118589650489,1.9698146573659834,-1.0306086097122138,120.66265598572735,1825.6500126860908,15,451.21150000001626,-147.147,0.0,739,730
cfg_2800,20,500,0.7,2.0,2,1469,460,1000,0.3150684931506849,0.8831910610433498,-0.08200676428893626,-120.46793674044736,-1757.4118589650489,1.9698146573659834,-1.0306086097122138,120.66265598572735,1825.6500126860908,15,451.21150000001626,-147.147,0.0,739,730
cfg_2801,20,500,0.7,2.0,3,1469,460,1000,0.3150684931506849,0.8831910610433498,-0.08200676428893626,-120.46793674044736,-1757.4118589650489,1.9698146573659834,-1.0306086097122138,120.66265598572735,1825.6500126860908,15,451.21150000001626,-147.147,0.0,739,730
cfg_2802,20,500,0.7,2.5,1,1267,325,928,0.2593774940143655,0.8483004631371547,-0.11457244083165975,-145.1632825337129,-1891.4492079929682,2.4682975846496333,-1.0303848350306024,147.8563877956997,1899.8223420035315,15,410.5590000000134,-149.30299999999994,0.0,641,626
cfg_2803,20,500,0.7,2.5,2,1267,325,928,0.2593774940143655,0.8483004631371547,-0.11457244083165975,-145.1632825337129,-1891.4492079929682,2.4682975846496333,-1.0303848350306024,147.8563877956997,1899.8223420035315,15,410.5590000000134,-149.30299999999994,0.0,641,626
cfg_2804,20,500,0.7,2.5,3,1267,325,928,0.2593774940143655,0.8483004631371547,-0.11457244083165975,-145.1632825337129,-1891.4492079929682,2.4682975846496333,-1.0303848350306024,147.8563877956997,1899.8223420035315,15,410.5590000000134,-149.30299999999994,0.0,641,626
cfg_2805,20,500,0.7,3.0,1,1083,256,811,0.23992502343017807,0.9209155425811286,-0.06106821050961643,-66.1368719819146,-1134.9495932489924,2.9637408883914187,-1.0302903983043399,70.82990962642707,1162.1931161525292,16,376.20150000000535,-154.15399999999994,0.0,540,543
cfg_2806,20,500,0.7,3.0,2,1083,256,811,0.23992502343017807,0.9209155425811286,-0.06106821050961643,-66.1368719819146,-1134.9495932489924,2.9637408883914187,-1.0302903983043399,70.82990962642707,1162.1931161525292,16,376.20150000000535,-154.15399999999994,0.0,540,543
cfg_2807,20,500,0.7,3.0,3,1083,256,811,0.23992502343017807,0.9209155425811286,-0.06106821050961643,-66.1368719819146,-1134.9495932489924,2.9637408883914187,-1.0302903983043399,70.82990962642707,1162.1931161525292,16,376.20150000000535,-154.15399999999994,0.0,540,543
cfg_2808,20,500,1.2,0.5,1,2382,1637,745,0.6872376154492024,0.9502264955038044,-0.016990308431036383,-40.47091468272866,-160.1218265747207,0.47197963101383156,-1.0914115042313703,75.9428023021468,729.5717523697292,5,548.50650000004,-54.439000000000036,0.0,1192,1190
cfg_2809,20,500,1.2,0.5,2,2382,1637,745,0.6872376154492024,0.9502264955038044,-0.016990308431036383,-40.47091468272866,-160.1218265747207,0.47197963101383156,-1.0914115042313703,75.9428023021468,729.5717523697292,5,548.50650000004,-54.439000000000036,0.0,1192,1190
cfg_2810,20,500,1.2,0.5,3,2382,1637,745,0.6872376154492024,0.9502264955038044,-0.016990308431036383,-40.47091468272866,-160.1218265747207,0.47197963101383156,-1.0914115042313703,75.9428023021468,729.5717523697292,5,548.50650000004,-54.439000000000036,0.0,1192,1190
cfg_2811,20,500,1.2,1.0,1,2108,1049,1057,0.49810066476733145,0.8999745384743114,-0.053803477631447494,-113.41773084709132,-903.467208266684,0.9724904583914954,-1.0722867885916547,137.3679143000177,988.2505318713569,10,540.1020000000282,-102.94900000000015,0.0,1057,1051
cfg_2812,20,500,1.2,1.0,2,2108,1049,1057,0.49810066476733145,0.8999745384743114,-0.053803477631447494,-113.41773084709132,-903.467208266684,0.9724904583914954,-1.0722867885916547,137.3679143000177,988.2505318713569,10,540.1020000000282,-102.94900000000015,0.0,1057,1051
cfg_2813,20,500,1.2,1.0,3,2108,1049,1057,0.49810066476733145,0.8999745384743114,-0.053803477631447494,-113.41773084709132,-903.467208266684,0.9724904583914954,-1.0722867885916547,137.3679143000177,988.2505318713569,10,540.1020000000282,-102.94900000000015,0.0,1057,1051
cfg_2814,20,500,1.2,1.5,1,1755,686,1064,0.392,0.9229546813478409,-0.04805043279699643,-84.32850955872874,-944.0443954424691,1.4709807690709986,-1.02802502822129,98.4850422623172,1285.0952513386687,11,497.67300000003297,-132.05500000000012,0.0,897,858
cfg_2815,20,500,1.2,1.5,2,1755,686,1064,0.392,0.9229546813478409,-0.04805043279699643,-84.32850955872874,-944.0443954424691,1.4709807690709986,-1.02802502822129,98.4850422623172,1285.0952513386687,11,497.67300000003297,-132.05500000000012,0.0,897,858
cfg_2816,20,500,1.2,1.5,3,1755,686,1064,0.392,0.9229546813478409,-0.04805043279699643,-84.32850955872874,-944.0443954424691,1.4709807690709986,-1.02802502822129,98.4850422623172,1285.0952513386687,11,497.67300000003297,-132.05500000000012,0.0,897,858
cfg_2817,20,500,1.2,2.0,1,1434,453,972,0.3178947368421053,0.8967587571814467,-0.0720402582819569,-103.3057303763262,-1609.2401437495228,1.970420801452756,-1.02871605112013,105.57082068399167,1690.2921555865262,18,443.728500000017,-146.60799999999995,0.0,723,711
cfg_2818,20,500,1.2,2.0,2,1434,453,972,0.3178947368421053,0.8967587571814467,-0.0720402582819569,-103.3057303763262,-1609.2401437495228,1.970420801452756,-1.02871605112013,105.57082068399167,1690.2921555865262,18,443.728500000017,-146.60799999999995,0.0,723,711
cfg_2819,20,500,1.2,2.0,3,1434,453,972,0.3178947368421053,0.8967587571814467,-0.0720402582819569,-103.3057303763262,-1609.2401437495228,1.970420801452756,-1.02871605112013,105.57082068399167,1690.2921555865262,18,443.728500000017,-146.60799999999995,0.0,723,711
cfg_2820,20,500,1.2,2.5,1,1228,313,901,0.257825370675453,0.843209663947694,-0.11845592795896373,-145.46387953360747,-1934.9758338912484,2.4690259829947174,-1.028909950347476,148.1655352429553,1943.5105343518112,14,400.8935000000138,-147.147,0.0,621,607
cfg_2821,20,500,1.2,2.5,2,1228,313,901,0.257825370675453,0.843209663947694,-0.11845592795896373,-145.46387953360747,-1934.9758338912484,2.4690259829947174,-1.028909950347476,148.1655352429553,1943.5105343518112,14,400.8935000000138,-147.147,0.0,621,607
cfg_2822,20,500,1.2,2.5,3,1228,313,901,0.257825370675453,0.843209663947694,-0.11845592795896373,-145.46387953360747,-1934.9758338912484,2.4690259829947174,-1.028909950347476,148.1655352429553,1943.5105343518112,14,400.8935000000138,-147.147,0.0,621,607
cfg_2823,20,500,1.2,3.0,1,1058,249,793,0.23896353166986564,0.9185597213020394,-0.06287468700879816,-66.52141885530845,-1173.2482477317108,2.9660343133461464,-1.0291294340163688,72.24657023218323,1255.0762878956177,16,369.82250000000295,-153.0759999999999,0.0,532,526
cfg_2824,20,500,1.2,3.0,2,1058,249,793,0.23896353166986564,0.9185597213020394,-0.06287468700879816,-66.52141885530845,-1173.2482477317108,2.9660343133461464,-1.0291294340163688,72.24657023218323,1255.0762878956177,16,369.82250000000295,-153.0759999999999,0.0,532,526
cfg_2825,20,500,1.2,3.0,3,1058,249,793,0.23896353166986564,0.9185597213020394,-0.06287468700879816,-66.52141885530845,-1173.2482477317108,2.9660343133461464,-1.0291294340163688,72.24657023218323,1255.0762878956177,16,369.82250000000295,-153.0759999999999,0.0,532,526
cfg_2826,20,500,1.7,0.5,1,2369,1623,746,0.6850991979738286,0.9997352824906036,-8.583564434701438e-05,-0.20334464145807707,-270.2655006322102,0.47316930514762034,-1.0297012424879972,34.69128321016065,778.5469745953925,6,547.1840000000402,-55.51700000000004,0.0,1190,1179
cfg_2827,20,500,1.7,0.5,2,2369,1623,746,0.6850991979738286,0.9997352824906036,-8.583564434701438e-05,-0.20334464145807707,-270.2655006322102,0.47316930514762034,-1.0297012424879972,34.69128321016065,778.5469745953925,6,547.1840000000402,-55.51700000000004,0.0,1190,1179
cfg_2828,20,500,1.7,0.5,3,2369,1623,746,0.6850991979738286,0.9997352824906036,-8.583564434701438e-05,-0.20334464145807707,-270.2655006322102,0.47316930514762034,-1.0297012424879972,34.69128321016065,778.5469745953925,6,547.1840000000402,-55.51700000000004,0.0,1190,1179
cfg_2829,20,500,1.7,1.0,1,2074,1031,1041,0.49758687258687256,0.9373446544602264,-0.03236017158195532,-67.11499586097533,-976.9038353412029,0.9735547360501594,-1.0285283292457403,81.69882659376951,1049.4985036785206,10,533.6710000000312,-102.94900000000015,0.0,1044,1030
cfg_2830,20,500,1.7,1.0,2,2074,1031,1041,0.49758687258687256,0.9373446544602264,-0.03236017158195532,-67.11499586097533,-976.9038353412029,0.9735547360501594,-1.0285283292457403,81.69882659376951,1049.4985036785206,10,533.6710000000312,-102.94900000000015,0.0,1044,1030
cfg_2831,20,500,1.7,1.0,3,2074,1031,1041,0.49758687258687256,0.9373446544602264,-0.03236017158195532,-67.11499586097533,-976.9038353412029,0.9735547360501594,-1.0285283292457403,81.69882659376951,1049.4985036785206,10,533.6710000000312,-102.94900000000015,0.0,1044,1030
cfg_2832,20,500,1.7,1.5,1,1728,675,1048,0.391758560650029,0.9235933698748843,-0.04761180035937503,-82.27319102100006,-1127.4377766503278,1.471706787802627,-1.0267858036606041,93.49910003996379,1255.8446515935734,11,492.0940000000321,-132.05500000000012,0.0,880,848
cfg_2833,20,500,1.7,1.5,2,1728,675,1048,0.391758560650029,0.9235933698748843,-0.04761180035937503,-82.27319102100006,-1127.4377766503278,1.471706787802627,-1.0267858036606041,93.49910003996379,1255.8446515935734,11,492.0940000000321,-132.05500000000012,0.0,880,848
cfg_2834,20,500,1.7,1.5,3,1728,675,1048,0.391758560650029,0.9235933698748843,-0.04761180035937503,-82.27319102100006,-1127.4377766503278,1.471706787802627,-1.0267858036606041,93.49910003996379,1255.8446515935734,11,492.0940000000321,-132.05500000000012,0.0,880,848
cfg_2835,20,500,1.7,2.0,1,1395,431,955,0.31096681096681095,0.8699013644906207,-0.0915877834320129,-127.764957887658,-1961.2520126433633,1.9712353348610425,-1.0275947463898054,129.9866703192282,2042.6637227303652,18,436.82250000001204,-148.76399999999995,0.0,705,690
cfg_2836,20,500,1.7,2.0,2,1395,431,955,0.31096681096681095,0.8699013644906207,-0.0915877834320129,-127.764957887658,-1961.2520126433633,1.9712353348610425,-1.0275947463898054,129.9866703192282,2042.6637227303652,18,436.82250000001204,-148.76399999999995,0.0,705,690
cfg_2837,20,500,1.7,2.0,3,1395,431,955,0.31096681096681095,0.8699013644906207,-0.0915877834320129,-127.764957887658,-1961.2520126433633,1.9712353348610425,-1.0275947463898054,129.9866703192282,2042.6637227303652,18,436.82250000001204,-148.76399999999995,0.0,705,690
cfg_2838,20,500,1.7,2.5,1,1202,314,874,0.26430976430976433,0.8732629777800518,-0.09474493640487011,-113.88341355865387,-1723.639162915388,2.469001187274146,-1.027312601361594,116.59321372707389,1732.335929825949,13,396.80500000001734,-147.68599999999998,0.0,607,595
cfg_2839,20,500,1.7,2.5,2,1202,314,874,0.26430976430976433,0.8732629777800518,-0.09474493640487011,-113.88341355865387,-1723.639162915388,2.469001187274146,-1.027312601361594,116.59321372707389,1732.335929825949,13,396.80500000001734,-147.68599999999998,0.0,607,595
cfg_2840,20,500,1.7,2.5,3,1202,314,874,0.26430976430976433,0.8732629777800518,-0.09474493640487011,-113.88341355865387,-1723.639162915388,2.469001187274146,-1.027312601361594,116.59321372707389,1732.335929825949,13,396.80500000001734,-147.68599999999998,0.0,607,595
cfg_2841,20,500,1.7,3.0,1,1031,241,773,0.23767258382642997,0.9172671631903627,-0.06381848454689433,-65.79685756784805,-1306.0021835328982,2.9676682637006415,-1.0279222239717245,71.56745391510107,1465.5947151141736,17,360.7025000000069,-149.303,0.0,521,510
cfg_2842,20,500,1.7,3.0,2,1031,241,773,0.23767258382642997,0.9172671631903627,-0.06381848454689433,-65.79685756784805,-1306.0021835328982,2.9676682637006415,-1.0279222239717245,71.56745391510107,1465.5947151141736,17,360.7025000000069,-149.303,0.0,521,510
cfg_2843,20,500,1.7,3.0,3,1031,241,773,0.23767258382642997,0.9172671631903627,-0.06381848454689433,-65.79685756784805,-1306.0021835328982,2.9676682637006415,-1.0279222239717245,71.56745391510107,1465.5947151141736,17,360.7025000000069,-149.303,0.0,521,510
cfg_2844,20,500,2.2,0.5,1,2350,1601,749,0.6812765957446808,0.985668518050004,-0.004692174123124322,-11.026609189342157,-523.1839874508869,0.47368587544276275,-1.0272332386825174,35.53112176579867,943.2147038532466,5,545.6505000000402,-57.13400000000004,0.0,1179,1171
cfg_2845,20,500,2.2,0.5,2,2350,1601,749,0.6812765957446808,0.985668518050004,-0.004692174123124322,-11.026609189342157,-523.1839874508869,0.47368587544276275,-1.0272332386825174,35.53112176579867,943.2147038532466,5,545.6505000000402,-57.13400000000004,0.0,1179,1171
cfg_2846,20,500,2.2,0.5,3,2350,1601,749,0.6812765957446808,0.985668518050004,-0.004692174123124322,-11.026609189342157,-523.1839874508869,0.47368587544276275,-1.0272332386825174,35.53112176579867,943.2147038532466,5,545.6505000000402,-57.13400000000004,0.0,1179,1171
cfg_2847,20,500,2.2,1.0,1,2038,1016,1020,0.49901768172888017,0.94434631291821,-0.028612429715962468,-58.31213176113151,-927.8303165441347,0.9735519185110502,-1.0267549796337054,82.43821518956096,993.6993350111754,10,529.7940000000298,-106.18300000000013,0.0,1030,1008
cfg_2848,20,500,2.2,1.0,2,2038,1016,1020,0.49901768172888017,0.94434631291821,-0.028612429715962468,-58.31213176113151,-927.8303165441347,0.9735519185110502,-1.0267549796337054,82.43821518956096,993.6993350111754,10,529.7940000000298,-106.18300000000013,0.0,1030,1008
cfg_2849,20,500,2.2,1.0,3,2038,1016,1020,0.49901768172888017,0.94434631291821,-0.028612429715962468,-58.31213176113151,-927.8303165441347,0.9735519185110502,-1.0267549796337054,82.43821518956096,993.6993350111754,10,529.7940000000298,-106.18300000000013,0.0,1030,1008
cfg_2850,20,500,2.2,1.5,1,1677,658,1014,0.39354066985645936,0.9324373699396206,-0.041926406609735026,-70.31058388452564,-1028.4143680563789,1.4730410150903932,-1.0256082467833108,87.65916470124608,1103.5483717386564,11,479.91000000003487,-129.89900000000011,0.0,850,827
cfg_2851,20,500,2.2,1.5,2,1677,658,1014,0.39354066985645936,0.9324373699396206,-0.041926406609735026,-70.31058388452564,-1028.4143680563789,1.4730410150903932,-1.0256082467833108,87.65916470124608,1103.5483717386564,11,479.91000000003487,-129.89900000000011,0.0,850,827
cfg_2852,20,500,2.2,1.5,3,1677,658,1014,0.39354066985645936,0.9324373699396206,-0.041926406609735026,-70.31058388452564,-1028.4143680563789,1.4730410150903932,-1.0256082467833108,87.65916470124608,1103.5483717386564,11,479.91000000003487,-129.89900000000011,0.0,850,827
cfg_2853,20,500,2.2,2.0,1,1362,420,933,0.31042128603104213,0.8687210705538038,-0.09237477502310548,-125.81444358146967,-1912.3351145269296,1.9711639482480872,-1.0264405897436557,129.08088555741196,1999.6977665787958,18,431.49350000001255,-149.84199999999993,0.0,686,676
cfg_2854,20,500,2.2,2.0,2,1362,420,933,0.31042128603104213,0.8687210705538038,-0.09237477502310548,-125.81444358146967,-1912.3351145269296,1.9711639482480872,-1.0264405897436557,129.08088555741196,1999.6977665787958,18,431.49350000001255,-149.84199999999993,0.0,686,676
cfg_2855,20,500,2.2,2.0,3,1362,420,933,0.31042128603104213,0.8687210705538038,-0.09237477502310548,-125.81444358146967,-1912.3351145269296,1.9711639482480872,-1.0264405897436557,129.08088555741196,1999.6977665787958,18,431.49350000001255,-149.84199999999993,0.0,686,676
cfg_2856,20,500,2.2,2.5,1,1152,303,835,0.2662565905096661,0.8830142057769355,-0.08710853872147013,-100.3490366071336,-1518.5861781919095,2.468872701373525,-1.0264458647058674,103.06648362489051,1527.4450115524721,12,388.63850000001753,-149.303,0.0,580,572
cfg_2857,20,500,2.2,2.5,2,1152,303,835,0.2662565905096661,0.8830142057769355,-0.08710853872147013,-100.3490366071336,-1518.5861781919095,2.468872701373525,-1.0264458647058674,103.06648362489051,1527.4450115524721,12,388.63850000001753,-149.303,0.0,580,572
cfg_2858,20,500,2.2,2.5,3,1152,303,835,0.2662565905096661,0.8830142057769355,-0.08710853872147013,-100.3490366071336,-1518.5861781919095,2.468872701373525,-1.0264458647058674,103.06648362489051,1527.4450115524721,12,388.63850000001753,-149.303,0.0,580,572
cfg_2859,20,500,2.2,3.0,1,1012,234,760,0.23541247484909456,0.911287476245503,-0.06843450596007694,-69.25572003159786,-1323.2883073890314,2.967550885527552,-1.0262761430792828,74.08372865869615,1497.5290298681753,15,358.8370000000052,-151.99799999999993,0.0,515,497
cfg_2860,20,500,2.2,3.0,2,1012,234,760,0.23541247484909456,0.911287476245503,-0.06843450596007694,-69.25572003159786,-1323.2883073890314,2.967550885527552,-1.0262761430792828,74.08372865869615,1497.5290298681753,15,358.8370000000052,-151.99799999999993,0.0,515,497
cfg_2861,20,500,2.2,3.0,3,1012,234,760,0.23541247484909456,0.911287476245503,-0.06843450596007694,-69.25572003159786,-1323.2883073890314,2.967550885527552,-1.0262761430792828,74.08372865869615,1497.5290298681753,15,358.8370000000052,-151.99799999999993,0.0,515,497
cfg_2862,20,500,2.7,0.5,1,2336,1589,747,0.680222602739726,0.9837195546256562,-0.005343308435769441,-12.481968505957415,-553.432555345697,0.47463986115312234,-1.0263516839066515,33.373384394885235,946.9274498129137,5,543.1390000000415,-57.13400000000004,0.0,1171,1165
cfg_2863,20,500,2.7,0.5,2,2336,1589,747,0.680222602739726,0.9837195546256562,-0.005343308435769441,-12.481968505957415,-553.432555345697,0.47463986115312234,-1.0263516839066515,33.373384394885235,946.9274498129137,5,543.1390000000415,-57.13400000000004,0.0,1171,1165
cfg_2864,20,500,2.7,0.5,3,2336,1589,747,0.680222602739726,0.9837195546256562,-0.005343308435769441,-12.481968505957415,-553.432555345697,0.47463986115312234,-1.0263516839066515,33.373384394885235,946.9274498129137,5,543.1390000000415,-57.13400000000004,0.0,1171,1165
cfg_2865,20,500,2.7,1.0,1,1998,992,1004,0.4969939879759519,0.9389572105458782,-0.031483258033696546,-62.9035495513257,-899.3360026176093,0.9750538247445385,-1.025903651822166,76.46009612664025,996.5526711926369,8,522.19350000003,-106.18300000000013,0.0,1004,994
cfg_2866,20,500,2.7,1.0,2,1998,992,1004,0.4969939879759519,0.9389572105458782,-0.031483258033696546,-62.9035495513257,-899.3360026176093,0.9750538247445385,-1.025903651822166,76.46009612664025,996.5526711926369,8,522.19350000003,-106.18300000000013,0.0,1004,994
cfg_2867,20,500,2.7,1.0,3,1998,992,1004,0.4969939879759519,0.9389572105458782,-0.031483258033696546,-62.9035495513257,-899.3360026176093,0.9750538247445385,-1.025903651822166,76.46009612664025,996.5526711926369,8,522.19350000003,-106.18300000000013,0.0,1004,994
cfg_2868,20,500,2.7,1.5,1,1635,645,985,0.39570552147239263,0.9419431719290183,-0.03587074605119766,-58.64866979370817,-927.4367712706503,1.4735639523374255,-1.0248645227170865,76.26353286267869,1079.5088145040977,11,472.9875000000334,-131.51600000000013,0.0,825,810
cfg_2869,20,500,2.7,1.5,2,1635,645,985,0.39570552147239263,0.9419431719290183,-0.03587074605119766,-58.64866979370817,-927.4367712706503,1.4735639523374255,-1.0248645227170865,76.26353286267869,1079.5088145040977,11,472.9875000000334,-131.51600000000013,0.0,825,810
cfg_2870,20,500,2.7,1.5,3,1635,645,985,0.39570552147239263,0.9419431719290183,-0.03587074605119766,-58.64866979370817,-927.4367712706503,1.4735639523374255,-1.0248645227170865,76.26353286267869,1079.5088145040977,11,472.9875000000334,-131.51600000000013,0.0,825,810
cfg_2871,20,500,2.7,2.0,1,1332,406,917,0.30687830687830686,0.8555040887416969,-0.1021195997736051,-136.023306898442,-2041.7215931349406,1.972148538551865,-1.025803463571425,137.33505530076167,2119.6203721920742,14,424.6175000000144,-148.76399999999995,0.0,671,661
cfg_2872,20,500,2.7,2.0,2,1332,406,917,0.30687830687830686,0.8555040887416969,-0.1021195997736051,-136.023306898442,-2041.7215931349406,1.972148538551865,-1.025803463571425,137.33505530076167,2119.6203721920742,14,424.6175000000144,-148.76399999999995,0.0,671,661
cfg_2873,20,500,2.7,2.0,3,1332,406,917,0.30687830687830686,0.8555040887416969,-0.1021195997736051,-136.023306898442,-2041.7215931349406,1.972148538551865,-1.025803463571425,137.33505530076167,2119.6203721920742,14,424.6175000000144,-148.76399999999995,0.0,671,661
cfg_2874,20,500,2.7,2.5,1,1134,302,818,0.26964285714285713,0.8991010816703588,-0.07472338060779829,-84.73631360924325,-1386.4441254702103,2.469423540138405,-1.025808399140806,87.4609577298201,1433.9308293146448,12,386.2630000000174,-150.38099999999997,0.0,572,562
cfg_2875,20,500,2.7,2.5,2,1134,302,818,0.26964285714285713,0.8991010816703588,-0.07472338060779829,-84.73631360924325,-1386.4441254702103,2.469423540138405,-1.025808399140806,87.4609577298201,1433.9308293146448,12,386.2630000000174,-150.38099999999997,0.0,572,562
cfg_2876,20,500,2.7,2.5,3,1134,302,818,0.26964285714285713,0.8991010816703588,-0.07472338060779829,-84.73631360924325,-1386.4441254702103,2.469423540138405,-1.025808399140806,87.4609577298201,1433.9308293146448,12,386.2630000000174,-150.38099999999997,0.0,572,562
cfg_2877,20,500,2.7,3.0,1,978,222,737,0.23149113660062565,0.8958981598150219,-0.08053059852711059,-78.75892535951415,-1326.658156856003,2.968456816007578,-1.0255819401697512,83.59116016745429,1507.6133591925482,15,351.3090000000054,-150.9199999999999,0.0,491,487
cfg_2878,20,500,2.7,3.0,2,978,222,737,0.23149113660062565,0.8958981598150219,-0.08053059852711059,-78.75892535951415,-1326.658156856003,2.968456816007578,-1.0255819401697512,83.59116016745429,1507.6133591925482,15,351.3090000000054,-150.9199999999999,0.0,491,487
cfg_2879,20,500,2.7,3.0,3,978,222,737,0.23149113660062565,0.8958981598150219,-0.08053059852711059,-78.75892535951415,-1326.658156856003,2.968456816007578,-1.0255819401697512,83.59116016745429,1507.6133591925482,15,351.3090000000054,-150.9199999999999,0.0,491,487
cfg_2880,20,500,3.2,0.5,1,2307,1566,741,0.6788036410923277,0.9780867164254154,-0.007231790409400374,-16.68374047448666,-604.6169273652566,0.4755230459766174,-1.0274667077919963,34.83179784304435,1016.9026206254603,5,538.4240000000372,-59.290000000000035,0.0,1155,1152
cfg_2881,20,500,3.2,0.5,2,2307,1566,741,0.6788036410923277,0.9780867164254154,-0.007231790409400374,-16.68374047448666,-604.6169273652566,0.4755230459766174,-1.0274667077919963,34.83179784304435,1016.9026206254603,5,538.4240000000372,-59.290000000000035,0.0,1155,1152
cfg_2882,20,500,3.2,0.5,3,2307,1566,741,0.6788036410923277,0.9780867164254154,-0.007231790409400374,-16.68374047448666,-604.6169273652566,0.4755230459766174,-1.0274667077919963,34.83179784304435,1016.9026206254603,5,538.4240000000372,-59.290000000000035,0.0,1155,1152
cfg_2883,20,500,3.2,1.0,1,1960,974,984,0.4974463738508682,0.9422197968102042,-0.029746912403682015,-58.30394831121675,-802.906856305985,0.9758063241336716,-1.0249905931052103,76.633366510683,920.4799026950227,8,512.75000000003,-104.56600000000012,0.0,985,975
cfg_2884,20,500,3.2,1.0,2,1960,974,984,0.4974463738508682,0.9422197968102042,-0.029746912403682015,-58.30394831121675,-802.906856305985,0.9758063241336716,-1.0249905931052103,76.633366510683,920.4799026950227,8,512.75000000003,-104.56600000000012,0.0,985,975
cfg_2885,20,500,3.2,1.0,3,1960,974,984,0.4974463738508682,0.9422197968102042,-0.029746912403682015,-58.30394831121675,-802.906856305985,0.9758063241336716,-1.0249905931052103,76.633366510683,920.4799026950227,8,512.75000000003,-104.56600000000012,0.0,985,975
cfg_2886,20,500,3.2,1.5,1,1597,632,960,0.3969849246231156,0.9462566116605073,-0.033173191539760435,-52.977586888997415,-846.8727233579118,1.4741784040213544,-1.0260952332199396,73.01917141504704,1133.713286695234,11,467.57700000003365,-133.67200000000014,0.0,805,792
cfg_2887,20,500,3.2,1.5,2,1597,632,960,0.3969849246231156,0.9462566116605073,-0.033173191539760435,-52.977586888997415,-846.8727233579118,1.4741784040213544,-1.0260952332199396,73.01917141504704,1133.713286695234,11,467.57700000003365,-133.67200000000014,0.0,805,792
cfg_2888,20,500,3.2,1.5,3,1597,632,960,0.3969849246231156,0.9462566116605073,-0.033173191539760435,-52.977586888997415,-846.8727233579118,1.4741784040213544,-1.0260952332199396,73.01917141504704,1133.713286695234,11,467.57700000003365,-133.67200000000014,0.0,805,792
cfg_2889,20,500,3.2,2.0,1,1291,394,888,0.3073322932917317,0.8565466536569294,-0.10141613232001805,-130.9282268251433,-2006.3226442725509,1.9724218165160654,-1.0270148610433851,134.00072827394968,2085.2484029137036,14,415.8525000000177,-147.68599999999998,0.0,653,638
cfg_2890,20,500,3.2,2.0,2,1291,394,888,0.3073322932917317,0.8565466536569294,-0.10141613232001805,-130.9282268251433,-2006.3226442725509,1.9724218165160654,-1.0270148610433851,134.00072827394968,2085.2484029137036,14,415.8525000000177,-147.68599999999998,0.0,653,638
cfg_2891,20,500,3.2,2.0,3,1291,394,888,0.3073322932917317,0.8565466536569294,-0.10141613232001805,-130.9282268251433,-2006.3226442725509,1.9724218165160654,-1.0270148610433851,134.00072827394968,2085.2484029137036,14,415.8525000000177,-147.68599999999998,0.0,653,638
cfg_2892,20,500,3.2,2.5,1,1107,293,800,0.26806953339432754,0.8912179780835108,-0.08080670167370592,-89.45301875279245,-1400.8299532002113,2.469651641037376,-1.0270187571174676,92.18439084281688,1418.6242792919643,13,378.99150000001714,-148.76399999999995,0.0,559,548
cfg_2893,20,500,3.2,2.5,2,1107,293,800,0.26806953339432754,0.8912179780835108,-0.08080670167370592,-89.45301875279245,-1400.8299532002113,2.469651641037376,-1.0270187571174676,92.18439084281688,1418.6242792919643,13,378.99150000001714,-148.76399999999995,0.0,559,548
cfg_2894,20,500,3.2,2.5,3,1107,293,800,0.26806953339432754,0.8912179780835108,-0.08080670167370592,-89.45301875279245,-1400.8299532002113,2.469651641037376,-1.0270187571174676,92.18439084281688,1418.6242792919643,13,378.99150000001714,-148.76399999999995,0.0,559,548
cfg_2895,20,500,3.2,3.0,1,956,217,719,0.23183760683760685,0.8996805134142606,-0.07758366886348017,-74.16998743348704,-1174.0967455046064,2.9695511981625584,-1.0273135393261508,79.00620654705268,1388.407077457397,19,346.73150000000646,-150.9199999999999,0.0,478,478
cfg_2896,20,500,3.2,3.0,2,956,217,719,0.23183760683760685,0.8996805134142606,-0.07758366886348017,-74.16998743348704,-1174.0967455046064,2.9695511981625584,-1.0273135393261508,79.00620654705268,1388.407077457397,19,346.73150000000646,-150.9199999999999,0.0,478,478
