signal_bar,entry_bar,exit_bar,entry_time_utc,direction,entry_price,stop,target,exit_price,outcome,pnl_r,pnl_usd,nights_held,sub_periodo,session_utc,hour_utc,weekday,weekday_num,rsi_entry,adx_entry,atr_entry,atr_pct_entry,ema_entry,close_entry,dist_ema,dist_ema_abs,dist_ema_atr,htf_resistencia,htf_soporte,htf_width,htf_width_atr,htf_pos_in_block,htf_age_bars,d1_trend,aligned_with_d1,divergencia_score,divergencia_reason,tendencia_score,tendencia_reason,cvp_score,cvp_reason,cvp_margin,cvp_n_closed_before,cvp_aciertos_pct_causal,nodo_score,nodo_reason
83702,83703,83714,2026-06-19T13:20:03+00:00,SHORT,4164.729860817781,4183.2073216,4146.252400035562,4146.252400035562,win,0.9859288024981,18.21746078221895,0,sub3,Londres/NY (overlap),13,Viernes,4,54.41004830827982,25.04386615448424,7.887511207785917,0.18933101634391628,4164.923728384276,4165.99,1.066271615723963,1.066271615723963,0.13518479880845372,4183.04,4141.735,41.30500000000029,5.2367595952481585,0.5872170439414099,24,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.1 pts (48.6% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-2.111326865385685,2060,48.592233009708735,-1,"POC~4152.922, zona 4141.735-4170.993 -- nodo en el camino a la salida"
83749,83750,83759,2026-06-21T22:15:03+00:00,SHORT,4152.189002694029,4159.935390760001,4144.4426146280575,4159.935390760001,loss,-1.0348549540380627,-8.016388065972023,0,sub3,Post-NY / transicion,22,Domingo,6,52.757780363700896,20.956590466158854,4.940821783896788,0.11896441566517106,4152.343463818024,4153.193,0.8495361819759637,0.8495361819759637,0.17194228392223876,4159.769,4147.804,11.965000000000146,2.421661926563852,0.45039699122440935,3,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.2 pts (48.6% aciertos vs 51.8% necesario) (gate desactivado en esta fase, se registra igual)",-3.1901177849886437,2061,48.617176128093156,-1,"POC~4152.042, zona 4148.801-4155.781 -- nodo en el camino a la salida"
83762,83763,83765,2026-06-21T23:20:03+00:00,SHORT,4156.057112649808,4164.94259104,4147.171634259616,4147.171634259616,win,0.9707387730201196,8.625478390191347,0,sub3,Post-NY / transicion,23,Domingo,6,55.394358536183475,32.64939637092418,4.499470463105645,0.10822187284611673,4156.299864549837,4157.635,1.335135450162852,1.335135450162852,0.2967316845639006,4164.776,4147.804,16.971999999999753,3.771999425080182,0.5792481734621892,16,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.9 pts (48.6% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.869462900884159,2062,48.59359844810863,-1,"POC~4152.401, zona 4149.926-4157.704 -- nodo en el camino a la salida"
83771,83772,83773,2026-06-22T00:05:03+00:00,LONG,4146.831056237028,4136.28154212,4157.380570354056,4157.380570354056,win,0.9753543151735719,10.289514117027466,0,sub3,Asia,0,Lunes,0,48.718364744643694,25.28181194762164,5.633661033436511,0.1357947807082799,4147.112124508254,4148.658,1.5458754917463011,1.5458754917463011,0.27439980548551446,4164.776,4136.447,28.328999999999724,5.028524050677423,0.431042394719205,25,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.6 pts (48.6% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-2.61376751810176,2063,48.61851672321861,-1,"POC~4153.562, zona 4142.349-4157.694 -- nodo en el camino a la salida"
83792,83793,83810,2026-06-22T01:50:03+00:00,SHORT,4197.638689452665,4221.38084848,4173.89653042533,4173.89653042533,win,0.9890490161530436,23.482159027335,0,sub3,Asia,1,Lunes,0,57.98473909007491,48.38945084451979,8.053238204638301,0.19199903406429647,4197.142891075332,4194.416,-2.726891075331878,2.726891075331878,0.33860802400720147,4221.212,4136.447,84.76500000000033,10.52557962971709,0.6838789594761968,46,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.9 pts (48.6% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-1.904138339634187,2064,48.643410852713174,-1,"POC~4205.319, zona 4157.638-4221.212 -- nodo en el camino a la salida"
83914,83915,83923,2026-06-22T12:00:03+00:00,LONG,4206.685228705872,4201.1669466,4212.203510811743,4201.1669466,loss,-1.0471161124081667,-5.778282105871767,0,sub3,Londres/NY (overlap),12,Lunes,0,58.820811137928786,21.16673645851724,4.070937589860842,0.09668530315406122,4207.272578135738,4210.503,3.230421864262098,3.230421864262098,0.7935326427769002,4211.005,4201.335,9.670000000000073,2.375374170334708,0.9480868665976832,8,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.7 pts (48.7% aciertos vs 52.4% necesario) (gate desactivado en esta fase, se registra igual)",-3.6875247487356475,2065,48.6682808716707,-1,"POC~4205.566, zona 4203.753-4208.185 -- nodo en el camino a la salida"
83936,83939,83940,2026-06-22T14:00:03+00:00,LONG,4194.39586007494,4182.84067968,4205.95104046988,4205.95104046988,win,0.9774992694952588,11.295180394939962,0,sub3,Londres/NY (overlap),14,Lunes,0,49.79578179113484,22.75695523889093,6.025824473855922,0.1435220389644372,4196.789714046311,4198.536,1.7462859536890392,1.7462859536890392,0.28980033541726974,4211.752,4183.008,28.744000000000597,4.770135626205409,0.5402170887837435,32,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.5 pts (48.6% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-2.4803124206862606,2066,48.64472410454985,-1,"POC~4206.363, zona 4192.589-4211.752 -- nodo en el camino a la salida"
83968,83969,84023,2026-06-22T16:30:03+00:00,LONG,4181.707802394695,4169.46121488,4193.954389909391,4193.954389909391,win,0.9779530420473094,11.976587514694984,0,sub3,Nueva York,16,Lunes,0,47.875980164772926,20.72107541113373,5.600544002551436,0.1338392603841157,4182.141986641665,4184.53,2.3880133583343195,2.3880133583343195,0.42638953595336704,4211.752,4169.628,42.124000000000706,7.521412202245051,0.353765074541824,62,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.4 pts (48.7% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-2.3919507734340115,2067,48.66956942428641,-1,"POC~4196.833, zona 4187.180-4206.486 -- nodo en el camino a la salida"
84027,84028,84029,2026-06-22T22:25:03+00:00,SHORT,4191.806750946671,4194.6077776,4189.005724293342,4194.6077776,loss,-1.0928231081597126,-3.0610266533294634,0,sub3,Post-NY / transicion,22,Lunes,0,57.80202642910209,21.77826983199144,2.196195927470709,0.05238074848824207,4191.95248157026,4192.754,0.8015184297400992,0.8015184297400992,0.36495761590050085,4194.44,4191.218,3.2219999999997526,1.4670822214438903,0.47672253258850905,5,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.9 pts (48.7% aciertos vs 54.6% necesario) (gate desactivado en esta fase, se registra igual)",-5.946764692314424,2068,48.69439071566731,-1,"POC~4191.956, zona 4191.352-4192.829 -- nodo en el camino a la salida"
84036,84037,84042,2026-06-22T23:10:03+00:00,LONG,4190.9769929136455,4188.13146804,4193.822517787291,4193.822517787291,win,0.9086284564200178,2.5855248736452268,0,sub3,Post-NY / transicion,23,Lunes,0,49.880440454088756,17.14847425205915,2.1968857816943608,0.05242248327247748,4190.939301696162,4190.732,-0.20730169616217609,0.20730169616217609,0.09436161765419296,4194.629,4188.299,6.329999999999927,2.8813514351746945,0.38436018957346296,14,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.9 pts (48.7% aciertos vs 54.6% necesario) (gate desactivado en esta fase, se registra igual)",-5.8977216932533665,2069,48.6708554857419,-1,"POC~4192.123, zona 4189.881-4193.047 -- nodo en el camino a la salida"
84054,84055,84055,2026-06-23T00:40:03+00:00,LONG,4185.773100703266,4178.16886656,4193.377334846532,4193.377334846532,win,0.9658085225807426,7.344234143265567,0,sub3,Asia,0,Martes,1,58.39713313383112,19.53005552899259,3.9482995783131627,0.09417424726098869,4186.81523905661,4192.547,5.731760943389418,5.731760943389418,1.4517036586768337,4195.387,4178.336,17.050999999999476,4.318567945972377,0.833440853908848,32,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -3.0 pts (48.7% aciertos vs 51.7% necesario) (gate desactivado en esta fase, se registra igual)",-3.0139216970483886,2070,48.69565217391305,-1,"POC~4192.190, zona 4183.309-4193.256 -- nodo en el camino a la salida"
84060,84061,84062,2026-06-23T01:10:03+00:00,SHORT,4188.901018471412,4198.83894684,4178.963090102823,4178.963090102823,win,0.9738376057507097,9.677928368588255,0,sub3,Asia,1,Martes,1,43.68880404931245,19.330770288847496,4.6815954979560725,0.11185710055192874,4188.352554091194,4185.336,-3.016554091193939,3.016554091193939,0.644343171577068,4198.671,4178.336,20.335000000000036,4.343604655480818,0.3442340791738376,38,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.6 pts (48.7% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-2.5876947969636532,2071,48.72042491549976,-1,"POC~4192.316, zona 4185.114-4195.282 -- nodo en el camino a la salida"
84076,84077,84082,2026-06-23T02:30:03+00:00,LONG,4161.580353957969,4148.655047159999,4174.505660755939,4148.655047159999,loss,-1.0201155766794685,-13.185306797970043,0,sub3,Asia,2,Martes,1,37.54645174536273,31.56949591083015,6.2062589836330675,0.14931490232463132,4160.79722257982,4156.49,-4.307222579820518,4.307222579820518,0.6940127041393821,4198.671,4148.821,49.850000000000364,8.032213952312185,0.15384152457371741,54,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.3 pts (48.7% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-2.2606050887988403,2072,48.745173745173744,-1,"POC~4191.401, zona 4161.283-4198.671 -- nodo en el camino a la salida"
84094,84097,84106,2026-06-23T04:10:03+00:00,LONG,4141.97365654398,4130.64776748,4153.29954560796,4130.64776748,loss,-1.0229562552247755,-11.585889063980176,0,sub3,Asia,4,Martes,1,42.225828279269685,35.19469648411208,5.037773962539597,0.12159425383540153,4142.696569349129,4143.102,0.40543065087058494,0.40543065087058494,0.08047813456604609,4198.671,4130.813,67.85800000000017,13.4698381675291,0.18109876506822672,74,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.4 pts (48.7% aciertos vs 51.1% necesario) (gate desactivado en esta fase, se registra igual)",-2.4261533304611547,2073,48.721659430776654,-1,"POC~4191.602, zona 4150.605-4195.844 -- nodo en el camino a la salida"
84113,84114,84120,2026-06-23T05:35:03+00:00,LONG,4131.065143712794,4114.64240772,4147.487879705589,4114.64240772,loss,-1.0158317103870083,-16.682735992794733,0,sub3,Asia,5,Martes,1,39.803393691675204,47.350132622198196,6.920582939754666,0.16776141826342933,4130.17096775698,4125.253,-4.917967756980033,4.917967756980033,0.7106291189329168,4198.671,4114.807,83.86400000000049,12.118054321443255,0.12455880950109526,91,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.1 pts (48.7% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-2.093417727642894,2074,48.69816779170685,-1,"POC~4189.935, zona 4139.267-4195.177 -- nodo en el camino a la salida"
84131,84133,84139,2026-06-23T07:10:03+00:00,LONG,4118.443981969196,4110.016592759999,4126.871371178393,4110.016592759999,loss,-1.0308517850008017,-8.687389209197136,0,sub3,Asia/Londres (overlap),7,Martes,1,42.92113664219743,52.60378166395464,7.317264013974007,0.17778529389334302,4118.418460463152,4115.787,-2.6314604631515977,2.6314604631515977,0.35962355029505777,4198.671,4110.181,88.49000000000069,12.093317916506578,0.0633517911628504,110,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.9 pts (48.7% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.8678904548580633,2075,48.674698795180724,-1,"POC~4119.399, zona 4110.181-4165.487 -- nodo en el camino a la salida"
84149,84150,84156,2026-06-23T08:35:03+00:00,LONG,4101.386971473215,4090.4633749199998,4112.310568026431,4112.310568026431,win,0.9761983153868737,10.66359655321503,0,sub3,Londres,8,Martes,1,42.30818720188005,49.6713379930334,6.02341844598011,0.14683650492403477,4101.500668169644,4102.126,0.6253318303561173,0.6253318303561173,0.10381676716706428,4198.671,4090.627,108.04400000000032,17.93732262982765,0.106428862315355,127,sin_secuencia,,0,sin divergencia vigente,-1,tendencia con momentum en ambas ventanas -- en contra de la entrada,0,"no cubre costos -- margen -2.5 pts (48.7% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-2.538831822176462,2076,48.65125240847784,-1,"POC~4119.889, zona 4099.631-4167.158 -- nodo en el camino a la salida"
84185,84186,84187,2026-06-23T11:35:03+00:00,SHORT,4125.614834255342,4132.2602838,4118.969384710685,4118.969384710685,win,0.9608754835541219,6.385449544657604,0,sub3,Londres,11,Martes,1,53.53730998768905,28.413179945560152,5.2325690254907,0.12682897391176842,4125.626244369905,4125.689,0.06275563009512553,0.06275563009512553,0.011993273244826509,4132.095,4120.264,11.831000000000131,2.261030851645697,0.4585411207843903,3,sin_secuencia,,0,sin divergencia vigente,1,tendencia con momentum en ambas ventanas -- a favor de la entrada,0,"no cubre costos -- margen -3.3 pts (48.7% aciertos vs 52.0% necesario) (gate desactivado en esta fase, se registra igual)",-3.2802508584020416,2077,48.675974963890226,-1,"POC~4124.947, zona 4124.208-4130.123 -- nodo en el camino a la salida"
84198,84199,84203,2026-06-23T12:40:03+00:00,LONG,4119.502476393168,4111.52253252,4127.482420266336,4111.52253252,loss,-1.0325816827953456,-8.239943873168158,0,sub3,Londres/NY (overlap),12,Martes,1,46.167406041015525,16.9312483074224,5.687115568585442,0.13811365326832245,4119.2262492557575,4117.707,-1.5192492557571313,1.5192492557571313,0.26713880480101,4132.095,4111.687,20.408000000000357,3.588462332773808,0.2949823598588951,16,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.9 pts (48.7% aciertos vs 51.6% necesario) (gate desactivado en esta fase, se registra igual)",-2.9284104150305765,2078,48.700673724735324,-1,"POC~4119.765, zona 4115.939-4126.143 -- nodo en el camino a la salida"
84207,84208,84211,2026-06-23T13:25:03+00:00,LONG,4115.363556050917,4105.092789719999,4125.634322381836,4125.634322381836,win,0.9746854332361226,10.010766330918159,0,sub3,Londres/NY (overlap),13,Martes,1,47.80704829658366,13.216547791143997,6.429643323293822,0.15622094714248802,4115.421008966161,4115.737,0.3159910338390546,0.3159910338390546,0.049145966261341,4132.095,4105.257,26.838000000000648,4.174104013323696,0.39049109471645504,25,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.6 pts (48.7% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-2.588479660944131,2079,48.67724867724868,-1,"POC~4119.235, zona 4111.966-4124.267 -- nodo en el camino a la salida"
84220,84221,84269,2026-06-23T14:30:03+00:00,SHORT,4132.525996828824,4145.305805600001,4119.746188057647,4119.746188057647,win,0.9796554076312466,12.51980877117694,0,sub3,Londres/NY (overlap),14,Martes,1,49.63641522720535,17.202783286646095,8.130011643407064,0.19699715804521586,4131.671074239774,4126.969,-4.702074239773538,4.702074239773538,0.578360086800937,4145.14,4105.257,39.88300000000072,4.905651030935898,0.5443923476167803,38,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.3 pts (48.7% aciertos vs 51.0% necesario) (gate desactivado en esta fase, se registra igual)",-2.315306541513735,2080,48.70192307692307,-1,"POC~4117.720, zona 4110.242-4133.507 -- nodo en el camino a la salida"
84302,84303,84303,2026-06-23T22:20:03+00:00,SHORT,4111.760359015984,4115.228602560001,4108.292115471968,4108.292115471968,win,0.925034099624062,3.2082435440161134,0,sub3,Post-NY / transicion,22,Martes,1,32.27960641908008,31.677340934797346,3.3527440422562163,0.08164796937848601,4110.9266114750635,4106.341,-4.5856114750631605,4.5856114750631605,1.3677189243403414,4115.064,4105.092,9.972000000000662,2.9742801342180725,0.12525070196556587,4,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -5.0 pts (48.7% aciertos vs 53.7% necesario) (gate desactivado en esta fase, se registra igual)",-5.021721256179617,2081,48.72657376261413,-1,"POC~4111.948, zona 4110.493-4114.649 -- nodo en el camino a la salida"
84322,84323,84335,2026-06-24T00:00:03+00:00,LONG,4096.5593795876275,4080.5807702399998,4112.537988935255,4080.5807702399998,loss,-1.0162717539645476,-16.23860934762797,0,sub3,Asia,0,Miercoles,2,51.28248209819436,36.87926903620804,5.746837566191759,0.14008644229106088,4097.450398112608,4102.351,4.900601887391531,4.900601887391531,0.8527475904698312,4115.064,4080.744,34.320000000000164,5.971980172521721,0.629574592074575,24,sin_secuencia,,0,sin divergencia vigente,-1,tendencia con momentum en ambas ventanas -- en contra de la entrada,0,"no cubre costos -- margen -2.1 pts (48.8% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-2.0623869297348705,2082,48.751200768491834,-1,"POC~4100.049, zona 4093.614-4109.344 -- nodo en el camino a la salida"
84340,84344,84353,2026-06-24T01:45:03+00:00,LONG,4091.6558403246554,4068.02127264,4115.29040800931,4068.02127264,loss,-1.0110008358718159,-23.894567684655613,0,sub3,Asia,1,Miercoles,2,42.5164967869221,21.25196618036554,8.200856244580972,0.20070239101115964,4091.930349504333,4086.078,-5.852349504333233,5.852349504333233,0.7136266421204975,4115.064,4068.184,46.88000000000011,5.716476255876068,0.3816979522184244,45,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.8 pts (48.7% aciertos vs 50.6% necesario) (gate desactivado en esta fase, se registra igual)",-1.8222453461592423,2083,48.72779644743159,-1,"POC~4098.461, zona 4085.764-4105.297 -- nodo en el camino a la salida"
84366,84371,84387,2026-06-24T04:00:03+00:00,LONG,4060.777206993282,4050.03699204,4071.5174219465644,4071.5174219465644,win,0.9757919183991042,10.48021495328203,0,sub3,Asia,4,Miercoles,2,40.25043968462385,25.167210897945928,6.6027394770150165,0.1626668732093131,4062.2316604931284,4059.056,-3.175660493128362,3.175660493128362,0.48096104718098354,4115.064,4050.199,64.86500000000024,9.823952652653285,0.1365451321976403,72,sin_secuencia,,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.5 pts (48.7% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-2.50598949271172,2084,48.70441458733205,0,"POC~4097.496, zona 4071.821-4112.361 -- sin nodo en el camino"
84465,84466,84468,2026-06-24T11:55:03+00:00,LONG,4049.8941692823782,4038.5284524,4061.2598861647566,4038.5284524,loss,-1.0140774226259253,-11.52571688237822,0,sub3,Londres,11,Miercoles,2,41.534518316699696,42.682400887687756,6.761635300599612,0.16708250843363961,4049.4310663158585,4046.884,-2.547066315858501,2.547066315858501,0.3766938325751806,4056.147,4038.69,17.45699999999988,2.5817718974656647,0.46938190983559697,7,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (48.7% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-1.974854344726161,2085,48.729016786570746,-1,"POC~4045.600, zona 4043.054-4051.783 -- nodo en el camino a la salida"
84541,84543,84594,2026-06-24T18:20:03+00:00,LONG,3985.5753157505205,3958.65264756,4012.497983941041,4012.497983941041,win,0.9903427105307577,26.662668190520435,0,sub3,Nueva York,18,Miercoles,2,44.4694833712267,27.04433575939147,8.43671494648701,0.2116176933741636,3985.9542556556985,3986.772,0.8177443443014454,0.8177443443014454,0.0969268666167213,4056.147,3958.811,97.33599999999979,11.537191977847945,0.28726267773485503,84,sin_secuencia,,0,sin divergencia vigente,-1,tendencia con momentum en ambas ventanas -- en contra de la entrada,0,"no cubre costos -- margen -1.8 pts (48.7% aciertos vs 50.5% necesario) (gate desactivado en esta fase, se registra igual)",-1.777207714113672,2086,48.70565675934804,-1,"POC~4005.451, zona 3991.256-4048.036 -- nodo en el camino a la salida"
84609,84610,84618,2026-06-25T00:55:03+00:00,LONG,3995.8238732691284,3978.2058653999998,4013.441881138257,3978.2058653999998,loss,-1.0147576276461885,-17.87800786912885,0,sub3,Asia,0,Jueves,3,44.1923960797323,23.707569006935326,7.555148805805717,0.18929042682348401,3995.127892766185,3991.3,-3.8278927661849593,3.8278927661849593,0.5066601419211537,4018.443,3978.365,40.07800000000043,5.304726753919484,0.3227456459903254,35,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (48.7% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-2.0076465955335294,2087,48.73023478677527,-1,"POC~4000.909, zona 3990.054-4013.433 -- nodo en el camino a la salida"
84626,84629,84645,2026-06-25T02:30:03+00:00,LONG,3979.6958005341194,3962.2065053999995,3997.1850956682392,3997.1850956682392,win,0.9851337633674564,17.22929513411964,0,sub3,Asia,2,Jueves,3,47.86741942450562,18.572574680179834,9.27398048936188,0.23280880089814782,3981.7200675971385,3983.518,1.7979324028615338,1.7979324028615338,0.19386846941547156,4018.443,3962.365,56.07800000000043,6.046810219659952,0.3772067477442149,54,bajista,False,1,divergencia alcista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.0 pts (48.7% aciertos vs 50.7% necesario) (gate desactivado en esta fase, se registra igual)",-2.036415279902421,2088,48.706896551724135,-1,"POC~3986.899, zona 3978.721-4004.423 -- nodo en el camino a la salida"
84738,84739,84749,2026-06-25T11:40:03+00:00,LONG,3982.0725733925433,3973.3160609999995,3990.829085785087,3990.829085785087,win,0.9714498205686459,8.506512392543755,0,sub3,Londres,11,Jueves,3,49.98681427710931,19.62043958289446,4.5609491330827145,0.11446519195614474,3982.457254409075,3984.573,2.115745590924689,2.115745590924689,0.4638827422077981,3986.015,3973.475,12.539999999999964,2.7494277252603916,0.8850079744816578,4,bajista,False,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.8 pts (48.7% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.753158875667367,2089,48.73145045476304,-1,"POC~3979.484, zona 3977.132-3982.880 -- nodo en el camino a la salida"
84761,84762,84783,2026-06-25T13:35:03+00:00,SHORT,4015.425818364011,4034.17536056,3996.6762761680216,4034.17536056,loss,-1.0128003125351572,-18.989542195989088,0,sub3,Londres/NY (overlap),13,Jueves,3,65.56249056856734,39.74939550837105,9.870047866860192,0.24529104043058167,4016.7158463080095,4023.811,7.0951536919906175,7.0951536919906175,0.7188570701681603,4034.014,3973.475,60.539000000000215,6.133607538345056,0.8314640149325239,27,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.9 pts (48.8% aciertos vs 50.6% necesario) (gate desactivado en esta fase, se registra igual)",-1.8840347655144214,2090,48.75598086124402,-1,"POC~4025.185, zona 3996.177-4034.014 -- nodo en el camino a la salida"
84797,84798,84800,2026-06-25T16:35:03+00:00,SHORT,4035.135510377786,4044.2607639600005,4026.0102567955714,4026.0102567955714,win,0.9736993610273417,8.885253582214773,0,sub3,Nueva York,16,Jueves,3,52.82590202798332,28.35694185617624,7.978491272372255,0.19788179987371501,4034.6451241658187,4031.948,-2.6971241658188774,2.6971241658188774,0.33804939727870853,4044.099,3973.475,70.62400000000025,8.851798866354029,0.8279480063434491,63,bajista,True,1,divergencia bajista RSI vigente -- a favor de la entrada,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.6 pts (48.7% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-2.5823681514079055,2091,48.73266379722621,-1,"POC~4016.144, zona 4005.844-4035.271 -- nodo en el camino a la salida"
84821,84822,84836,2026-06-25T18:35:03+00:00,SHORT,4035.2206929328026,4044.42877068,4026.0126151856052,4026.0126151856052,win,0.9739359281503864,8.96807774719764,0,sub3,Nueva York,18,Jueves,3,53.703963789948645,11.641172859173263,5.7070441279602395,0.14139653525323187,4035.371047866218,4036.198,0.8269521337820152,0.8269521337820152,0.14490025225678024,4044.267,3973.475,70.79199999999992,12.40431971660639,0.8860181941462316,87,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.5 pts (48.8% aciertos vs 51.3% necesario) (gate desactivado en esta fase, se registra igual)",-2.546033420397741,2092,48.75717017208413,-1,"POC~4016.245, zona 4005.921-4035.418 -- nodo en el camino a la salida"
84860,84862,84872,2026-06-25T22:55:03+00:00,SHORT,4027.0440391783977,4036.78546496,4017.3026133967956,4017.3026133967956,win,0.975362949389498,9.501425781602393,0,sub3,Post-NY / transicion,22,Jueves,3,48.380032334850284,10.007182072135647,4.752442606103549,0.11803079308718759,4026.360820950213,4026.443,0.08217904978710067,0.08217904978710067,0.0172919604923915,4036.624,4019.717,16.906999999999698,3.5575390175751065,0.3978233867628931,11,bajista,True,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.5 pts (48.8% aciertos vs 51.2% necesario) (gate desactivado en esta fase, se registra igual)",-2.4501994010470085,2093,48.78165312947922,-1,"POC~4024.296, zona 4021.126-4029.579 -- nodo en el camino a la salida"
84877,84878,84887,2026-06-26T00:15:03+00:00,LONG,4019.4453438068304,4011.21554496,4027.6751426536607,4027.6751426536607,win,0.9708376833423802,7.989798846830581,0,sub3,Asia,0,Viernes,4,48.91809698456508,14.807760747963973,4.918110916926864,0.12228670779747569,4019.80559860578,4021.787,1.981401394220029,1.981401394220029,0.40287854985143967,4036.624,4011.376,25.247999999999593,5.133678444116117,0.41234949302914176,27,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -2.7 pts (48.8% aciertos vs 51.5% necesario) (gate desactivado en esta fase, se registra igual)",-2.652003129921482,2094,48.80611270296084,-1,"POC~4023.474, zona 4015.584-4030.312 -- nodo en el camino a la salida"
84914,84915,84933,2026-06-26T03:20:03+00:00,LONG,3998.290343478898,3982.71968484,4013.8610021177965,4013.8610021177965,win,0.9845863938343482,15.330658638898512,0,sub3,Asia,3,Viernes,4,36.3115879658515,29.727684117559143,6.500786241944226,0.1627777809146911,3997.577521405222,3993.657,-3.9205214052217343,3.9205214052217343,0.6030841900208678,4036.624,3982.879,53.74499999999989,8.267461503845121,0.20053958507768666,64,sin_secuencia,,0,sin divergencia vigente,0,sin momentum claro / historial insuficiente,0,"no cubre costos -- margen -1.9 pts (48.8% aciertos vs 50.8% necesario) (gate desactivado en esta fase, se registra igual)",-1.9401313822689659,2095,48.83054892601432,-1,"POC~4017.589, zona 4009.751-4029.906 -- nodo en el camino a la salida"
