cfg_id,ema_periods,periodos_htf_min,buf_bp,rr,full_expectancy_r,full_n_trades,sub1_expectancy_r,sub1_n_trades,sub2_expectancy_r,sub2_n_trades,sub3_expectancy_r,sub3_n_trades,positive_subperiods
cfg_1869,14,800,2.7,3.0,-0.0831431282596824,1214,-0.1332058455739554,424,-0.03252662399259803,377,-0.07259341227610126,419,0
cfg_1872,14,800,3.2,0.5,0.0025178059999944,2324,-0.036254275317197285,764,0.014581536909832668,726,0.027538975107427144,834,2
cfg_1875,14,800,3.2,1.0,-0.0413919995141056,2173,-0.13125589386764963,699,0.028061932072289738,697,-0.018983076952716324,778,1
cfg_1878,14,800,3.2,1.5,-0.0588268398577343,1900,-0.16410324077289004,633,0.014157103450409811,603,-0.024096132909825752,666,1
cfg_1881,14,800,3.2,2.0,-0.0934891912832212,1590,-0.15703947891727027,538,-0.0076073264010580195,506,-0.1020886645448296,554,0
cfg_1884,14,800,3.2,2.5,-0.087972620025193,1338,-0.16933501625682879,460,-0.005890084147825904,417,-0.08030562706786527,468,0
cfg_1887,14,800,3.2,3.0,-0.0753273469663038,1186,-0.12445143336168257,414,-0.021839829534991556,365,-0.06792372176869312,413,0
cfg_1890,17,200,0.2,0.5,0.0150278330855594,3655,-0.014468904794996398,1194,0.031155424626919316,1184,0.028695628488547252,1280,2
cfg_1893,17,200,0.2,1.0,-0.0063093549135743,2979,-0.06327657701150274,1000,0.03615472174152869,958,0.012562745925247908,1022,2
cfg_1896,17,200,0.2,1.5,-0.0205085920955269,2265,-0.08186663823246587,797,0.04430665952611606,694,-0.012322321388528915,779,1
cfg_1899,17,200,0.2,2.0,-0.0534357806632707,1776,-0.10402996088308417,625,0.06390122801140154,559,-0.10152816010732772,599,1
cfg_1902,17,200,0.2,2.5,-0.1105035155476368,1525,-0.1472933358994975,545,-0.07176990300354202,458,-0.10709955294588977,530,0
cfg_1905,17,200,0.2,3.0,-0.0882371371779135,1299,-0.13207359679148628,484,-0.013495216913035337,378,-0.10333845808073491,445,0
cfg_1908,17,200,0.7,0.5,0.016216450764831,3613,-0.016814971330762773,1176,0.03029164972294063,1174,0.03492852404323709,1266,2
cfg_1911,17,200,0.7,1.0,-0.0147600537469408,2912,-0.07412590487424184,971,0.03126861725625894,950,0.0023017519654435123,992,2
cfg_1914,17,200,0.7,1.5,-0.017996066529187,2193,-0.09163790034521815,759,0.052379252481250596,680,-0.004175080799575142,759,1
cfg_1917,17,200,0.7,2.0,-0.0648227000502073,1721,-0.14043420157534797,601,0.05067779518630089,541,-0.09006319562826638,586,1
cfg_1920,17,200,0.7,2.5,-0.1178779031639458,1488,-0.17379384223256006,534,-0.0690790941404097,445,-0.10291955347764987,517,0
cfg_1923,17,200,0.7,3.0,-0.0824167011881234,1276,-0.11249481585089322,479,-0.02596473209604822,371,-0.09457871745557231,433,0
cfg_1926,17,200,1.2,0.5,0.0173246053939801,3591,-0.008627065468746836,1165,0.029741508475808236,1173,0.030888124065666902,1256,2
cfg_1929,17,200,1.2,1.0,-0.0169961399946102,2859,-0.08467952591178315,945,0.029714352998762635,941,0.006634357361969075,974,2
cfg_1932,17,200,1.2,1.5,-0.0114218045680102,2150,-0.09013950500629907,741,0.06341458799684065,669,0.002926027456866181,745,2
cfg_1935,17,200,1.2,2.0,-0.081230826422825,1683,-0.14091177102278582,582,0.012633794398402785,535,-0.10586723720575994,574,1
cfg_1938,17,200,1.2,2.5,-0.1124386839855879,1439,-0.17268858469752205,518,-0.05010832016977045,433,-0.10478619064327468,496,0
cfg_1941,17,200,1.2,3.0,-0.0804515107513573,1245,-0.0621668039568122,463,-0.05293773560923807,365,-0.12094272695126716,424,0
cfg_1944,17,200,1.7,0.5,0.0147471901820325,3557,-0.018422261855112865,1147,0.02527090126087167,1166,0.03652036621716715,1247,2
cfg_1947,17,200,1.7,1.0,-0.0211025369909802,2798,-0.0877767514180916,921,0.01957826439293281,924,0.0070225366253106195,954,2
cfg_1950,17,200,1.7,1.5,-0.0096932205270119,2080,-0.08899336168313049,704,0.0449181893003433,658,0.021171472200566754,723,2
cfg_1953,17,200,1.7,2.0,-0.0790327685566202,1635,-0.12183160393491582,561,-0.018334606585574453,523,-0.09046081537130918,559,0
cfg_1956,17,200,1.7,2.5,-0.116382177725126,1405,-0.1564302337761281,497,-0.08465291675771333,431,-0.10430216560630894,485,0
cfg_1959,17,200,1.7,3.0,-0.0667042615518664,1210,-0.05021811510923184,442,-0.05583936089805209,360,-0.09063980335594006,415,0
cfg_1962,17,200,2.2,0.5,0.017298043198435,3527,-0.01117089607381093,1134,0.02036838732929701,1166,0.04174853349868591,1230,2
cfg_1965,17,200,2.2,1.0,-0.0225256726619072,2739,-0.08003195116807632,897,0.015055807004646182,912,-0.0018163157272068707,932,1
cfg_1968,17,200,2.2,1.5,-0.0163394565481467,2025,-0.08627689810644469,682,0.04957545294292517,647,-0.0071695549189891815,702,1
cfg_1971,17,200,2.2,2.0,-0.0626253391232565,1591,-0.0851093274819815,540,0.001816925908394381,508,-0.10323432338457653,551,1
cfg_1974,17,200,2.2,2.5,-0.0992020911543583,1366,-0.14412547241794385,483,-0.06845371780269727,421,-0.08161632821841984,470,0
cfg_1977,17,200,2.2,3.0,-0.0403856496514794,1180,-0.03052319760775853,422,-0.013661885851937276,358,-0.07141970067483312,407,0
cfg_1980,17,200,2.7,0.5,0.0151834816414616,3499,-0.009768936633998164,1129,0.010276385004697066,1154,0.044069692189647805,1219,2
cfg_1983,17,200,2.7,1.0,-0.0257782537557395,2659,-0.09514744881384622,864,0.023869996976264723,886,-0.006077561487058304,911,1
cfg_1986,17,200,2.7,1.5,-0.010229185116575,1964,-0.08041655181323426,645,0.05954892394879086,637,-0.007051422541136979,688,1
cfg_1989,17,200,2.7,2.0,-0.0860715351465468,1550,-0.11551783196674562,523,-0.032635888318829485,499,-0.1100265860305851,536,0
cfg_1992,17,200,2.7,2.5,-0.1109221021634176,1324,-0.13149660926179377,465,-0.10733771998960628,409,-0.09203810841427196,457,0
cfg_1995,17,200,2.7,3.0,-0.051170348167,1137,-0.03433114155770393,404,-0.029690356429695572,348,-0.07973295113965277,390,0
cfg_1998,17,200,3.2,0.5,0.012527362430805,3459,-0.013642525574713476,1112,0.0044437394020936435,1141,0.0453743539597758,1209,2
cfg_2001,17,200,3.2,1.0,-0.0264911866353948,2591,-0.07923163598147358,836,0.0341060124124066,876,-0.03442338846615926,881,1
cfg_2004,17,200,3.2,1.5,-0.0195034923549818,1891,-0.11242502025163725,614,0.07169513595141924,622,-0.016840956457587,661,1
cfg_2007,17,200,3.2,2.0,-0.0774746805022963,1512,-0.10273347903182879,510,-0.01784484316954672,483,-0.11077523558340199,527,0
cfg_2010,17,200,3.2,2.5,-0.1081736750379818,1287,-0.10747390427428574,446,-0.09492624872383032,400,-0.11952915051682729,448,0
cfg_2013,17,200,3.2,3.0,-0.064854421161722,1104,-0.04389888271955387,388,-0.0205485763247036,345,-0.11857320062603684,376,0
cfg_2016,17,350,0.2,0.5,0.0116205804838119,3160,-0.0203224386373894,1043,0.027361763989002426,1008,0.02944371391217137,1111,2
cfg_2019,17,350,0.2,1.0,-0.0271818171738783,2775,-0.09520177143681367,924,0.022718914025359815,898,-0.003045245974439808,954,1
cfg_2022,17,350,0.2,1.5,-0.0230177763306243,2268,-0.0809321298947319,769,0.010113352441859022,741,0.009635875752000226,763,2
cfg_2025,17,350,0.2,2.0,-0.0584118659193047,1827,-0.1466116804367056,632,0.038285231339334876,611,-0.053622689118168,590,1
cfg_2028,17,350,0.2,2.5,-0.0884838320885956,1507,-0.17112393514241558,535,-0.007527607585421296,485,-0.0779497533650902,494,0
cfg_2031,17,350,0.2,3.0,-0.0817166092702074,1307,-0.13265102573741466,478,-0.04081640222931508,416,-0.061383411598188574,420,0
cfg_2034,17,350,0.7,0.5,0.0089082268506687,3128,-0.02138886883256485,1032,0.01837810710014851,1002,0.0309359984874448,1096,2
cfg_2037,17,350,0.7,1.0,-0.0300777708004897,2710,-0.08200243363988864,893,0.0050799286319919085,887,-0.00840723110059527,931,1
cfg_2040,17,350,0.7,1.5,-0.0341517456565242,2194,-0.0970232312483271,736,0.006088273421682686,723,-0.004186218642830897,740,1
cfg_2043,17,350,0.7,2.0,-0.0584328945996344,1767,-0.16175503221456428,606,0.034112111650088255,591,-0.039172482320255685,576,1
cfg_2046,17,350,0.7,2.5,-0.0905512661343935,1470,-0.18981069138376586,523,0.003081802166145587,469,-0.07342724848952385,485,1
cfg_2049,17,350,0.7,3.0,-0.0719724370147161,1283,-0.11712153044482092,471,-0.013455233164816947,405,-0.07499700090458247,414,0
cfg_2052,17,350,1.2,0.5,0.0060284886779541,3111,-0.022309578410862462,1026,0.015516465490606488,1000,0.02623426193602363,1087,2
cfg_2055,17,350,1.2,1.0,-0.0363284532229991,2675,-0.09264374006147057,880,0.0026210818754183493,884,-0.014261124426561191,912,1
cfg_2058,17,350,1.2,1.5,-0.0347380472765803,2155,-0.11968790460152554,720,0.01718014352921483,718,0.005280440206762723,722,2
cfg_2061,17,350,1.2,2.0,-0.0721692458385442,1722,-0.15634268103961388,586,0.002913861984423317,580,-0.05795961046809881,563,1
cfg_2064,17,350,1.2,2.5,-0.0852465064599569,1426,-0.17384486324189033,506,0.01759150387930777,456,-0.08899516660361798,471,1
cfg_2067,17,350,1.2,3.0,-0.0656335163107517,1251,-0.07927838444366925,453,-0.007816511163472345,399,-0.10646339666735874,407,0
cfg_2070,17,350,1.7,0.5,0.0070260569522246,3092,-0.01978497551329909,1017,0.009345996213894162,992,0.03222969673800191,1085,2
cfg_2073,17,350,1.7,1.0,-0.0301285836202756,2619,-0.08648158446645263,858,0.006087747666826016,872,-0.005673643653588627,890,1
cfg_2076,17,350,1.7,1.5,-0.0427224340516738,2096,-0.1253710580334444,695,-0.01607022157268111,703,0.019523985184021698,703,1
cfg_2079,17,350,1.7,2.0,-0.0753676993609797,1674,-0.1401281562799587,563,-0.0295930860538653,564,-0.052064164863972515,554,0
cfg_2082,17,350,1.7,2.5,-0.112887147678008,1399,-0.17795686605430958,488,-0.029984454745802153,455,-0.12466347484315439,463,0
cfg_2085,17,350,1.7,3.0,-0.0580819655277452,1222,-0.07289846832562223,430,-0.025351865745440225,398,-0.07405973269551995,402,0
cfg_2088,17,350,2.2,0.5,0.0103250710797861,3077,-0.019094166267931867,1005,0.01199981335249337,994,0.03836274743005366,1080,2
cfg_2091,17,350,2.2,1.0,-0.0307586145739498,2571,-0.07922254742231112,837,0.0069931903352012355,863,-0.017050321146659164,873,1
cfg_2094,17,350,2.2,1.5,-0.0540716516271811,2043,-0.13596330259208422,678,-0.012577585972676334,692,-0.008575842227535647,679,0
cfg_2097,17,350,2.2,2.0,-0.071614800015953,1629,-0.13894633723088398,543,-0.02232132946673372,549,-0.05554228984551345,544,0
cfg_2100,17,350,2.2,2.5,-0.1005025633612517,1364,-0.18100327569948882,470,-0.03188323082118736,450,-0.08408707410205875,451,0
cfg_2103,17,350,2.2,3.0,-0.0453848893901462,1192,-0.08566675401238394,411,-0.009662887911617924,393,-0.03865048657927439,396,0
cfg_2106,17,350,2.7,0.5,0.0110304344155853,3055,-0.015008093378223121,993,0.011026511952203742,993,0.037400600305554935,1071,2
cfg_2109,17,350,2.7,1.0,-0.0326221721733942,2522,-0.08335538454916733,821,0.011450243452410459,852,-0.023112883199249964,851,1
cfg_2112,17,350,2.7,1.5,-0.0444087108946303,1980,-0.12254651308652055,645,-0.01160276928830811,677,0.0041305755020236016,664,1
cfg_2115,17,350,2.7,2.0,-0.0764841643455077,1576,-0.16075748080562288,523,-0.0045498576867995305,531,-0.06670575148187056,529,0
cfg_2118,17,350,2.7,2.5,-0.0888521359681162,1322,-0.1332994363728346,453,-0.053240342980951136,435,-0.07532241893897526,440,0
cfg_2121,17,350,2.7,3.0,-0.0633750566235058,1145,-0.11550777621015536,390,-0.02435110591251584,383,-0.0458256961944137,379,0
cfg_2124,17,350,3.2,0.5,0.0124728920756341,3028,-0.01772934696421045,981,0.013153074739905457,980,0.04179512218081571,1069,2
cfg_2127,17,350,3.2,1.0,-0.0327181038586415,2476,-0.08474271349470125,802,0.01506043651786021,840,-0.02603945730570355,836,1
cfg_2130,17,350,3.2,1.5,-0.0466907054153154,1919,-0.1383104032759619,621,-0.0031127996400624157,658,0.0032934054604370484,646,1
cfg_2133,17,350,3.2,2.0,-0.077678748175107,1528,-0.14535206948475085,507,-0.015066443494511684,513,-0.07475112822598982,515,0
cfg_2136,17,350,3.2,2.5,-0.0865755723711985,1279,-0.12051300168722166,432,-0.05482041549051446,425,-0.08079342752359839,428,0
cfg_2139,17,350,3.2,3.0,-0.0817750825227648,1109,-0.1250718622450747,377,-0.03434459994536503,379,-0.08245687133030312,360,0
cfg_2142,17,500,0.2,0.5,0.0062477944293859,2555,-0.008858822004899543,844,0.0069650393933071335,782,0.02099622399207688,929,2
cfg_2145,17,500,0.2,1.0,-0.0241870410826132,2401,-0.0808166916550955,817,0.04881008548405497,732,-0.027890421099155457,852,1
cfg_2148,17,500,0.2,1.5,-0.0347097907348208,2055,-0.1267230323844846,720,0.04381743739421462,620,-0.005381396755077776,719,1
cfg_2151,17,500,0.2,2.0,-0.0443423800204819,1693,-0.10384965687211965,597,0.08367424330514991,522,-0.08781220686379256,580,1
cfg_2154,17,500,0.2,2.5,-0.0868622923453071,1443,-0.1406820871033461,518,-0.00763530586124961,430,-0.09869428470168887,502,0
cfg_2157,17,500,0.2,3.0,-0.0877658290262882,1240,-0.09640049022073889,466,-0.03157693319572944,354,-0.12198480305453227,427,0
cfg_2160,17,500,0.7,0.5,0.00377039447072,2541,-0.015082973491347459,840,0.005024115325094157,784,0.021616261460528845,917,2
cfg_2163,17,500,0.7,1.0,-0.029658794266261,2361,-0.09010595436003369,801,0.04131173848039755,730,-0.028911282915179134,830,1
cfg_2166,17,500,0.7,1.5,-0.0395516137508486,2004,-0.1275751436495418,694,0.04278051080615056,614,-0.019427748081734846,700,1
cfg_2169,17,500,0.7,2.0,-0.0495011728870864,1648,-0.1300812237051731,575,0.07696834088541828,509,-0.07566432851939571,570,1
cfg_2172,17,500,0.7,2.5,-0.0887894909363646,1409,-0.1478486533142361,507,-0.00793808638547106,419,-0.09620690580276005,490,0
cfg_2175,17,500,0.7,3.0,-0.0755779433046247,1213,-0.08025043683926143,459,-0.028406831660146615,345,-0.10437750070879206,415,0
cfg_2178,17,500,1.2,0.5,-0.0024381713516309,2539,-0.013717158876575444,839,-0.00019795446051944769,787,0.007648889432332205,913,1
cfg_2181,17,500,1.2,1.0,-0.0332506578870734,2334,-0.11444173688929041,791,0.043822576321142497,725,-0.01814856088776813,818,1
cfg_2184,17,500,1.2,1.5,-0.0342786288087351,1968,-0.12625966717267276,675,0.047923008577542975,609,-0.011660267385298965,688,1
cfg_2187,17,500,1.2,2.0,-0.0577040771432953,1617,-0.11972894547479544,566,0.04264146886767673,503,-0.081562692758842,555,1
cfg_2190,17,500,1.2,2.5,-0.09031552167455,1368,-0.14777086979578485,492,-0.010951815529640713,410,-0.09863052256843559,473,0
cfg_2193,17,500,1.2,3.0,-0.0767994528538106,1182,-0.0422222644886264,442,-0.0544942632674331,342,-0.13009639206279913,405,0
cfg_2196,17,500,1.7,0.5,-0.0043934511956297,2529,-0.01598081699731532,835,-0.001257044135869067,785,0.005201374340089209,909,1
cfg_2199,17,500,1.7,1.0,-0.0304640609211314,2297,-0.10344995006085864,773,0.045206907083481705,717,-0.02281804635461995,807,1
cfg_2202,17,500,1.7,1.5,-0.0315013554559031,1917,-0.12093227657654664,650,0.04072338239399192,600,-0.004192199279798223,671,1
cfg_2205,17,500,1.7,2.0,-0.0559755568015186,1584,-0.09778259035170564,544,0.023730602430337474,500,-0.08335088659911331,547,1
cfg_2208,17,500,1.7,2.5,-0.0884319404390383,1341,-0.12019082839347893,474,-0.03028345948052371,408,-0.10629288541801146,466,0
cfg_2211,17,500,1.7,3.0,-0.0637592451449438,1149,-0.040297574001549825,422,-0.043024791357061505,336,-0.10298518152748865,398,0
cfg_2214,17,500,2.2,0.5,-0.0009224996123221,2524,-0.010104579715737503,830,0.0018121928014114025,787,0.00676904337880571,907,2
cfg_2217,17,500,2.2,1.0,-0.0274977499761219,2262,-0.08382398414771637,759,0.04767990039952876,711,-0.03721970487551171,793,1
cfg_2220,17,500,2.2,1.5,-0.0341246528716911,1867,-0.11736852752113659,632,0.04871699536204831,592,-0.024778743919249707,648,1
cfg_2223,17,500,2.2,2.0,-0.0457265523652065,1533,-0.07089373698388993,517,0.021060655064300868,485,-0.0834825081218988,538,1
cfg_2226,17,500,2.2,2.5,-0.0842360702230801,1300,-0.12484428889149214,454,-0.04555273730241822,401,-0.07702071987434125,452,0
cfg_2229,17,500,2.2,3.0,-0.050348245254618,1119,-0.03423896713979405,400,-0.02763463788788465,336,-0.08341654652988018,390,0
cfg_2232,17,500,2.7,0.5,0.004377119133347,2510,-0.0017792749916000807,825,0.0016060847227489232,782,0.014069662142905025,903,2
cfg_2235,17,500,2.7,1.0,-0.0261162494386979,2213,-0.08819345287709457,732,0.057925089274424045,701,-0.03953788266557634,781,1
cfg_2238,17,500,2.7,1.5,-0.033353168471425,1820,-0.12546865786602301,603,0.04967373315220316,585,-0.018482566172204357,637,1
cfg_2241,17,500,2.7,2.0,-0.052534905286467,1487,-0.09666404954815562,500,0.021031228799841054,474,-0.07883175229296926,520,1
cfg_2244,17,500,2.7,2.5,-0.0978973424055655,1264,-0.10321239786351788,440,-0.09742161078416513,390,-0.08989496574471316,440,0
cfg_2247,17,500,2.7,3.0,-0.0632186865929788,1081,-0.06517561604961745,384,-0.032806781712285786,326,-0.07905217162260329,376,0
cfg_2250,17,500,3.2,0.5,0.010422824786517,2492,0.002846119633530718,821,0.006459751677291991,773,0.02243786016658859,898,3
cfg_2253,17,500,3.2,1.0,-0.0229619897607023,2172,-0.0868354214933511,715,0.06948289573348715,694,-0.04324863328620265,764,1
cfg_2256,17,500,3.2,1.5,-0.0270552704973413,1769,-0.12608694139461465,585,0.060112544024439864,569,-0.009615702414780195,620,1
cfg_2259,17,500,3.2,2.0,-0.0558417605785599,1447,-0.09118930184038766,488,0.029207366729798134,462,-0.10122787020582176,504,1
cfg_2262,17,500,3.2,2.5,-0.1018387150659954,1225,-0.08131404686515206,423,-0.09159804288095469,384,-0.1282753896804567,424,0
cfg_2265,17,500,3.2,3.0,-0.0627870198292294,1052,-0.06559106220092863,372,-0.013851566295656497,324,-0.09490377128917789,361,0
cfg_2268,17,650,0.2,0.5,-0.0053968743688783,2576,-0.03842965698384305,839,0.03020534991676086,829,-0.005713556047768009,908,1
cfg_2271,17,650,0.2,1.0,-0.0320670027648479,2367,-0.07127038764874498,777,0.018932129078009775,759,-0.03716341511085682,831,1
cfg_2274,17,650,0.2,1.5,-0.0376223104944469,2016,-0.1024192884022824,677,0.02808077098046823,638,-0.035547566450767794,704,1
cfg_2277,17,650,0.2,2.0,-0.0536225625690222,1638,-0.13717844346813773,576,0.0649395013196419,523,-0.07159726607040333,544,1
cfg_2280,17,650,0.2,2.5,-0.0824719012642759,1375,-0.17773491179351503,491,0.009915431430517535,419,-0.0703422351826136,471,1
cfg_2283,17,650,0.2,3.0,-0.0792018391347314,1204,-0.14873545293971746,443,-0.08075742248624664,359,-0.006918868743186018,408,0
cfg_2286,17,650,0.7,0.5,-0.005541949101542,2555,-0.03745653183533334,830,0.028302452279100127,827,-0.0055302210190995285,898,1
cfg_2289,17,650,0.7,1.0,-0.0349143974425393,2325,-0.08236633366716965,761,0.018999937469641615,754,-0.03556839369693843,810,1
cfg_2292,17,650,0.7,1.5,-0.0384381144482956,1975,-0.12176038123346651,660,0.04177862155455556,628,-0.03244277104817506,690,1
cfg_2295,17,650,0.7,2.0,-0.0569643146674692,1599,-0.14531472911412985,555,0.05212462187740112,510,-0.06711981747256836,539,1
cfg_2298,17,650,0.7,2.5,-0.090277775332973,1342,-0.20429924960365684,478,0.015881327349779217,409,-0.07115557509667429,461,1
cfg_2301,17,650,0.7,3.0,-0.078350492101275,1175,-0.14196893946821343,436,-0.07005506221894578,351,-0.017397395106815015,393,0
cfg_2304,17,650,1.2,0.5,-0.0050897590966779,2534,-0.036991759479535286,821,0.027127255196703618,823,-0.003756718415835598,890,1
cfg_2307,17,650,1.2,1.0,-0.0325710590462379,2288,-0.0788908545092084,744,0.01206726260550658,750,-0.026283082672536685,794,1
cfg_2310,17,650,1.2,1.5,-0.0353666801300414,1931,-0.12453104379964777,644,0.04337379295080243,618,-0.023050151290182567,672,1
cfg_2313,17,650,1.2,2.0,-0.069916149362862,1569,-0.13219822970194675,541,0.02552427394878674,506,-0.09727225313323755,528,1
cfg_2316,17,650,1.2,2.5,-0.0867353773906866,1301,-0.18553368142379967,464,0.03093441808632699,400,-0.09460615301552078,443,1
cfg_2319,17,650,1.2,3.0,-0.0865993211331511,1148,-0.11340700405603289,423,-0.07642932895475453,345,-0.07066230265639921,386,0
cfg_2322,17,650,1.7,0.5,-0.0032440341704959,2530,-0.03367091869041598,810,0.030695007890610852,830,-0.005508419497076303,890,1
cfg_2325,17,650,1.7,1.0,-0.0330984248515509,2249,-0.07792736554681029,728,0.014720112120207612,739,-0.03142848174036678,782,1
cfg_2328,17,650,1.7,1.5,-0.0383649260836101,1897,-0.11591621273180935,623,0.019447120106845912,614,-0.01974009819220373,663,1
cfg_2331,17,650,1.7,2.0,-0.0677723169953212,1537,-0.11305553987285967,524,0.007393366139618089,496,-0.09337669278575104,523,1
cfg_2334,17,650,1.7,2.5,-0.0871444632110227,1277,-0.16816358255669767,447,0.0025810504268036164,398,-0.09109781792488525,438,1
cfg_2337,17,650,1.7,3.0,-0.0817416030707334,1120,-0.130038113210875,405,-0.0653639515668532,339,-0.049490280548887274,382,0
cfg_2340,17,650,2.2,0.5,0.0019265125496464,2519,-0.025849612703230836,801,0.03014341554025966,832,0.0022419967207022427,886,2
cfg_2343,17,650,2.2,1.0,-0.0348104743886398,2213,-0.08048589803907584,711,0.014217705310925413,733,-0.03541427871956565,770,1
cfg_2346,17,650,2.2,1.5,-0.0426955212032556,1849,-0.10850570815530038,607,0.01921485724773215,601,-0.04077475651321398,645,1
cfg_2349,17,650,2.2,2.0,-0.0620364171443567,1493,-0.12093970448438064,503,0.008347762604345658,485,-0.07647158672314122,511,1
cfg_2352,17,650,2.2,2.5,-0.1007264192261611,1241,-0.20389727243326158,429,-0.03545711086302213,393,-0.061965949007439534,425,0
cfg_2355,17,650,2.2,3.0,-0.0703535813737459,1092,-0.13150031647930704,384,-0.06191425074191729,339,-0.020007567538338707,375,0
cfg_2358,17,650,2.7,0.5,0.0038397484860825,2504,-0.027624288045891055,800,0.02647896501677239,823,0.012972037130529928,881,2
cfg_2361,17,650,2.7,1.0,-0.0310574421188585,2173,-0.07968973240559939,695,0.03798792156254862,721,-0.04819089106615949,758,1
cfg_2364,17,650,2.7,1.5,-0.0382166800860794,1801,-0.11457522966818486,580,0.03670481346418677,594,-0.04094271860086119,631,1
cfg_2367,17,650,2.7,2.0,-0.0729867477111184,1446,-0.13892327594079704,487,-0.0023471745116807846,473,-0.08129636462695541,492,0
cfg_2370,17,650,2.7,2.5,-0.1028195428089771,1211,-0.16944686994662964,416,-0.08121924022415138,383,-0.0590540062587338,417,0
cfg_2373,17,650,2.7,3.0,-0.0906179117536814,1057,-0.15471745543644996,367,-0.091349185993745,333,-0.024037964393216885,361,0
cfg_2376,17,650,3.2,0.5,0.013642928618427,2466,-0.011010305871175114,788,0.02759546467481983,810,0.024738281036498038,868,2
cfg_2379,17,650,3.2,1.0,-0.03232522958362,2138,-0.07542296432548776,681,0.035221907785036075,714,-0.053671310621333054,744,1
cfg_2382,17,650,3.2,1.5,-0.0383758731508161,1748,-0.1247895187840178,565,0.04031993486295203,579,-0.03547165459677443,608,1
cfg_2385,17,650,3.2,2.0,-0.0663584130744319,1414,-0.15152090411326652,476,0.007168420553029674,466,-0.05911823222544549,478,1
cfg_2388,17,650,3.2,2.5,-0.0920164351214893,1175,-0.14843426159788428,402,-0.07231388254614107,376,-0.05709785628901915,402,0
cfg_2391,17,650,3.2,3.0,-0.089574137077416,1022,-0.15507000689600567,358,-0.07316528082398345,331,-0.035302336102111816,337,0
cfg_2394,17,800,0.2,0.5,0.0153423392460437,2222,-0.023529192767658268,744,0.03182238503112791,697,0.04013679514267529,782,2
cfg_2397,17,800,0.2,1.0,-0.0256383372515893,2146,-0.10560943871539787,711,0.04332702971306958,672,-0.007953594028827674,764,1
cfg_2400,17,800,0.2,1.5,-0.0345394115759585,1901,-0.13411634094094457,655,0.035763127837316305,587,0.006907163544636163,663,2
cfg_2403,17,800,0.2,2.0,-0.0881451365519358,1582,-0.17234379132231017,565,0.029988353632147195,504,-0.09896958557400974,519,1
cfg_2406,17,800,0.2,2.5,-0.0841527881840729,1345,-0.17242864043505016,488,0.0007392755912803568,406,-0.06484544797321883,458,1
cfg_2409,17,800,0.2,3.0,-0.0849016857361457,1182,-0.14226911797554295,444,-0.06766285702380537,350,-0.03256468330899281,395,0
cfg_2412,17,800,0.7,0.5,0.012642552009956,2208,-0.027580656219406932,735,0.027850456640577285,696,0.039555172336221474,778,2
cfg_2415,17,800,0.7,1.0,-0.0338777724588097,2112,-0.11912741328423336,703,0.041209008107144965,668,-0.016657138233946715,742,1
cfg_2418,17,800,0.7,1.5,-0.047546180005532,1862,-0.15961526584964125,638,0.03637132422782611,580,-0.006789693471049084,648,1
cfg_2421,17,800,0.7,2.0,-0.0904450346520686,1545,-0.1867462458085553,547,0.02445598809155945,492,-0.09138726695253202,512,1
cfg_2424,17,800,0.7,2.5,-0.0999197373160033,1319,-0.20066129813865258,480,-0.002022697557229968,396,-0.07777341937996833,450,0
cfg_2427,17,800,0.7,3.0,-0.0676513604125171,1154,-0.11199857375429333,439,-0.047656865286489006,339,-0.028854826450129857,382,0
cfg_2430,17,800,1.2,0.5,0.0106121425343295,2201,-0.02805679970054614,731,0.025244916436945788,694,0.03644618884623684,777,2
cfg_2433,17,800,1.2,1.0,-0.03564437583424,2094,-0.12558358196949793,696,0.03905425209786836,666,-0.014012915964120605,733,1
cfg_2436,17,800,1.2,1.5,-0.0423259236489634,1829,-0.16522194019109468,629,0.04861649519370989,576,0.003033915940766498,628,2
cfg_2439,17,800,1.2,2.0,-0.0972145427453966,1519,-0.15872916598177284,537,-0.001273259630143724,487,-0.11969915716622517,502,0
cfg_2442,17,800,1.2,2.5,-0.0856957073663609,1278,-0.16693405522103183,466,0.013004927674919706,387,-0.085775155376631,432,1
cfg_2445,17,800,1.2,3.0,-0.063552695743946,1125,-0.06411037036829484,426,-0.05101824797151324,332,-0.07074617931204703,374,0
cfg_2448,17,800,1.7,0.5,0.0080691027189779,2187,-0.03239795627926667,722,0.022998116913535552,690,0.034976881747456785,776,2
cfg_2451,17,800,1.7,1.0,-0.0347023946488974,2063,-0.12241386851430147,680,0.032942913473131,659,-0.008344563035948948,724,1
cfg_2454,17,800,1.7,1.5,-0.0517034710229169,1790,-0.16266982433102498,608,0.01565319367405774,571,0.001332111914938518,615,2
cfg_2457,17,800,1.7,2.0,-0.0944365136812117,1485,-0.13102295898714297,518,-0.027325745224780932,477,-0.11587531292119607,497,0
cfg_2460,17,800,1.7,2.5,-0.0917106765112462,1254,-0.13917694677672104,448,-0.025281929946501393,385,-0.1009152564552836,428,0
cfg_2463,17,800,1.7,3.0,-0.0515682923175501,1098,-0.05152108290414351,405,-0.05095697431683461,330,-0.04900210963646012,370,0
cfg_2466,17,800,2.2,0.5,0.0096484011443082,2181,-0.02779629681085299,718,0.023424960441198413,694,0.03469710398882663,770,2
